,Date,SX5E,0,1,2,3,4,5,6,7,8,9
11,2010/1/20,-0.2054296,-0.25871745,-0.36081684,-0.30552027,-0.2995395,-0.3177312,0.019797113,-0.39647713,-0.32632065,-0.2892245,-0.34941286
12,2010/1/21,-0.3448546,-0.2450765,-0.35836804,-0.29592988,-0.30963647,-0.3279096,0.03813399,-0.41808304,-0.30399123,-0.29639572,-0.34430474
13,2010/1/22,-0.36604726,-0.23406865,-0.3545193,-0.2952523,-0.3039965,-0.32822612,0.052013565,-0.43182197,-0.29255092,-0.29159746,-0.3441102
14,2010/1/25,-0.26866868,-0.20487158,-0.34093875,-0.30617166,-0.26420772,-0.31484437,0.08717484,-0.4616063,-0.2740543,-0.2598086,-0.35066697
15,2010/1/26,-0.3493518,-0.20336205,-0.3322729,-0.29962343,-0.26055717,-0.31447554,0.09349672,-0.47166336,-0.27391395,-0.25286272,-0.3542933
16,2010/1/27,-0.4623342,-0.21766669,-0.31564677,-0.27348158,-0.27539313,-0.32197598,0.089436114,-0.4819684,-0.28536135,-0.25293744,-0.36069041
17,2010/1/28,-0.41577828,-0.23197132,-0.29902065,-0.24733979,-0.2902291,-0.32947648,0.08537552,-0.49227348,-0.29680875,-0.25301212,-0.36708757
18,2010/1/29,-0.35069484,-0.24627596,-0.28239453,-0.2211979,-0.30506507,-0.33697692,0.08131491,-0.5025785,-0.30825612,-0.2530868,-0.37348467
19,2010/2/1,-0.59761214,-0.24557906,-0.27955776,-0.2159454,-0.32678813,-0.35224327,0.069671616,-0.5197388,-0.3453033,-0.26883727,-0.39054108
20,2010/2/2,-0.71541536,-0.23819229,-0.28632948,-0.22619885,-0.33029127,-0.35614514,0.06587887,-0.5232024,-0.35809606,-0.27663457,-0.3958763
21,2010/2/3,-0.6224326,-0.23080549,-0.2931012,-0.23645227,-0.33379433,-0.360047,0.06208611,-0.526666,-0.3708889,-0.28443187,-0.40121144
22,2010/2/4,-0.6487519,-0.23323129,-0.2988784,-0.24843846,-0.33198315,-0.3472635,0.058460828,-0.53488696,-0.36683372,-0.28417253,-0.40087014
23,2010/2/5,-0.6495951,-0.24029765,-0.30418524,-0.26124412,-0.32765874,-0.32658917,0.05491474,-0.5453579,-0.3548109,-0.28010312,-0.39784437
24,2010/2/8,-0.9084761,-0.2602807,-0.315079,-0.29938638,-0.31811395,-0.27481797,0.04506421,-0.57727706,-0.32373032,-0.26415163,-0.38941985
25,2010/2/9,-0.97906154,-0.26384634,-0.30591393,-0.31140128,-0.32365987,-0.28365827,0.043785997,-0.58920634,-0.3260678,-0.2493056,-0.38827384
26,2010/2/10,-1.1483835,-0.26741195,-0.29674882,-0.32341614,-0.32920575,-0.29249856,0.042507783,-0.6011356,-0.32840526,-0.23445958,-0.3871277
27,2010/2/11,-1.435549,-0.27097762,-0.2875837,-0.33543104,-0.33475167,-0.30133885,0.041229572,-0.6130648,-0.33074275,-0.21961352,-0.38598162
28,2010/2/12,-0.78593904,-0.27462953,-0.27860942,-0.34730756,-0.3406458,-0.3101723,0.03968503,-0.62505025,-0.33314833,-0.20481819,-0.38496736
29,2010/2/16,-0.85422796,-0.31079745,-0.29036978,-0.3602735,-0.45121676,-0.34380886,-0.03301988,-0.68705404,-0.35979787,-0.15828723,-0.41384158
30,2010/2/17,-0.7729909,-0.32318604,-0.28820056,-0.3546181,-0.45537952,-0.35209927,-0.04912258,-0.6894239,-0.35424522,-0.14653961,-0.3970015
31,2010/2/18,-0.7736115,-0.33711946,-0.28367284,-0.34485587,-0.44870389,-0.36033484,-0.064268224,-0.6857325,-0.34305406,-0.13473892,-0.36905587
32,2010/2/19,-1.0917592,-0.35105294,-0.27914512,-0.33509368,-0.44202828,-0.36857042,-0.07941387,-0.68204117,-0.33186293,-0.122938246,-0.34111026
33,2010/2/22,-1.0882034,-0.37919337,-0.22096856,-0.3105336,-0.44598407,-0.37155712,-0.11720775,-0.69011116,-0.34694958,-0.104233935,-0.2754531
34,2010/2/23,-0.93266237,-0.3830278,-0.18347204,-0.30426586,-0.45703915,-0.36373466,-0.12670279,-0.7005733,-0.37173373,-0.10477818,-0.26094797
35,2010/2/24,-1.1280273,-0.38686216,-0.14597553,-0.29799804,-0.46809426,-0.3559122,-0.1361978,-0.71103555,-0.39651787,-0.105322406,-0.24644282
36,2010/2/25,-1.2549161,-0.3900761,-0.10902866,-0.29166993,-0.47905627,-0.34838554,-0.14536674,-0.7212377,-0.42061785,-0.10607807,-0.23242043
37,2010/2/26,-1.2431163,-0.36438614,-0.097683825,-0.2825322,-0.48568007,-0.35463592,-0.13934672,-0.7193237,-0.41284847,-0.11668162,-0.24088189
38,2010/3/1,-1.2840183,-0.2873159,-0.06364917,-0.25511873,-0.50555164,-0.37338722,-0.121286534,-0.71358186,-0.38954026,-0.1484924,-0.26626635
39,2010/3/2,-1.4664416,-0.28272966,-0.07185318,-0.24362653,-0.50450426,-0.36421818,-0.10967296,-0.7341893,-0.3778318,-0.14609818,-0.2708129
40,2010/3/3,-1.3564408,-0.2876499,-0.08886336,-0.23107374,-0.50000125,-0.3481032,-0.095539644,-0.76494193,-0.3643489,-0.13784888,-0.27359596
41,2010/3/4,-1.1283296,-0.29257014,-0.105873525,-0.21852092,-0.49549824,-0.33198822,-0.081406325,-0.79569453,-0.35086593,-0.1295996,-0.27637896
42,2010/3/5,-1.1416922,-0.2974904,-0.1228837,-0.20596811,-0.49099526,-0.3158732,-0.067273006,-0.8264472,-0.337383,-0.1213503,-0.279162
43,2010/3/8,-1.1512895,-0.2871797,-0.167312,-0.24308503,-0.52884734,-0.33210614,-0.08087257,-0.8374793,-0.3187315,-0.11445964,-0.31125453
44,2010/3/9,-1.1605971,-0.28146675,-0.18152209,-0.26224554,-0.5461274,-0.3433796,-0.090489484,-0.8337828,-0.3144931,-0.11378385,-0.32410753
45,2010/3/10,-1.17225,-0.27684033,-0.1953024,-0.2812853,-0.5635377,-0.3547563,-0.09985992,-0.829752,-0.3104399,-0.11272517,-0.336262
46,2010/3/11,-1.091158,-0.31248558,-0.19315168,-0.29584777,-0.58577824,-0.36995903,-0.100094326,-0.8133272,-0.31325203,-0.09747387,-0.3225248
47,2010/3/12,-1.2960982,-0.348131,-0.19100097,-0.31041026,-0.6080189,-0.38516188,-0.10032873,-0.7969023,-0.31606418,-0.082222514,-0.30878758
48,2010/3/15,-1.3574055,-0.4345556,-0.18038319,-0.34847715,-0.6617587,-0.41146857,-0.099019766,-0.7512758,-0.32400116,-0.0565807,-0.28040344
49,2010/3/16,-1.4074799,-0.44067487,-0.17223603,-0.35494882,-0.66531205,-0.39888656,-0.09635766,-0.7401022,-0.32609445,-0.07028083,-0.2851314
50,2010/3/17,-1.2881199,-0.44679406,-0.16408892,-0.3614204,-0.6688653,-0.38630474,-0.093695566,-0.7289287,-0.32818773,-0.083980836,-0.28985932
51,2010/3/18,-1.1551323,-0.45291325,-0.15594181,-0.36789197,-0.67241853,-0.37372285,-0.09103347,-0.7177552,-0.33028102,-0.097680844,-0.29458725
52,2010/3/19,-1.0807725,-0.45394245,-0.15212673,-0.369809,-0.674241,-0.366094,-0.08397155,-0.70919764,-0.32652247,-0.11324434,-0.29855856
53,2010/3/22,-0.9688262,-0.43024606,-0.16347691,-0.35159373,-0.6706006,-0.36927074,-0.03963414,-0.69729024,-0.28445464,-0.16973966,-0.30649093
54,2010/3/23,-0.8885786,-0.42271802,-0.16702008,-0.34584936,-0.6690675,-0.37038204,-0.025221635,-0.6936389,-0.2714407,-0.18759419,-0.30876687
55,2010/3/24,-0.8826793,-0.42657995,-0.16318305,-0.35016447,-0.65771663,-0.37310234,-0.022072062,-0.69975376,-0.28941485,-0.17542663,-0.29973197
56,2010/3/25,-0.8599326,-0.43044186,-0.15934604,-0.35447955,-0.6463658,-0.37582254,-0.018922515,-0.70586836,-0.30738884,-0.16325916,-0.29069716
57,2010/3/26,-0.83844507,-0.4343038,-0.15550902,-0.35879466,-0.635015,-0.37854284,-0.015772942,-0.71198314,-0.32536304,-0.1510916,-0.28166223
58,2010/3/29,-0.7635467,-0.4646114,-0.15329856,-0.35184675,-0.633476,-0.3715908,-0.017799953,-0.69837356,-0.3313021,-0.14386077,-0.27009258
59,2010/3/30,-0.8169071,-0.47948647,-0.15493262,-0.3444596,-0.64125144,-0.36542088,-0.021401,-0.6856915,-0.32104993,-0.14891241,-0.2701962
60,2010/3/31,-0.916569,-0.4943617,-0.15656671,-0.33707243,-0.6490269,-0.35925096,-0.025002077,-0.6730093,-0.31079772,-0.15396413,-0.27029982
61,2010/4/1,-1.0632666,-0.5004746,-0.15062171,-0.32736376,-0.66099674,-0.3585039,-0.026114639,-0.66239035,-0.30935508,-0.15622763,-0.27216005
62,2010/4/5,-1.1034667,-0.46496865,-0.07508447,-0.27347156,-0.7370904,-0.39266467,-0.013782235,-0.6342658,-0.3641952,-0.14637022,-0.29163352
63,2010/4/6,-1.0052881,-0.45989227,-0.062306453,-0.2833274,-0.74115825,-0.39996856,-0.018391851,-0.6326227,-0.38295054,-0.14962174,-0.29607087
64,2010/4/7,-1.2889973,-0.4548159,-0.049528543,-0.2931832,-0.74522614,-0.40727243,-0.023001429,-0.6309796,-0.40170574,-0.15287325,-0.30050817
65,2010/4/8,-1.2453207,-0.4497395,-0.036750525,-0.30303907,-0.7492939,-0.41457632,-0.027611045,-0.6293365,-0.42046106,-0.15612476,-0.30494553
66,2010/4/9,-1.3869907,-0.44466314,-0.023972616,-0.31289485,-0.7533618,-0.4218802,-0.032220624,-0.62769336,-0.4392163,-0.15937626,-0.30938286
67,2010/4/12,-1.3772799,-0.44376218,0.0085990615,-0.30540428,-0.7801459,-0.42255744,-0.06232673,-0.59037316,-0.4360177,-0.16233891,-0.27814484
68,2010/4/13,-1.4153935,-0.44398233,0.019247029,-0.30156124,-0.7896036,-0.42201182,-0.07295343,-0.57675636,-0.43279135,-0.16307972,-0.2661138
69,2010/4/14,-1.2315677,-0.44035769,0.034521412,-0.3036499,-0.79672694,-0.41765755,-0.072336756,-0.56521344,-0.4300254,-0.1588241,-0.25966242
70,2010/4/15,-1.090582,-0.43028706,0.057552356,-0.31568336,-0.7999366,-0.4069178,-0.052870102,-0.5571472,-0.42803115,-0.14619167,-0.2625655
71,2010/4/16,-1.0108528,-0.42021638,0.0805835,-0.32771692,-0.8031463,-0.396178,-0.03340329,-0.54908097,-0.4260369,-0.13355914,-0.2654686
72,2010/4/19,-0.9743847,-0.38469815,0.13782945,-0.33916906,-0.8250203,-0.37153733,0.0044450285,-0.52649635,-0.42448658,-0.11083546,-0.28584275
73,2010/4/20,-0.9623634,-0.3695353,0.14949125,-0.3275485,-0.8399811,-0.36807048,0.004188933,-0.5199792,-0.42674592,-0.11276466,-0.29994014
74,2010/4/21,-0.83707124,-0.35437232,0.16115314,-0.3159279,-0.85494196,-0.36460358,0.0039328355,-0.51346195,-0.4290053,-0.114693865,-0.31403768
75,2010/4/22,-0.8337705,-0.33920947,0.17281492,-0.30430737,-0.86990273,-0.36113673,0.0036767407,-0.5069448,-0.43126467,-0.11662306,-0.32813507
76,2010/4/23,-0.9214246,-0.35642514,0.18508534,-0.29872516,-0.87207615,-0.36394143,0.0073559727,-0.5041123,-0.43874946,-0.105134964,-0.33168146
77,2010/4/26,-1.0625434,-0.44766155,0.22264098,-0.28936145,-0.86296135,-0.38002366,0.02320544,-0.50012,-0.4675931,-0.0542652,-0.32941994
78,2010/4/27,-1.0900562,-0.46233088,0.22981134,-0.28806987,-0.86024284,-0.38104197,0.02778014,-0.5023684,-0.47184604,-0.037977763,-0.3348876
79,2010/4/28,-1.1084118,-0.451191,0.22821376,-0.28977785,-0.8580483,-0.3749412,0.03119341,-0.5104847,-0.46730912,-0.022787215,-0.35055503
80,2010/4/29,-1.0777475,-0.440051,0.22661617,-0.29148585,-0.8558538,-0.36884034,0.034606706,-0.51860106,-0.46277207,-0.007596544,-0.36622262
81,2010/4/30,-0.89365673,-0.4289111,0.2250186,-0.29319382,-0.85365933,-0.3627395,0.038019978,-0.52671736,-0.45823509,0.007594005,-0.38189003
82,2010/5/3,-0.88170874,-0.40964276,0.21653214,-0.32092136,-0.80041915,-0.34235835,0.015839575,-0.5767756,-0.4608493,0.026524752,-0.42343554
83,2010/5/4,-0.82375795,-0.40541512,0.21313033,-0.33367017,-0.77543485,-0.3352421,0.003417042,-0.5974498,-0.4642375,0.028702483,-0.4364376
84,2010/5/5,-0.76106864,-0.40118754,0.20972852,-0.3464189,-0.7504509,-0.32812595,-0.009005387,-0.6181239,-0.46762574,0.030880196,-0.44943962
85,2010/5/6,-0.7686964,-0.3944772,0.21369874,-0.3448027,-0.7323137,-0.3132761,-0.020989263,-0.6236165,-0.47478688,0.02333215,-0.44683957
86,2010/5/7,-0.80020654,-0.38678074,0.2205973,-0.33748034,-0.71689653,-0.29535446,-0.0327988,-0.6230786,-0.48344666,0.011920835,-0.43804199
87,2010/5/10,-0.8261153,-0.36320496,0.24060327,-0.31984824,-0.6712492,-0.24810609,-0.059917565,-0.62339276,-0.5074881,-0.014151318,-0.41886783
88,2010/5/11,-0.63632715,-0.35424244,0.24570633,-0.32381144,-0.65740556,-0.2471501,-0.0500934,-0.62787426,-0.5111029,-0.004314377,-0.4288631
89,2010/5/12,-0.64381194,-0.34527984,0.25080943,-0.32777467,-0.64356184,-0.2461941,-0.04026916,-0.6323557,-0.5147177,0.005522644,-0.4388585
90,2010/5/13,-0.629528,-0.33631733,0.2559125,-0.33173788,-0.6297183,-0.2452381,-0.030444995,-0.6368371,-0.51833254,0.015359588,-0.44885385
91,2010/5/14,-0.64294606,-0.32821828,0.25999388,-0.33514798,-0.61628205,-0.2448763,-0.021638563,-0.64008737,-0.5211889,0.024877558,-0.45788082
92,2010/5/17,-0.73721737,-0.3506402,0.21696317,-0.31545264,-0.59801877,-0.2759379,-0.0502822,-0.5832307,-0.48872882,0.03617096,-0.43257362
93,2010/5/18,-0.62441576,-0.35811418,0.20261964,-0.3088875,-0.59193105,-0.28629175,-0.059830055,-0.5642785,-0.4779088,0.039935414,-0.4241379
94,2010/5/19,-0.6883109,-0.36719906,0.20212393,-0.3016991,-0.58020437,-0.27702436,-0.05317794,-0.5582404,-0.4751574,0.033673022,-0.41930202
95,2010/5/20,-0.8695159,-0.37690735,0.20698798,-0.29426956,-0.56629544,-0.26016286,-0.040255822,-0.55720085,-0.47552907,0.023529895,-0.41585958
96,2010/5/21,-0.8775369,-0.38661578,0.2118521,-0.28683993,-0.5523863,-0.24330106,-0.02733349,-0.5561613,-0.47590077,0.013386604,-0.4124171
97,2010/5/24,-0.90699023,-0.40268496,0.22256148,-0.2856829,-0.500725,-0.25268865,-0.031728428,-0.554868,-0.47130498,-0.004993665,-0.40145925
98,2010/5/25,-0.9324668,-0.4029964,0.22463085,-0.29346287,-0.47966582,-0.27899224,-0.04987179,-0.5551423,-0.4675663,-0.0064643607,-0.397563
99,2010/5/26,-0.83683026,-0.4033078,0.2267002,-0.30124286,-0.45860657,-0.30529583,-0.06801515,-0.5554166,-0.4638276,-0.0079350555,-0.39366674
100,2010/5/27,-0.85862684,-0.40296543,0.22854109,-0.30771902,-0.43835858,-0.33090004,-0.08383632,-0.5566691,-0.46057832,-0.009228259,-0.38930607
101,2010/5/28,-0.9896087,-0.39196545,0.22665796,-0.29294416,-0.43132746,-0.3451106,-0.0618086,-0.57386804,-0.46530518,-0.007628571,-0.37737387
102,2010/6/1,-1.0666094,-0.3361285,0.21274208,-0.23617172,-0.402219,-0.3872711,0.0069642505,-0.64085263,-0.4848383,-0.016046764,-0.32930627
103,2010/6/2,-1.0246735,-0.30882898,0.20206916,-0.22460079,-0.39383262,-0.38126555,0.0023645805,-0.6555581,-0.4904269,-0.034849558,-0.3169073
104,2010/6/3,-1.1404808,-0.28152984,0.19139639,-0.21303003,-0.38544637,-0.37526008,-0.0022350156,-0.6702633,-0.4960153,-0.053652044,-0.30450845
105,2010/6/4,-1.2093216,-0.2542303,0.18072344,-0.2014591,-0.37706,-0.36925456,-0.006834686,-0.6849687,-0.5016039,-0.07245484,-0.2921095
106,2010/6/7,-1.1598125,-0.23760495,0.19881567,-0.21095625,-0.3456813,-0.31544632,0.03652167,-0.7117804,-0.46410078,-0.10988295,-0.28486994
107,2010/6/8,-1.1007073,-0.23756322,0.20906895,-0.21784724,-0.33469763,-0.29449424,0.05578995,-0.7192596,-0.44702685,-0.12075976,-0.28498107
108,2010/6/9,-1.1353605,-0.23641361,0.2182385,-0.22534443,-0.32420054,-0.27536744,0.07328602,-0.7253389,-0.4318201,-0.12974538,-0.28666106
109,2010/6/10,-1.1192937,-0.21880773,0.21131358,-0.24184778,-0.32092908,-0.28334752,0.06446322,-0.7106251,-0.4443436,-0.110642925,-0.31164503
110,2010/6/11,-0.89108074,-0.20120181,0.20438865,-0.25835112,-0.3176576,-0.2913276,0.055640418,-0.6959114,-0.4568671,-0.091540456,-0.33662897
111,2010/6/14,-0.8912751,-0.15673015,0.19628234,-0.27951825,-0.30108383,-0.30831653,0.04483533,-0.66986626,-0.48718107,-0.057188697,-0.38704813
112,2010/6/15,-0.8162825,-0.15053323,0.20667559,-0.25727618,-0.288572,-0.3067941,0.057424724,-0.6798903,-0.48978484,-0.06946705,-0.3784954
113,2010/6/16,-0.7986011,-0.14433642,0.21706867,-0.23503444,-0.27606037,-0.3052717,0.07001391,-0.6899141,-0.49238858,-0.081745215,-0.36994284
114,2010/6/17,-0.86225456,-0.1381395,0.22746193,-0.21279235,-0.26354855,-0.30374923,0.0826033,-0.6999381,-0.49499238,-0.09402357,-0.36139014
115,2010/6/18,-0.80030245,-0.1406035,0.23773934,-0.19309096,-0.2604737,-0.2991436,0.086677395,-0.7035442,-0.48742792,-0.11269593,-0.35336724
116,2010/6/21,-0.7298867,-0.1869793,0.26805001,-0.14542328,-0.29372627,-0.27144897,0.06057123,-0.6854743,-0.41896605,-0.19749296,-0.3316837
117,2010/6/22,-0.7347017,-0.20024483,0.27755082,-0.13040213,-0.30390573,-0.26194146,0.052474696,-0.68031335,-0.39681277,-0.22396564,-0.32499135
118,2010/6/23,-0.6764465,-0.18362156,0.27883807,-0.12721029,-0.3017558,-0.24867114,0.05262991,-0.68690467,-0.38375103,-0.22600463,-0.32559657
119,2010/6/24,-0.6731311,-0.16699828,0.28012532,-0.124018446,-0.29960582,-0.23540083,0.05278513,-0.693496,-0.37068933,-0.22804365,-0.32620177
120,2010/6/25,-0.7016604,-0.15037501,0.28141257,-0.1208266,-0.29745588,-0.2221305,0.052940343,-0.70008737,-0.35762763,-0.23008266,-0.32680696
121,2010/6/28,-0.7247198,-0.15335351,0.33520484,-0.08631685,-0.3111033,-0.2151013,0.06882599,-0.728832,-0.33162105,-0.22800845,-0.33195767
122,2010/6/29,-0.7895748,-0.1671587,0.36524048,-0.0687687,-0.32052475,-0.22070573,0.07785955,-0.7405882,-0.3261472,-0.22533119,-0.3344831
123,2010/6/30,-0.6820701,-0.18096408,0.39527658,-0.05122028,-0.3299463,-0.22631024,0.08689324,-0.7523446,-0.32067323,-0.22265388,-0.33700854
124,2010/7/1,-0.7012118,-0.19110993,0.40807882,-0.03637269,-0.3344422,-0.22983785,0.087046176,-0.7537591,-0.31645423,-0.21678217,-0.33581227
125,2010/7/2,-0.80059,-0.19588411,0.39558503,-0.025489634,-0.33170804,-0.23031694,0.07416393,-0.7399935,-0.31407738,-0.2062218,-0.32915336
126,2010/7/6,-0.8346136,-0.1921177,0.3693353,-0.007540884,-0.33858535,-0.25282228,0.029060604,-0.7061081,-0.3056843,-0.16767353,-0.3136274
127,2010/7/7,-0.7054626,-0.1755966,0.37894022,-0.020487094,-0.35244343,-0.27247834,0.022163726,-0.7120674,-0.30434543,-0.16055341,-0.31731653
128,2010/7/8,-0.74436605,-0.15907551,0.38854513,-0.033433303,-0.3663015,-0.29213437,0.015266847,-0.7180268,-0.30300653,-0.15343328,-0.32100567
129,2010/7/9,-0.7484308,-0.14255467,0.39814985,-0.046379305,-0.38015938,-0.31179008,0.008370078,-0.723986,-0.30166766,-0.14631326,-0.32469475
130,2010/7/12,-0.8007338,-0.1213396,0.39909816,-0.0682578,-0.43987012,-0.31298867,0.0030875471,-0.6756879,-0.30800217,-0.15262467,-0.2809376
131,2010/7/13,-0.81227183,-0.115156755,0.3985405,-0.075018875,-0.46034256,-0.31157678,0.0018098301,-0.65751344,-0.31043825,-0.15559615,-0.2646328
132,2010/7/14,-0.8483592,-0.11017025,0.39419076,-0.080908336,-0.47768396,-0.30219612,0.00027683226,-0.6423943,-0.32160848,-0.16282299,-0.25327256
133,2010/7/15,-0.9257953,-0.106901884,0.3843954,-0.085545994,-0.49052882,-0.28137174,-0.0016227443,-0.6316632,-0.34532154,-0.17616072,-0.24901348
134,2010/7/16,-0.7867282,-0.10363345,0.37459987,-0.09018373,-0.50337386,-0.26054704,-0.0035223514,-0.6209319,-0.36903495,-0.18949866,-0.24475433
135,2010/7/19,-0.7356509,-0.09310102,0.35289574,-0.10681,-0.542336,-0.21155952,-0.008034696,-0.6099044,-0.40684813,-0.22059354,-0.21863118
136,2010/7/20,-0.7193439,-0.08915858,0.35022065,-0.11396246,-0.55557704,-0.20323472,-0.008834628,-0.6187912,-0.3996722,-0.225665,-0.20200232
137,2010/7/21,-0.72277737,-0.08521614,0.34754556,-0.121114895,-0.5688181,-0.19490993,-0.009634562,-0.6276781,-0.39249632,-0.23073646,-0.18537346
138,2010/7/22,-0.71262425,-0.08127377,0.3448705,-0.12826723,-0.58205897,-0.18658525,-0.010434481,-0.6365648,-0.3853205,-0.23580785,-0.16874486
139,2010/7/23,-0.74574447,-0.07858014,0.3407202,-0.14426723,-0.57474875,-0.18274902,-0.027376097,-0.6512414,-0.3978638,-0.23447248,-0.15446414
140,2010/7/26,-0.5934999,-0.071765885,0.32677308,-0.20124052,-0.5319741,-0.17579284,-0.09457229,-0.7011435,-0.45549333,-0.2239682,-0.11400378
141,2010/7/27,-0.60382015,-0.08079964,0.32431912,-0.20887613,-0.5232886,-0.17286801,-0.106030315,-0.71801937,-0.46741584,-0.2243171,-0.104484744
142,2010/7/28,-0.5909456,-0.10571885,0.32494965,-0.20055519,-0.52243406,-0.16909161,-0.10211451,-0.7352346,-0.46909812,-0.23007643,-0.1005413
143,2010/7/29,-0.5699218,-0.13063847,0.3255802,-0.1922341,-0.5215795,-0.16531512,-0.09819864,-0.7524501,-0.4707804,-0.23583585,-0.09659779
144,2010/7/30,-0.6009828,-0.15555808,0.32621077,-0.18391299,-0.52072495,-0.16153866,-0.094282776,-0.7696657,-0.4724627,-0.24159528,-0.09265429
145,2010/8/2,-0.5680706,-0.1468123,0.32953325,-0.14703181,-0.50185245,-0.19339055,-0.10686211,-0.7523575,-0.4656173,-0.19922,-0.104840755
146,2010/8/3,-0.497262,-0.13166621,0.33085033,-0.13299239,-0.49317285,-0.21033263,-0.11461839,-0.73648834,-0.46159363,-0.17635743,-0.11242067
147,2010/8/4,-0.5168613,-0.1165204,0.3321674,-0.1189532,-0.48449337,-0.22727445,-0.12237454,-0.72061944,-0.45757005,-0.15349525,-0.12000046
148,2010/8/5,-0.5220517,-0.105753176,0.34062764,-0.10454853,-0.46870077,-0.2287902,-0.114879064,-0.7145503,-0.4597223,-0.15331775,-0.12145026
149,2010/8/6,-0.5569977,-0.096425295,0.35143584,-0.090023786,-0.45057008,-0.22523525,-0.10237029,-0.71170247,-0.46390456,-0.16059689,-0.120885074
150,2010/8/9,-0.6194007,-0.074526146,0.378927,-0.049347408,-0.40446907,-0.21499564,-0.064156614,-0.6994591,-0.4760465,-0.18247493,-0.11813794
151,2010/8/10,-0.58194375,-0.07964875,0.37801835,-0.04170469,-0.40602934,-0.2124503,-0.050015036,-0.687824,-0.47926712,-0.18985069,-0.11507516
152,2010/8/11,-0.58319587,-0.08477144,0.37710965,-0.034061845,-0.4075896,-0.2099049,-0.035873234,-0.6761887,-0.4824878,-0.19722655,-0.11201234
153,2010/8/12,-0.6023781,-0.08989413,0.37620097,-0.026419003,-0.4091499,-0.20735952,-0.021731434,-0.6645534,-0.4857085,-0.20460244,-0.10894952
154,2010/8/13,-0.54615086,-0.09476186,0.37643284,-0.019664383,-0.41066647,-0.20181073,-0.00972914,-0.65253294,-0.48754534,-0.2117982,-0.10730529
155,2010/8/16,-0.6170461,-0.10158175,0.4119474,-0.02651677,-0.41388223,-0.09347527,-0.039038304,-0.6047145,-0.45080924,-0.22788687,-0.14568004
156,2010/8/17,-0.49286875,-0.10385503,0.42378545,-0.028800875,-0.41495413,-0.057363845,-0.048807923,-0.5887752,-0.43856406,-0.2332497,-0.15847148
157,2010/8/18,-0.5118126,-0.10403061,0.42569888,-0.037486564,-0.409701,-0.05108783,-0.050794713,-0.59027326,-0.42824286,-0.23146105,-0.14833106
158,2010/8/19,-0.530144,-0.10353606,0.4244418,-0.048217237,-0.40242732,-0.05434297,-0.050295223,-0.5973418,-0.41853637,-0.22738782,-0.13086493
159,2010/8/20,-0.47817716,-0.10304153,0.42318475,-0.058947735,-0.39515376,-0.057598054,-0.04979574,-0.6044102,-0.40883005,-0.22331464,-0.11339912
160,2010/8/23,-0.5810164,-0.108955674,0.42950237,-0.04536339,-0.35319796,-0.065400615,-0.04164511,-0.6277454,-0.38673154,-0.19865769,-0.07927034
161,2010/8/24,-0.615205,-0.113647655,0.43531853,-0.024000403,-0.33180803,-0.06727955,-0.036481846,-0.6363068,-0.3819475,-0.18586487,-0.07461317
162,2010/8/25,-0.63571936,-0.11833974,0.44113478,-0.0026370743,-0.3104178,-0.06915852,-0.0313185,-0.6448685,-0.3771634,-0.17307183,-0.06995593
163,2010/8/26,-0.57517725,-0.12133471,0.44652593,0.017768336,-0.29141054,-0.069959775,-0.029405337,-0.6513555,-0.37223455,-0.16125457,-0.06512847
