,Date,SX5E,0,1,2,3,4,5,6,7,8,9
53,2010/3/22,-0.9688262,-0.9576776,0.21692502,-1.0290015,0.28216577,0.44566512,0.23869169,-0.7970185,-0.8909313,-1.4204903,0.14438966
54,2010/3/23,-0.8885786,-0.9834933,0.27096242,-1.0706347,0.3297013,0.2746871,0.24277526,-0.8245903,-0.7673565,-1.4295483,0.23586482
55,2010/3/24,-0.8826793,-0.98983204,0.35052627,-0.9302218,0.27180612,0.4231326,0.30490553,-0.817521,-0.8162879,-1.4451358,0.28416955
56,2010/3/25,-0.8599326,-0.90894794,0.34256285,-0.71909416,0.23414832,0.281569,0.1548596,-0.78846365,-0.96968865,-1.4510906,0.2623242
57,2010/3/26,-0.83844507,-0.7987523,0.4341278,-0.6677283,0.33499563,0.32823992,0.2451902,-0.66369873,-0.95459443,-1.4592443,0.39483106
58,2010/3/29,-0.7635467,-0.69751346,0.40376705,-0.5619813,0.53955346,0.38335276,0.42243505,-0.8129014,-1.3025026,-1.5671802,0.3908822
59,2010/3/30,-0.8169071,-0.57997537,0.48777932,-0.6209168,0.59736496,0.3844037,0.29330093,-0.8566623,-1.2144098,-1.5677288,0.3487817
60,2010/3/31,-0.916569,-0.5081321,0.6744835,-0.36356863,0.55815136,0.50303745,0.38009065,-0.6888293,-1.064484,-1.466383,0.41554117
61,2010/4/1,-1.0632666,-0.57257813,0.5967013,-0.41408062,0.37048674,0.7589925,0.40339398,-0.68821967,-0.93653625,-1.4078677,0.39037144
62,2010/4/5,-1.1034667,-0.7249471,0.7979521,-0.47177005,0.30027086,0.7889672,0.54704046,-0.6869261,-0.937512,-1.4788675,0.4716214
63,2010/4/6,-1.0052881,-0.7042444,0.88593084,-0.46647066,0.28674585,0.89064795,0.35285163,-0.7840481,-1.0198567,-1.4990664,0.4798063
64,2010/4/7,-1.2889973,-0.55892366,1.013691,-0.5698521,0.0876677,0.92873436,0.45067292,-0.60244185,-1.1056752,-1.5577631,0.36009395
65,2010/4/8,-1.2453207,-0.6731901,0.9854042,-0.62648004,0.083945215,0.96859926,0.38847476,-0.70102525,-1.1142209,-1.6573212,0.6213011
66,2010/4/9,-1.3869907,-0.6942098,1.1261148,-0.8391579,0.031166196,1.2766094,0.51496303,-0.69444877,-1.2227676,-1.4757264,0.65263385
67,2010/4/12,-1.3772799,-0.8409114,1.1792352,-0.89177567,-0.11090225,1.2543979,0.38303262,-0.7984147,-1.114768,-1.5484293,0.62743825
68,2010/4/13,-1.4153935,-0.8353306,1.1349282,-0.91696936,-0.019485503,1.2321732,0.47584784,-0.891144,-1.3022242,-1.6289456,0.5934839
69,2010/4/14,-1.2315677,-0.83213395,1.0539494,-1.072041,0.028634131,1.4715805,0.4130985,-0.98263973,-1.3916562,-1.8086052,0.6465038
70,2010/4/15,-1.090582,-0.87245125,0.92105144,-1.1870358,-0.07632285,1.4737778,0.38089877,-1.1216519,-1.4624033,-1.818716,0.8248692
71,2010/4/16,-1.0108528,-0.80605733,0.8544437,-1.2427456,0.17661548,1.3047702,0.3535729,-1.0743912,-1.6403933,-1.720921,0.84999555
72,2010/4/19,-0.9743847,-0.654232,0.7948181,-1.2189294,0.16179436,1.3267891,0.30247742,-0.86980957,-1.6356025,-1.7541955,0.6467049
73,2010/4/20,-0.9623634,-0.72028303,0.6328753,-1.2772713,0.22471851,1.380609,0.29720354,-0.79256916,-1.5023127,-1.8929002,0.44011456
74,2010/4/21,-0.83707124,-0.9039408,0.65809447,-1.4702125,0.23721409,1.1021547,0.12950888,-1.0130708,-1.3913748,-1.8703945,0.31193715
75,2010/4/22,-0.8337705,-0.72642016,0.6294404,-1.4690216,0.36941922,1.1595752,0.16516721,-0.97180516,-1.4693253,-1.9401135,0.31515354
76,2010/4/23,-0.9214246,-0.8218155,0.6791404,-1.6093678,0.34917396,1.1934123,0.25853306,-0.8761543,-1.5350411,-1.9794383,0.350765
77,2010/4/26,-1.0625434,-0.8236859,0.7550339,-1.5187047,0.34711003,1.0629637,0.217834,-0.8680632,-1.5743656,-2.0169532,0.3315404
78,2010/4/27,-1.0900562,-0.92989516,0.88020664,-1.4663417,0.39917326,0.9953504,0.28083658,-0.75978214,-1.6543217,-2.0671806,0.53330064
79,2010/4/28,-1.1084118,-0.92035526,0.7878024,-1.3889391,0.44294643,0.9540332,0.30661213,-0.7321374,-1.6949162,-1.9138913,0.46442044
80,2010/4/29,-1.0777475,-0.9877672,0.6190725,-1.4326217,0.4655972,0.94315356,0.20946336,-0.6928735,-1.6263373,-1.9203649,0.41486335
81,2010/4/30,-0.89365673,-1.0471282,0.6357328,-1.5052152,0.56263465,0.914408,0.24752408,-0.5672125,-1.5474808,-2.0769386,0.5215408
82,2010/5/3,-0.88170874,-1.0776062,0.6811468,-1.2420361,0.58365303,0.9287321,0.35389328,-0.5001368,-1.5518837,-2.2466676,0.36260808
83,2010/5/4,-0.82375795,-1.0083895,0.70327383,-1.2329421,0.5410612,0.8568637,0.49786192,-0.56069255,-1.4663527,-2.4348507,0.35112017
84,2010/5/5,-0.76106864,-0.9237271,0.74432915,-1.0177462,0.5962581,0.89318055,0.5814823,-0.56497,-1.4885738,-2.3147116,0.3262027
85,2010/5/6,-0.7686964,-0.9362343,0.7717512,-1.0368376,0.6613527,0.78216475,0.4945029,-0.60969675,-1.4536102,-2.1708088,0.10443923
86,2010/5/7,-0.80020654,-0.9316536,0.5944544,-1.134376,0.5946013,0.59023637,0.45508015,-0.46153533,-1.5478611,-2.0762236,0.06978935
87,2010/5/10,-0.8261153,-0.8628592,0.6399288,-1.1141919,0.47401857,0.6296037,0.35059422,-0.47745362,-1.5486765,-2.0459137,-0.0117818415
88,2010/5/11,-0.63632715,-0.8543154,0.59314454,-1.085985,0.47553748,0.66682845,0.2978717,-0.50751585,-1.517921,-1.9556067,-0.1458335
89,2010/5/12,-0.64381194,-1.1868612,0.7064777,-1.148062,0.59589803,0.76959807,0.2873034,-0.50338894,-1.5305977,-1.7104585,0.09338465
90,2010/5/13,-0.629528,-1.079731,0.8518165,-1.0427663,0.47680712,0.7967984,0.32121056,-0.52165216,-1.655488,-1.7457247,0.14689767
91,2010/5/14,-0.64294606,-1.0138831,1.0641687,-0.9369498,0.622529,0.82952553,0.31324476,-0.46999657,-1.5316131,-1.5660486,0.24633372
92,2010/5/17,-0.73721737,-0.9679744,1.1530252,-0.8788114,0.6790102,0.9122382,0.35308927,-0.42770016,-1.5350447,-1.6284952,0.3984177
93,2010/5/18,-0.62441576,-0.9784437,0.9943475,-0.9511686,0.7181371,0.96187454,0.3529935,-0.24738099,-1.4976223,-1.6850579,0.47155493
94,2010/5/19,-0.6883109,-0.9837475,0.9309693,-1.065577,0.6507258,1.0049622,0.23827213,-0.1780506,-1.3590271,-1.5394919,0.26580787
95,2010/5/20,-0.8695159,-0.99585867,0.92905146,-1.0040452,0.6878794,1.1998374,0.24744737,-0.28443044,-1.4771104,-1.5081568,0.2801543
96,2010/5/21,-0.8775369,-1.014539,0.8403161,-1.0688691,0.62454057,0.9679286,0.2471838,-0.19442499,-1.4049253,-1.5768645,0.0023343265
97,2010/5/24,-0.90699023,-0.8077692,0.68247193,-1.050147,0.6792677,1.029347,0.27595288,-0.32570398,-1.4015062,-1.4277039,-0.12247042
98,2010/5/25,-0.9324668,-0.7737304,0.71900576,-1.2010535,0.8498692,1.1171844,0.26788658,-0.30110216,-1.4426737,-1.5593112,0.109514266
99,2010/5/26,-0.83683026,-0.9528123,0.6821963,-1.1768594,0.7960517,0.9305549,0.33825254,-0.1978999,-1.2750387,-1.5088525,0.18053943
100,2010/5/27,-0.85862684,-0.8918574,0.66959816,-1.421088,0.8761794,0.9431233,0.3989907,-0.16962466,-1.305805,-1.3838499,-0.08115199
101,2010/5/28,-0.9896087,-0.60058296,0.627684,-1.5949848,0.67271215,1.1519816,0.39254355,-0.04424113,-1.3992493,-1.472616,-0.05841154
102,2010/6/1,-1.0666094,-0.6460042,0.7198263,-1.699136,0.56511134,1.2796977,0.38735646,-0.10107215,-1.2318804,-1.3638666,-0.024596184
103,2010/6/2,-1.0246735,-0.69885784,0.77158684,-1.6062791,0.57982147,1.405314,0.1869213,-0.14791414,-1.2488027,-1.4448261,-0.066833615
104,2010/6/3,-1.1404808,-0.7133428,0.87255687,-1.6478014,0.61810386,1.16412,0.2565229,-0.17491484,-1.1923021,-1.3668504,-0.02109912
105,2010/6/4,-1.2093216,-0.76001704,0.8011418,-1.7378767,0.6054915,1.0815821,0.16855425,-0.040541947,-1.1759541,-1.4503045,-0.16054058
106,2010/6/7,-1.1598125,-0.7759334,0.7427679,-1.804584,0.80937725,1.1979644,0.13054928,-0.07703763,-1.3795311,-1.4659407,-0.19866383
107,2010/6/8,-1.1007073,-0.7167676,0.7516498,-1.8172109,0.8263454,1.3841228,0.11408171,0.14888564,-1.2507871,-1.4619603,-0.3917285
108,2010/6/9,-1.1353605,-0.7802607,0.62978435,-1.9702702,0.7667139,1.3317835,0.09279907,0.30456442,-1.0918403,-1.4018683,-0.51055664
109,2010/6/10,-1.1192937,-0.7342657,0.80020636,-2.0014963,0.84153455,1.4051943,0.22562438,0.36302257,-1.0268877,-1.3209476,-0.4703591
110,2010/6/11,-0.89108074,-0.78304756,0.7964708,-2.0003853,0.9171869,1.3241,0.23679799,0.32136834,-1.0481901,-1.2777097,-0.3997638
111,2010/6/14,-0.8912751,-0.78123856,0.96948296,-1.9637282,0.92401475,1.2955697,0.086865366,0.22701949,-0.9699948,-1.284133,-0.38631758
112,2010/6/15,-0.8162825,-0.93207705,0.80509406,-1.7886512,0.89486593,1.4426036,0.18591374,0.26086766,-1.0595695,-1.2872744,-0.43734002
113,2010/6/16,-0.7986011,-0.8893494,0.7835255,-1.8637338,0.9373551,1.621218,0.2250706,0.41420203,-1.1304777,-1.297023,-0.63845825
114,2010/6/17,-0.86225456,-0.9543188,0.8306995,-2.0536766,0.7793223,1.7908292,0.41357636,0.55450857,-1.0541897,-1.3580575,-0.68854845
115,2010/6/18,-0.80030245,-0.9649357,0.75864285,-2.0442517,0.7654645,1.8134041,0.37611777,0.5718123,-1.1746454,-1.396097,-0.5926119
116,2010/6/21,-0.7298867,-0.9833532,0.5429502,-1.8751273,0.6466827,1.5796328,0.350648,0.7050505,-1.2291903,-1.55376,-0.57075626
117,2010/6/22,-0.7347017,-0.9769931,0.47169584,-1.7383759,0.6587736,1.5268378,0.3444981,0.6238511,-1.142405,-1.6069167,-0.46019584
118,2010/6/23,-0.6764465,-0.9327832,0.26182544,-1.8076057,0.7213337,1.5247355,0.2178415,0.76203734,-1.0613514,-1.7234399,-0.5800532
119,2010/6/24,-0.6731311,-1.1112909,0.17960405,-1.931309,0.6823868,1.4633317,0.15646756,0.8752827,-0.9351922,-1.8505461,-0.6962167
120,2010/6/25,-0.7016604,-1.1803362,0.036545992,-2.0643497,0.69488543,1.4856622,0.12690699,0.75080675,-0.9242898,-1.9929745,-0.61298174
121,2010/6/28,-0.7247198,-1.1336399,0.055006802,-2.1582716,0.75393635,1.465333,0.17107666,0.6998504,-1.0810142,-2.0644872,-0.67062795
122,2010/6/29,-0.7895748,-1.112631,0.105891585,-2.0948951,0.70477086,1.52951,0.12422234,0.74237174,-1.1243408,-2.0618534,-0.47829646
123,2010/6/30,-0.6820701,-1.050624,0.30007964,-2.0240192,0.8036354,1.3139131,0.088065684,0.78895265,-1.0755148,-2.0131612,-0.42335296
124,2010/7/1,-0.7012118,-1.0876658,0.26700103,-2.0828063,0.753689,1.2738557,0.16232753,0.80419165,-1.0868577,-2.27176,-0.2705409
125,2010/7/2,-0.80059,-0.9983679,0.3000123,-2.1483865,0.7948558,1.1983957,0.10531825,0.64467186,-1.0813732,-2.3652525,-0.25644735
126,2010/7/6,-0.8346136,-1.0171244,0.40603137,-2.2371564,0.84348315,1.0837476,0.1895048,0.59484947,-1.1211731,-2.3677573,-0.32793462
127,2010/7/7,-0.7054626,-1.0403959,0.33028287,-2.3062127,0.7287808,1.2333605,-0.09592435,0.63486826,-1.2477138,-2.5952244,-0.23662752
128,2010/7/8,-0.74436605,-1.1452157,0.36214328,-2.251961,0.79302734,1.1547747,-0.035996854,0.42514402,-1.271609,-2.5756068,-0.15079314
129,2010/7/9,-0.7484308,-1.0423617,0.3777011,-2.276098,0.8875391,1.033236,-0.032325327,0.2978561,-1.1525626,-2.3422709,0.048200965
130,2010/7/12,-0.8007338,-0.9295065,0.3920629,-2.1737847,0.8162549,0.9978278,0.0388211,0.23262143,-1.2938651,-2.2868443,0.30354667
131,2010/7/13,-0.81227183,-0.97587883,0.4264698,-2.207342,0.6466402,0.9379763,-0.0005930662,0.3734942,-1.4041662,-2.2935634,0.4475075
132,2010/7/14,-0.8483592,-0.8209013,0.6964093,-2.2275198,0.7581913,0.7408554,-0.045301855,0.4215101,-1.4404464,-2.3685608,0.36542618
133,2010/7/15,-0.9257953,-0.9135521,0.79194015,-2.363618,0.65496904,0.69205433,-0.09993142,0.540585,-1.5036108,-2.4598951,0.48692822
134,2010/7/16,-0.7867282,-0.88503814,0.8107272,-2.3500051,0.70315105,0.8613761,-0.118315965,0.5457654,-1.368448,-2.495144,0.5708274
135,2010/7/19,-0.7356509,-0.8114414,0.7945561,-2.3144495,0.53884965,0.8292704,-0.10866001,0.56685317,-1.2583423,-2.4308112,0.4534427
136,2010/7/20,-0.7193439,-0.7570527,0.7341798,-2.2818456,0.46851557,0.8004504,-0.018656373,0.44932568,-1.3627934,-2.2862835,0.6036243
137,2010/7/21,-0.72277737,-1.0374844,0.73468393,-2.3140163,0.21663505,0.68634516,0.08923593,0.51418746,-1.2659461,-2.374896,0.6124589
138,2010/7/22,-0.71262425,-1.1663859,0.67733854,-2.5045848,0.22322023,0.8570563,0.037402928,0.4100809,-1.371985,-2.364871,0.6956392
139,2010/7/23,-0.74574447,-1.2981701,0.607108,-2.5961325,0.27352327,0.83147043,-0.057289213,0.56014824,-1.2707078,-2.1883028,0.64801496
140,2010/7/26,-0.5934999,-1.218221,0.5917112,-2.5798326,0.19651377,0.8152017,-0.11878273,0.65444165,-1.3129795,-2.064295,0.785176
141,2010/7/27,-0.60382015,-1.355329,0.6391772,-2.4425306,0.0010519922,0.8758485,-0.10873297,0.7717642,-1.234469,-2.1321106,1.0233502
142,2010/7/28,-0.5909456,-1.2927244,0.50667,-2.6540656,0.03736928,0.88731295,-0.17818588,0.66280633,-1.1965072,-2.1830587,1.0909314
143,2010/7/29,-0.5699218,-1.132024,0.5858539,-2.7821276,0.19525033,0.73298806,-0.33451438,0.62284446,-1.2313073,-2.070573,1.2240086
144,2010/7/30,-0.6009828,-1.2159753,0.53190625,-2.7452614,0.20835263,0.65578693,-0.5279393,0.44281876,-1.1550944,-2.011701,1.1689994
145,2010/8/2,-0.5680706,-1.2494229,0.21635205,-2.7893283,0.2633531,0.70244557,-0.29852638,0.4506681,-1.0814996,-2.0464234,1.151284
146,2010/8/3,-0.497262,-1.2349756,0.38688147,-2.7492082,0.34464216,0.8783949,-0.32365623,0.58189094,-1.1813462,-2.0149105,1.2600346
147,2010/8/4,-0.5168613,-1.3720965,0.2997077,-2.7426875,0.4344774,0.9861992,-0.21210021,0.5824413,-0.99140805,-1.8437238,1.3692946
148,2010/8/5,-0.5220517,-1.2985624,0.09020731,-2.7236972,0.67466015,0.77581114,-0.34899002,0.5485147,-1.043328,-1.8173544,1.337872
149,2010/8/6,-0.5569977,-1.313323,-0.026948363,-2.897482,0.59796953,0.525768,-0.2717392,0.45264846,-1.0031774,-1.6789451,1.2745163
150,2010/8/9,-0.6194007,-1.2451591,-0.05274421,-2.929915,0.590007,0.2760054,-0.15603319,0.30507505,-0.9022116,-1.7677515,1.325093
151,2010/8/10,-0.58194375,-1.426667,-0.003940463,-3.0345452,0.45618552,0.2954113,-0.13162363,0.42970443,-1.0045373,-1.802887,1.3186011
152,2010/8/11,-0.58319587,-1.5855052,0.038511187,-3.0525467,0.41097856,0.28466272,-0.3524877,0.5898236,-1.1714087,-1.8366494,1.233876
153,2010/8/12,-0.6023781,-1.6253667,0.2118541,-2.92241,0.49146682,0.2952274,-0.346501,0.5595318,-1.0825646,-1.6734605,1.3528471
154,2010/8/13,-0.54615086,-1.7627268,0.19748211,-2.973379,0.2467975,0.16146511,-0.60676885,0.30248684,-1.0586501,-1.8979399,1.4565282
155,2010/8/16,-0.6170461,-1.8088832,0.3225962,-2.892005,0.3614465,0.03730309,-0.7516799,0.16509038,-1.1875898,-1.7491019,1.4736016
156,2010/8/17,-0.49286875,-1.6824317,0.13471931,-2.9173474,0.50225276,0.065166265,-0.684478,0.18468618,-1.2930441,-1.6515076,1.6535552
157,2010/8/18,-0.5118126,-1.8226814,0.35356957,-3.0049527,0.5850297,0.12213752,-0.8007494,0.16019833,-1.4340022,-1.460746,1.7915416
158,2010/8/19,-0.530144,-1.8247654,0.2502824,-2.9936078,0.7380579,0.26774222,-0.7527089,0.10380578,-1.4946845,-1.7121639,1.8938143
159,2010/8/20,-0.47817716,-1.8000233,0.18136078,-2.8898435,0.8980923,0.34903425,-0.65188515,-0.17569283,-1.4213183,-1.5756142,1.8199651
160,2010/8/23,-0.5810164,-1.6792233,0.09237784,-3.0470574,0.96092576,0.33727765,-0.5636402,-0.034815997,-1.4335103,-1.6692777,1.8408699
161,2010/8/24,-0.615205,-1.6955931,0.1913783,-2.9524581,0.92577285,0.36632836,-0.5301874,-0.1991883,-1.3473791,-1.7612488,1.7909889
162,2010/8/25,-0.63571936,-1.7459991,0.20638776,-2.8415318,1.0141563,0.43834376,-0.5038862,-0.34133855,-1.2499814,-1.8960257,1.7334085
163,2010/8/26,-0.57517725,-1.8208168,0.48044235,-2.782846,1.0410371,0.51784176,-0.5648519,-0.37270588,-1.2571499,-2.004318,1.6732059
164,2010/8/27,-0.7314518,-1.8403382,0.5134209,-2.9975293,0.8539217,0.48609412,-0.5171715,-0.46663475,-1.1723515,-2.051676,1.7292128
165,2010/8/30,-0.68199944,-1.9012289,0.5539051,-3.1189353,0.8266447,0.5815875,-0.48482454,-0.34272358,-1.2494383,-2.1401665,1.5251551
166,2010/8/31,-0.55949265,-1.8514116,0.67313796,-3.309783,1.0674989,0.58637065,-0.53160715,-0.4150852,-1.1332369,-2.394368,1.2481992
167,2010/9/1,-0.5814337,-1.706579,0.54116803,-3.2529328,1.1370592,0.49763316,-0.64168,-0.3122312,-1.2920966,-2.317768,1.1556141
168,2010/9/2,-0.6614817,-1.8002012,0.613993,-3.175436,1.121836,0.48271614,-0.6385727,-0.08671069,-1.2279828,-2.184583,1.1722615
169,2010/9/3,-0.83278304,-1.8007605,0.65168875,-3.1592846,1.0528288,0.6426632,-0.84179133,-0.086663514,-1.3545313,-2.1563337,1.1855826
170,2010/9/7,-0.7880198,-1.8922505,0.8313382,-3.1226814,1.0875132,0.79707915,-0.86391085,-0.10312329,-1.4055443,-2.226047,1.2275586
