,Date,Value
163,2010/8/26,-0.3615184
164,2010/8/27,-0.29816183
165,2010/8/30,-0.23399216
166,2010/8/31,-0.22427437
167,2010/9/1,-0.24944651
168,2010/9/2,-0.25007534
169,2010/9/3,-0.23229164
170,2010/9/7,-0.18529573
171,2010/9/8,-0.21730077
172,2010/9/9,-0.23242953
173,2010/9/10,-0.22162107
174,2010/9/13,-0.26726484
175,2010/9/14,-0.30572477
176,2010/9/15,-0.33710536
177,2010/9/16,-0.30713987
178,2010/9/17,-0.30302987
179,2010/9/20,-0.33734265
180,2010/9/21,-0.30270976
181,2010/9/22,-0.25845182
182,2010/9/23,-0.24943635
183,2010/9/24,-0.24730143
184,2010/9/27,-0.35026035
185,2010/9/28,-0.3288189
186,2010/9/29,-0.33569932
187,2010/9/30,-0.32738763
188,2010/10/1,-0.35073528
189,2010/10/4,-0.25212333
190,2010/10/5,-0.23227113
191,2010/10/6,-0.2716895
192,2010/10/7,-0.24973083
193,2010/10/8,-0.2495066
194,2010/10/11,-0.21071133
195,2010/10/12,-0.22535074
196,2010/10/13,-0.254767
197,2010/10/14,-0.24691609
198,2010/10/15,-0.25428414
199,2010/10/18,-0.2659739
200,2010/10/19,-0.2160069
201,2010/10/20,-0.23388752
202,2010/10/21,-0.24229336
203,2010/10/22,-0.21927625
204,2010/10/25,-0.25618646
205,2010/10/26,-0.28339544
206,2010/10/27,-0.24625263
207,2010/10/28,-0.19988942
208,2010/10/29,-0.14821172
209,2010/11/1,-0.12617713
210,2010/11/2,-0.118262894
211,2010/11/3,-0.13580558
212,2010/11/4,-0.17004156
213,2010/11/5,-0.19481269
214,2010/11/8,-0.15997157
215,2010/11/9,-0.15700215
216,2010/11/10,-0.17251977
217,2010/11/11,-0.16621818
218,2010/11/12,-0.17822507
219,2010/11/15,-0.21943703
220,2010/11/16,-0.24868539
221,2010/11/17,-0.2537514
222,2010/11/18,-0.23950648
223,2010/11/19,-0.21058142
224,2010/11/22,-0.23883373
225,2010/11/23,-0.24575588
226,2010/11/24,-0.22301608
227,2010/11/26,-0.26124844
228,2010/11/29,-0.26206997
229,2010/11/30,-0.22973695
230,2010/12/1,-0.22351116
231,2010/12/2,-0.19068757
232,2010/12/3,-0.16958445
233,2010/12/6,-0.12042407
234,2010/12/7,-0.108513474
235,2010/12/8,-0.09326846
236,2010/12/9,-0.11734147
237,2010/12/10,-0.10456013
238,2010/12/13,-0.20878112
239,2010/12/14,-0.20889127
240,2010/12/15,-0.24836823
241,2010/12/16,-0.2665853
242,2010/12/17,-0.27638242
243,2010/12/20,-0.33233666
244,2010/12/21,-0.29870838
245,2010/12/22,-0.2909157
246,2010/12/23,-0.25806525
247,2010/12/27,-0.17329016
248,2010/12/28,-0.12771529
249,2010/12/29,-0.112603255
250,2010/12/30,-0.11430257
251,2010/12/31,-0.13807614
252,2011/1/3,-0.14812149
253,2011/1/4,-0.13821715
254,2011/1/5,-0.15487152
255,2011/1/6,-0.18459654
256,2011/1/7,-0.14670563
257,2011/1/10,-0.13813014
258,2011/1/11,-0.1613975
259,2011/1/12,-0.16009039
260,2011/1/13,-0.13910365
261,2011/1/14,-0.13364562
262,2011/1/18,-0.16718376
263,2011/1/19,-0.17066947
264,2011/1/20,-0.17098328
265,2011/1/21,-0.17691383
266,2011/1/24,-0.19006425
267,2011/1/25,-0.1570719
268,2011/1/26,-0.18440542
269,2011/1/27,-0.20329195
270,2011/1/28,-0.17727053
271,2011/1/31,-0.13474602
272,2011/2/1,-0.13812692
273,2011/2/2,-0.12876534
274,2011/2/3,-0.16400509
275,2011/2/4,-0.14584322
276,2011/2/7,-0.13813564
277,2011/2/8,-0.11069498
278,2011/2/9,-0.07229588
279,2011/2/10,-0.08117803
280,2011/2/11,-0.088972114
281,2011/2/14,-0.108092375
282,2011/2/15,-0.09737929
283,2011/2/16,-0.06020435
284,2011/2/17,-0.078190126
285,2011/2/18,-0.06253267
286,2011/2/22,-0.043209545
287,2011/2/23,-0.018602364
288,2011/2/24,-0.004315637
289,2011/2/25,-0.019713186
290,2011/2/28,-0.041605957
291,2011/3/1,-0.01963327
292,2011/3/2,-0.03253796
293,2011/3/3,-0.014760263
294,2011/3/4,0.008041196
295,2011/3/7,0.019286059
296,2011/3/8,0.029967763
297,2011/3/9,0.028814115
298,2011/3/10,0.00370007
299,2011/3/11,-0.024357267
300,2011/3/14,-0.01649893
301,2011/3/15,-0.02346427
302,2011/3/16,-0.01605364
303,2011/3/17,-0.02419784
304,2011/3/18,-0.03466963
305,2011/3/21,-0.02633185
306,2011/3/22,-0.0032843426
307,2011/3/23,0.030382283
308,2011/3/24,0.00012161583
309,2011/3/25,0.009319596
310,2011/3/28,0.030429088
311,2011/3/29,0.018625088
312,2011/3/30,0.020407312
313,2011/3/31,0.050525196
314,2011/4/1,0.015779175
315,2011/4/4,0.041801713
316,2011/4/5,0.042107992
317,2011/4/6,0.04795648
318,2011/4/7,0.04297761
319,2011/4/8,0.038797073
320,2011/4/11,0.015584312
321,2011/4/12,0.01525753
322,2011/4/13,-0.017165206
323,2011/4/14,-0.013832621
324,2011/4/15,0.02903147
325,2011/4/18,0.08208824
326,2011/4/19,0.09054119
327,2011/4/20,0.09016193
328,2011/4/21,0.08812883
329,2011/4/25,-0.037730463
330,2011/4/26,-0.057417996
331,2011/4/27,-0.02815982
332,2011/4/28,-0.008225806
333,2011/4/29,0.012589879
334,2011/5/2,0.04399965
335,2011/5/3,0.044610165
336,2011/5/4,0.08220758
337,2011/5/5,0.08759143
338,2011/5/6,0.07082206
339,2011/5/9,0.055369534
340,2011/5/10,0.027471803
341,2011/5/11,0.039609447
342,2011/5/12,0.05365169
343,2011/5/13,0.05434958
344,2011/5/16,0.056298688
345,2011/5/17,0.070072554
346,2011/5/18,0.062198617
347,2011/5/19,0.052458517
348,2011/5/20,0.042235866
349,2011/5/23,0.04463277
350,2011/5/24,0.035499506
351,2011/5/25,0.034632556
352,2011/5/26,0.012662098
353,2011/5/27,0.03087613
354,2011/5/31,0.048175193
355,2011/6/1,0.035696007
356,2011/6/2,0.042736173
357,2011/6/3,0.016146056
358,2011/6/6,0.037034675
359,2011/6/7,0.039720006
360,2011/6/8,0.003991239
361,2011/6/9,0.01041206
362,2011/6/10,-0.0067671128
363,2011/6/13,-0.09081925
364,2011/6/14,-0.06483514
365,2011/6/15,-0.059945486
366,2011/6/16,-0.050315954
367,2011/6/17,-0.020150073
368,2011/6/20,-0.023529537
369,2011/6/21,-0.016325988
370,2011/6/22,0.0010545552
371,2011/6/23,-0.010595482
372,2011/6/24,-0.0291721
373,2011/6/27,-0.02444043
374,2011/6/28,-0.024414755
375,2011/6/29,-0.052358173
376,2011/6/30,-0.068979084
377,2011/7/1,-0.10060471
378,2011/7/5,-0.050487034
379,2011/7/6,-0.03175255
380,2011/7/7,-0.043020464
381,2011/7/8,-0.07185997
382,2011/7/11,-0.04151497
383,2011/7/12,-0.034598745
384,2011/7/13,-0.008705694
385,2011/7/14,0.028072588
386,2011/7/15,0.031513788
387,2011/7/18,0.056191005
388,2011/7/19,0.051806025
389,2011/7/20,0.04120092
390,2011/7/21,0.028460696
391,2011/7/22,0.037182383
392,2011/7/25,0.04774034
393,2011/7/26,0.054838717
394,2011/7/27,0.027662888
395,2011/7/28,0.057027027
396,2011/7/29,0.06697615
397,2011/8/1,0.086201854
398,2011/8/2,0.059755757
399,2011/8/3,0.053473406
400,2011/8/4,0.065463126
401,2011/8/5,0.055630364
402,2011/8/8,0.03162702
403,2011/8/9,0.033467636
404,2011/8/10,0.038427636
405,2011/8/11,0.022530317
406,2011/8/12,0.046309665
407,2011/8/15,0.06915059
408,2011/8/16,0.09344988
409,2011/8/17,0.10646813
410,2011/8/18,0.11864086
411,2011/8/19,0.081024654
412,2011/8/22,0.08722355
413,2011/8/23,0.08606761
414,2011/8/24,0.106353916
415,2011/8/25,0.11552774
416,2011/8/26,0.12596259
417,2011/8/29,0.08351105
418,2011/8/30,0.095275275
419,2011/8/31,0.102882706
420,2011/9/1,0.07016154
421,2011/9/2,0.0939694
422,2011/9/6,0.07689469
423,2011/9/7,0.122282065
424,2011/9/8,0.11446338
425,2011/9/9,0.104345955
426,2011/9/12,0.07902076
427,2011/9/13,0.07776755
428,2011/9/14,0.07725526
429,2011/9/15,0.075295456
430,2011/9/16,0.086048014
431,2011/9/19,0.10611691
432,2011/9/20,0.067072146
433,2011/9/21,0.046431847
434,2011/9/22,0.053353183
435,2011/9/23,0.040584162
436,2011/9/26,0.056599267
437,2011/9/27,0.056125984
438,2011/9/28,0.071585156
439,2011/9/29,0.07573709
440,2011/9/30,0.039754204
441,2011/10/3,0.03578493
442,2011/10/4,0.059054054
443,2011/10/5,0.032233164
444,2011/10/6,0.05649554
445,2011/10/7,0.09709694
446,2011/10/10,0.1149494
447,2011/10/11,0.12826753
448,2011/10/12,0.15906793
449,2011/10/13,0.15665933
450,2011/10/14,0.15204918
451,2011/10/17,0.16110396
452,2011/10/18,0.12347744
453,2011/10/19,0.12211462
454,2011/10/20,0.12928253
455,2011/10/21,0.10567608
456,2011/10/24,0.061789542
457,2011/10/25,0.05034499
458,2011/10/26,0.02110704
459,2011/10/27,0.039216265
460,2011/10/28,0.04395926
461,2011/10/31,0.08587193
462,2011/11/1,0.0746334
463,2011/11/2,0.0810037
464,2011/11/3,0.0706489
465,2011/11/4,0.055832215
466,2011/11/7,0.04467088
467,2011/11/8,-0.008950621
468,2011/11/9,-0.04848625
469,2011/11/10,-0.031643867
470,2011/11/11,-0.030987471
471,2011/11/14,-0.022917561
472,2011/11/15,0.00096354634
473,2011/11/16,-0.004982356
474,2011/11/17,-0.00996501
475,2011/11/18,-0.018734701
476,2011/11/21,-0.012054205
477,2011/11/22,-0.00921569
478,2011/11/23,-0.0009285584
479,2011/11/25,-0.007750429
480,2011/11/28,-0.044968877
481,2011/11/29,-0.019608684
482,2011/11/30,0.0041326135
483,2011/12/1,0.028897323
484,2011/12/2,0.032433353
485,2011/12/5,0.068706594
486,2011/12/6,0.108390175
487,2011/12/7,0.08693803
488,2011/12/8,0.07760582
489,2011/12/9,0.057826415
490,2011/12/12,0.04883384
491,2011/12/13,0.0385829
492,2011/12/14,0.06489791
493,2011/12/15,0.08866679
494,2011/12/16,0.094727896
495,2011/12/19,0.10058408
496,2011/12/20,0.088346116
497,2011/12/21,0.08306532
498,2011/12/22,0.077465825
499,2011/12/23,0.056008466
500,2011/12/27,0.1347925
501,2011/12/28,0.1101801
502,2011/12/29,0.12372541
503,2011/12/30,0.15093002
504,2012/1/3,0.20847028
505,2012/1/4,0.22655746
506,2012/1/5,0.19836757
507,2012/1/6,0.21248111
508,2012/1/9,0.21729219
509,2012/1/10,0.15891671
510,2012/1/11,0.15734938
511,2012/1/12,0.17410272
512,2012/1/13,0.17661911
513,2012/1/17,0.15567324
514,2012/1/18,0.17881253
515,2012/1/19,0.16663158
516,2012/1/20,0.20563006
517,2012/1/23,0.23706189
518,2012/1/24,0.2294355
519,2012/1/25,0.18365338
520,2012/1/26,0.2330971
521,2012/1/27,0.21245763
522,2012/1/30,0.21349755
523,2012/1/31,0.2145234
524,2012/2/1,0.19635046
525,2012/2/2,0.18902224
526,2012/2/3,0.1813147
527,2012/2/6,0.15260899
528,2012/2/7,0.1272544
529,2012/2/8,0.13379419
530,2012/2/9,0.0869325
531,2012/2/10,0.10433946
532,2012/2/13,0.06708377
533,2012/2/14,0.09481744
534,2012/2/15,0.063375324
535,2012/2/16,0.060531892
536,2012/2/17,0.04104259
537,2012/2/21,0.026794821
538,2012/2/22,0.0023716763
539,2012/2/23,0.015165001
540,2012/2/24,0.0067442916
541,2012/2/27,0.010153092
542,2012/2/28,0.013887826
543,2012/2/29,0.004735343
544,2012/3/1,0.0007617362
545,2012/3/2,-0.0035097376
546,2012/3/5,-0.019958742
547,2012/3/6,-0.036862686
548,2012/3/7,-0.008728974
549,2012/3/8,-0.017629683
550,2012/3/9,-0.024176087
551,2012/3/12,-0.02039386
552,2012/3/13,-0.021837313
553,2012/3/14,-0.026143447
554,2012/3/15,-0.018792443
555,2012/3/16,-0.024841052
556,2012/3/19,-0.025223691
557,2012/3/20,-0.037004806
558,2012/3/21,-0.035132647
559,2012/3/22,-0.03842178
560,2012/3/23,-0.039347418
561,2012/3/26,-0.022529002
562,2012/3/27,-0.0131566
563,2012/3/28,-0.033500493
564,2012/3/29,-0.014399279
565,2012/3/30,-0.02470415
566,2012/4/2,-0.011862684
567,2012/4/3,-0.035351247
568,2012/4/4,-0.061293982
569,2012/4/5,-0.03966244
570,2012/4/9,-0.02934162
571,2012/4/10,-0.036277384
572,2012/4/11,-0.036631636
573,2012/4/12,-0.02227991
574,2012/4/13,-0.017875727
575,2012/4/16,-0.02013503
576,2012/4/17,-0.0013503134
577,2012/4/18,0.008497205
578,2012/4/19,-0.018834852
579,2012/4/20,-0.035646006
580,2012/4/23,0.01118774
581,2012/4/24,-0.0018392503
582,2012/4/25,-0.0022261515
583,2012/4/26,-0.010528028
584,2012/4/27,0.026722893
585,2012/4/30,0.11094261
586,2012/5/1,0.07629378
587,2012/5/2,0.046596043
588,2012/5/3,0.040524274
589,2012/5/4,0.07828342
590,2012/5/7,0.05339747
591,2012/5/8,0.045155868
592,2012/5/9,0.0010151863
593,2012/5/10,0.019972123
594,2012/5/11,-0.014327884
595,2012/5/14,0.010072269
596,2012/5/15,0.024280772
597,2012/5/16,-0.0072898716
598,2012/5/17,0.014110111
599,2012/5/18,0.0036354065
600,2012/5/21,0.0060385987
601,2012/5/22,0.04664298
602,2012/5/23,0.04058934
603,2012/5/24,0.06633391
604,2012/5/25,0.06839132
605,2012/5/29,0.060010344
606,2012/5/30,0.054249153
607,2012/5/31,0.078985594
608,2012/6/1,0.08970154
609,2012/6/4,0.09857539
610,2012/6/5,0.10983021
611,2012/6/6,0.058778048
612,2012/6/7,0.07775835
613,2012/6/8,0.06901833
614,2012/6/11,-0.001443468
615,2012/6/12,0.009171426
616,2012/6/13,0.025400765
617,2012/6/14,-0.004754178
618,2012/6/15,0.010076247
619,2012/6/18,0.014860697
620,2012/6/19,0.022692777
621,2012/6/20,0.021624506
622,2012/6/21,0.037565216
623,2012/6/22,0.052146375
624,2012/6/25,0.01911427
625,2012/6/26,0.03498082
626,2012/6/27,0.035953574
627,2012/6/28,0.056688875
628,2012/6/29,0.034860037
629,2012/7/2,0.0027943738
630,2012/7/3,0.0052709877
631,2012/7/5,0.019769423
632,2012/7/6,0.037782617
633,2012/7/9,0.06469599
634,2012/7/10,0.067678966
635,2012/7/11,0.04528282
636,2012/7/12,0.030824311
637,2012/7/13,0.03313297
638,2012/7/16,-0.012147397
639,2012/7/17,-0.011125967
640,2012/7/18,-0.010723367
641,2012/7/19,-0.009563308
642,2012/7/20,-0.0022781193
643,2012/7/23,0.0040485114
644,2012/7/24,0.0075392276
645,2012/7/25,0.03161677
646,2012/7/26,0.0037638843
647,2012/7/27,0.0046469867
648,2012/7/30,0.033471853
649,2012/7/31,0.060950726
650,2012/8/1,0.037475996
651,2012/8/2,0.03502684
652,2012/8/3,0.026492782
653,2012/8/6,0.02769465
654,2012/8/7,0.05420328
655,2012/8/8,0.027788095
656,2012/8/9,0.046612687
657,2012/8/10,0.035848275
658,2012/8/13,0.04018569
659,2012/8/14,0.031557985
660,2012/8/15,0.031404488
661,2012/8/16,0.017701186
662,2012/8/17,0.043796085
663,2012/8/20,0.0039556995
664,2012/8/21,-0.011083201
665,2012/8/22,-0.020458754
666,2012/8/23,-0.011518821
667,2012/8/24,-0.010968655
668,2012/8/27,-0.024299104
669,2012/8/28,-0.027152333
670,2012/8/29,-0.028190754
671,2012/8/30,-0.026194427
672,2012/8/31,-0.01733879
673,2012/9/4,0.028906494
674,2012/9/5,0.019968092
675,2012/9/6,0.03907392
676,2012/9/7,0.054100804
677,2012/9/10,0.106304474
678,2012/9/11,0.11655217
679,2012/9/12,0.14583847
680,2012/9/13,0.16332975
681,2012/9/14,0.166684
682,2012/9/17,0.1514493
683,2012/9/18,0.11178004
684,2012/9/19,0.083078824
685,2012/9/20,0.04902102
686,2012/9/21,0.02893164
687,2012/9/24,0.026116252
688,2012/9/25,0.0011546686
689,2012/9/26,0.008172229
690,2012/9/27,0.022728741
691,2012/9/28,0.043458544
692,2012/10/1,0.05228155
693,2012/10/2,0.06667703
694,2012/10/3,0.056389607
695,2012/10/4,0.048060365
696,2012/10/5,0.047005184
697,2012/10/8,0.046136722
698,2012/10/9,0.041658364
699,2012/10/10,0.02112756
700,2012/10/11,0.045139864
701,2012/10/12,0.02344928
702,2012/10/15,0.059889667
703,2012/10/16,0.05779036
704,2012/10/17,0.04982394
705,2012/10/18,0.034595378
706,2012/10/19,0.0359386
707,2012/10/22,0.054404028
708,2012/10/23,0.05544334
709,2012/10/24,0.06508807
710,2012/10/25,0.07976017
711,2012/10/26,0.08351224
712,2012/10/31,0.09155028
713,2012/11/1,0.08164158
714,2012/11/2,0.08329522
715,2012/11/5,0.04118482
716,2012/11/6,0.028142698
717,2012/11/7,0.01752884
718,2012/11/8,0.017334208
719,2012/11/9,0.00909346
720,2012/11/12,0.011177272
721,2012/11/13,0.019300811
722,2012/11/14,0.012040123
723,2012/11/15,0.017330136
724,2012/11/16,0.012552455
725,2012/11/19,0.01867371
726,2012/11/20,0.013038792
727,2012/11/21,0.017301798
728,2012/11/23,0.024649732
729,2012/11/26,0.034098946
730,2012/11/27,0.0675644
731,2012/11/28,0.07428192
732,2012/11/29,0.0846298
733,2012/11/30,0.10581968
734,2012/12/3,0.09262968
735,2012/12/4,0.08661126
736,2012/12/5,0.100044854
737,2012/12/6,0.074414365
738,2012/12/7,0.08472849
739,2012/12/10,0.041356213
740,2012/12/11,0.05621296
741,2012/12/12,0.045934953
742,2012/12/13,0.048530214
743,2012/12/14,0.031725705
744,2012/12/17,0.019941837
745,2012/12/18,0.024550848
746,2012/12/19,0.015517361
747,2012/12/20,0.015129279
748,2012/12/21,0.011636287
749,2012/12/24,0.0068551823
750,2012/12/26,0.008451
751,2012/12/27,0.005349219
752,2012/12/28,0.006724309
753,2012/12/31,-0.005312588
754,2013/1/2,-0.0044033676
755,2013/1/3,-0.008694142
756,2013/1/4,-0.009175822
757,2013/1/7,-0.004950218
758,2013/1/8,-0.0056510344
759,2013/1/9,0.0023304708
760,2013/1/10,-0.0005691424
761,2013/1/11,0.0031886622
762,2013/1/14,-0.0118230395
763,2013/1/15,-0.01033799
764,2013/1/16,-0.02310174
765,2013/1/17,-0.023620592
766,2013/1/18,-0.023461714
767,2013/1/22,-0.01690475
768,2013/1/23,-0.014653452
769,2013/1/24,-0.0024913885
770,2013/1/25,0.006296113
771,2013/1/28,-0.0017985813
772,2013/1/29,-0.012517218
773,2013/1/30,-0.02908121
774,2013/1/31,-0.025340917
775,2013/2/1,-0.021783408
776,2013/2/4,-0.004737992
777,2013/2/5,-0.009071641
778,2013/2/6,-0.0050077923
779,2013/2/7,0.0031478219
780,2013/2/8,0.012139492
781,2013/2/11,0.01850117
782,2013/2/12,0.026286826
783,2013/2/13,0.031043284
784,2013/2/14,0.037533328
785,2013/2/15,0.02982916
786,2013/2/19,0.029218145
787,2013/2/20,0.032416932
788,2013/2/21,0.030933462
789,2013/2/22,0.044776075
790,2013/2/25,0.03699497
791,2013/2/26,0.03390243
792,2013/2/27,0.033517674
793,2013/2/28,0.031147093
794,2013/3/1,0.032398514
795,2013/3/4,0.037105538
796,2013/3/5,0.047047146
797,2013/3/6,0.0466012
798,2013/3/7,0.03352703
799,2013/3/8,0.02246543
800,2013/3/11,0.022059813
801,2013/3/12,0.022143967
802,2013/3/13,0.02051726
803,2013/3/14,0.016879946
804,2013/3/15,0.02126927
805,2013/3/18,0.020522408
806,2013/3/19,0.016329143
807,2013/3/20,0.018156193
808,2013/3/21,0.010991186
809,2013/3/22,0.01173481
810,2013/3/25,0.011262462
811,2013/3/26,0.008859187
812,2013/3/27,0.010818578
813,2013/3/28,0.012830801
814,2013/4/1,0.0057551228
815,2013/4/2,0.009822786
816,2013/4/3,0.0050116293
817,2013/4/4,0.0018592365
818,2013/4/5,-0.0064593144
819,2013/4/8,-0.011005748
820,2013/4/9,-0.0055410936
821,2013/4/10,-0.0061008222
822,2013/4/11,0.0024516135
823,2013/4/12,-0.012971897
824,2013/4/15,0.00038994104
825,2013/4/16,-0.0060758814
826,2013/4/17,0.0006868355
827,2013/4/18,-0.007975992
828,2013/4/19,-0.004087489
829,2013/4/22,-0.012922242
830,2013/4/23,-0.017221473
831,2013/4/24,-0.021339804
832,2013/4/25,-0.022536661
833,2013/4/26,-0.023387093
834,2013/4/29,-0.013863258
835,2013/4/30,-0.0019705445
836,2013/5/1,-3.3147633e-05
837,2013/5/2,-0.0027475655
838,2013/5/3,0.007836152
839,2013/5/6,0.011186585
840,2013/5/7,0.01876764
841,2013/5/8,0.021614134
842,2013/5/9,0.017737545
843,2013/5/10,0.0141434185
844,2013/5/13,0.018906213
845,2013/5/14,0.027325273
846,2013/5/15,0.025246881
847,2013/5/16,0.031811647
848,2013/5/17,0.043587737
849,2013/5/20,0.09348407
850,2013/5/21,0.108306654
851,2013/5/22,0.10727335
852,2013/5/23,0.101594575
853,2013/5/24,0.09299641
854,2013/5/28,0.12123462
855,2013/5/29,0.12878576
856,2013/5/30,0.12361432
857,2013/5/31,0.14096671
858,2013/6/3,0.17016676
859,2013/6/4,0.16842067
860,2013/6/5,0.13076934
861,2013/6/6,0.14423385
862,2013/6/7,0.14216968
863,2013/6/10,0.16408816
864,2013/6/11,0.1411731
865,2013/6/12,0.15008214
866,2013/6/13,0.1714432
867,2013/6/14,0.17363748
868,2013/6/17,0.17119229
869,2013/6/18,0.16575098
870,2013/6/19,0.17042375
871,2013/6/20,0.16018176
872,2013/6/21,0.16453466
873,2013/6/24,0.13190728
874,2013/6/25,0.123812966
875,2013/6/26,0.1091037
876,2013/6/27,0.09563135
877,2013/6/28,0.084362455
878,2013/7/1,0.12628198
879,2013/7/2,0.1185982
880,2013/7/3,0.10345455
881,2013/7/5,0.12154166
882,2013/7/8,0.124739535
883,2013/7/9,0.12464256
884,2013/7/10,0.12321258
885,2013/7/11,0.111343764
886,2013/7/12,0.09997118
887,2013/7/15,0.09329369
888,2013/7/16,0.094341524
889,2013/7/17,0.071041055
890,2013/7/18,0.06403979
891,2013/7/19,0.060482122
892,2013/7/22,0.06973931
893,2013/7/23,0.06330567
894,2013/7/24,0.07657723
895,2013/7/25,0.06406342
896,2013/7/26,0.061686233
897,2013/7/29,0.08573685
898,2013/7/30,0.10404775
899,2013/7/31,0.09182551
900,2013/8/1,0.08894203
