,Date,ethernet,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,0.00275,-0.083742894,0.1942053,0.12328987,0.033815473,0.24535795,0.3782192,-0.14418255,0.14633851,-0.025439247,0.18697856,0.2905128,0.20962174,0.21721284,0.018741712,0.30931503,0.29228294,0.1660315,0.15149818,0.3892457,0.12123658,0.2693894,0.3669212,-0.22391912,0.52804637,0.1389216,0.45787024,0.22948204,0.12823318,0.24743305,0.103179365,0.43505073,0.0017251372,0.21156655,-0.006284997,0.3330075,0.04616362,0.08271541,0.08983289,0.022292286,0.3610221,0.26491088,0.42189342,0.05717224,0.19499342,0.2502197,0.26337487,0.33624738,0.10512783,0.5950867,0.2722429,0.32009643,0.014987886,0.13499461,0.30196613,0.27804732,0.26915228,-0.10645727,0.3090049,0.13553573,-0.08305846,0.098868266,0.3853429,0.332035,0.15379642,0.05139771,-0.044651523,0.29132152,0.27844477,0.277426,0.169733,0.07147971,0.17284982,0.3840689,0.19472526,0.26219463,0.26490903,0.1614572,0.17462961,-0.011423171,0.3989545,0.22556062,0.09763913,0.17933612,0.28855217,0.11243948,0.2241786,0.18837331,0.46865726,0.00022520125,0.18543689,0.32310188,0.06643167,-0.038713932,0.22070654,0.27397203,0.087287456,0.19205074,0.2788334,0.03547983,0.46758777,0.23004587
11,0.003,-0.08512552,0.21263613,0.116947144,0.136032,0.33077747,0.47425812,-0.10612768,0.20270102,-0.012999371,0.09931174,0.28732103,0.24343757,0.25348312,0.077264324,0.32095492,0.42975092,0.20746492,0.18709357,0.52759755,0.1844335,0.39029127,0.4771592,-0.22856325,0.5677734,0.24381365,0.42525297,0.20394345,0.10700846,0.30731344,0.12126915,0.5212867,0.13874243,0.311005,0.10284713,0.29945505,0.042948544,0.11583306,0.06939848,0.078164846,0.37882543,0.30956602,0.5015254,-0.009988949,0.1608109,0.23937981,0.3011806,0.32353705,0.12908308,0.61532867,0.29284704,0.32201946,0.086741924,0.0848328,0.3380605,0.26189017,0.25501555,-0.0003735721,0.29941607,0.100487545,0.02473247,0.106680855,0.4527105,0.4768039,0.13826303,-0.026052117,-0.039687663,0.28857255,0.25658,0.34241408,0.15426539,0.096698776,0.18712564,0.508077,0.20653136,0.2522998,0.22523056,0.21968724,0.22913976,-0.015044771,0.43689114,0.18133886,0.1594146,0.20962368,0.21326934,0.031141281,0.27788013,0.18353559,0.6045559,0.028378874,0.13200079,0.34250247,0.01795137,0.039688334,0.2058302,0.18117832,0.11348276,0.17059578,0.23570134,0.13609226,0.526299,0.27524996
12,0.00325,-0.0862584,0.3039931,0.06600195,0.26298177,0.3814056,0.616166,-0.11104764,0.2621137,-0.0066386014,0.15163781,0.3439173,0.27176905,0.29751652,0.093157366,0.40095043,0.46560174,0.18035482,0.17371987,0.5364985,0.27548206,0.3070556,0.5846057,-0.12870875,0.59473836,0.27076757,0.5030365,0.19867961,0.10453729,0.35080576,0.2043107,0.5631006,0.11400531,0.33403748,0.20596214,0.29684842,0.08562714,0.11701858,0.16979901,0.10847612,0.42197794,0.24976091,0.53123677,-0.0075477213,0.24108835,0.29996598,0.39943445,0.33592284,0.100168735,0.6759995,0.2834707,0.44749123,0.18108295,0.067947105,0.34902406,0.2557894,0.22504152,-0.015828453,0.2468601,0.16199826,0.016400948,0.09633146,0.42049336,0.56563437,0.21544616,-0.005013883,-0.0945734,0.28459942,0.31482244,0.28697103,0.24425597,0.074166164,0.23244654,0.4724518,0.27539676,0.3612883,0.24879955,0.28865087,0.22962491,-0.028207317,0.48256934,0.20127244,0.22479804,0.35291582,0.27694756,0.08627112,0.3288473,0.15563397,0.5803518,0.044663534,0.16486554,0.47098643,0.098879084,-0.00639607,0.188336,0.3013153,0.100216016,0.21914826,0.2264979,0.16119115,0.4377221,0.24581127
13,0.0035,-0.072887726,0.44603497,0.11165464,0.33960146,0.39164972,0.669734,-0.089321695,0.24799316,0.0056075603,0.2591622,0.402637,0.37515914,0.28950012,0.11944951,0.37533236,0.46683836,0.24223237,0.2426214,0.5006891,0.36502302,0.31517196,0.6686082,-0.14356111,0.6456579,0.40015167,0.58931106,0.17403539,0.16335915,0.37908465,0.21020122,0.53808826,0.16704501,0.35404605,0.2519642,0.36160278,0.21266969,0.14661498,0.20942129,0.17434512,0.4914518,0.2713452,0.5467948,0.057218313,0.1832398,0.30918938,0.50496864,0.44616872,0.07591878,0.75808936,0.27250224,0.55285865,0.13657074,0.11961141,0.32872713,0.283566,0.19480927,-0.0036117136,0.20190968,0.1510527,0.029174984,0.19451435,0.46812928,0.5413124,0.24523409,-0.075739235,-0.07841696,0.3853991,0.31668997,0.30185944,0.32544786,0.13754423,0.28893155,0.508076,0.35570782,0.3985182,0.27481687,0.32258058,0.21374099,0.0040476024,0.5000455,0.2469738,0.18510018,0.41838533,0.30280024,0.15217002,0.34566218,0.13730927,0.6241677,0.076671034,0.22330533,0.5926851,0.14711194,-0.0054698363,0.2820546,0.34403163,0.05481018,0.14398564,0.3077401,0.2072934,0.41332126,0.19821106
14,0.00375,-0.049651787,0.5300061,0.07696204,0.4603144,0.3190986,0.7082378,-0.03534308,0.267366,0.025961682,0.2741447,0.3300172,0.42872286,0.30449903,0.21440797,0.35436928,0.49173158,0.259687,0.26226002,0.42253888,0.43051767,0.3447674,0.6895784,-0.08084524,0.6986645,0.39115316,0.5836524,0.22587626,0.05340448,0.4072259,0.20489351,0.5374564,0.17338704,0.4027453,0.231066,0.29963398,0.1873944,0.1985196,0.28955144,0.060534462,0.5284317,0.25315154,0.6261088,0.1025144,0.1473503,0.30833888,0.5710734,0.49322736,0.040190592,0.7810486,0.24648009,0.5910805,0.19770332,0.12223555,0.33351988,0.26265436,0.1527781,0.0691798,0.26686573,0.090330586,-0.00768961,0.20446377,0.49533755,0.5687242,0.26607555,-0.0066829324,-0.052891724,0.52125436,0.3215158,0.2675495,0.2852822,0.18085627,0.39051753,0.5884281,0.3013662,0.39328188,0.333898,0.36885262,0.30677378,-0.07563257,0.56335306,0.38651198,0.23050736,0.4709633,0.23674752,0.2233328,0.3340903,0.12777998,0.6466312,0.22902541,0.17619883,0.6416639,0.24935521,0.101777256,0.25221062,0.38303196,0.031277597,0.17509006,0.3258797,0.18987675,0.39205754,0.2519911
15,0.004,-0.05201559,0.6191752,0.12500145,0.4585908,0.43238693,0.82006985,-0.03958591,0.34489477,0.026430413,0.33117712,0.364538,0.47173208,0.26158863,0.21675684,0.42464095,0.4718216,0.3434584,0.33653688,0.49198508,0.48325574,0.37249422,0.6467957,0.049045622,0.71845967,0.46907222,0.69841456,0.15547447,0.1400124,0.4299845,0.22118436,0.6332704,0.23054613,0.35104734,0.2000256,0.25415468,0.24990807,0.22785737,0.36733198,0.116123065,0.51711065,0.27214664,0.70019656,0.19511126,0.18015297,0.33742756,0.65716887,0.5232022,-0.060936898,0.93390846,0.3225277,0.64043236,0.16679667,0.17290543,0.23938467,0.24209328,0.27328485,0.1627505,0.32950813,0.19898222,0.011819348,0.32478964,0.54010504,0.6041732,0.36072046,0.032755762,-0.0053214207,0.47379655,0.4025591,0.30092263,0.25573897,0.23095451,0.39949268,0.5756563,0.34855342,0.39997584,0.2890479,0.35402077,0.35890484,0.006603107,0.5420269,0.42293823,0.18939374,0.41871583,0.2876956,0.17597543,0.46473628,0.13393672,0.6985808,0.29804975,0.23559536,0.7027063,0.25697577,0.23158558,0.20423631,0.46312153,0.14375399,0.10308041,0.29488677,0.14003395,0.4963687,0.26621264
16,0.00425,-0.052987907,0.593815,0.120792046,0.4392146,0.4264266,0.85851216,0.02797024,0.30130076,0.01677084,0.39941043,0.39656132,0.4544431,0.30863237,0.26248193,0.45045662,0.52716047,0.30440748,0.39231426,0.5783585,0.5295783,0.3047129,0.7288247,-0.0016772002,0.7411476,0.6022384,0.7639607,0.19081281,0.1207986,0.5027506,0.2647605,0.6659336,0.25358945,0.35303283,0.2457615,0.4111635,0.30184972,0.18030976,0.40477705,0.2534153,0.56823945,0.32921094,0.7486632,0.26475352,0.26145357,0.349182,0.5974158,0.6219008,0.034424916,1.0242963,0.27993304,0.6734722,0.095969096,0.18333606,0.23565434,0.22820057,0.32380146,0.21171556,0.38582832,0.25546294,0.0709815,0.39699787,0.54701847,0.6675026,0.3663903,0.108874455,0.052335203,0.5519345,0.49864066,0.36028093,0.25581634,0.22655256,0.36838537,0.5301164,0.2998479,0.46792644,0.32447648,0.40476394,0.34543973,0.013878852,0.5643898,0.565251,0.13606118,0.4230773,0.26588047,0.29492944,0.5353489,0.19025762,0.72670597,0.25653124,0.29758012,0.848559,0.23629491,0.27037287,0.19686876,0.4411252,0.21330698,0.13085575,0.37540823,0.22260176,0.5191527,0.19796474
17,0.0045,-0.054049425,0.6515495,0.15486316,0.5395418,0.55327016,0.8109534,0.028890729,0.41188383,0.013240591,0.44857073,0.4028265,0.5485169,0.2938885,0.32040864,0.5104429,0.55927473,0.3309257,0.42314762,0.6373147,0.47829652,0.35183394,0.7866048,0.075308755,0.8327735,0.66897154,0.8581935,0.10861796,0.26173055,0.688776,0.34901315,0.65823776,0.26720142,0.32070833,0.25548273,0.43647766,0.33842832,0.24698783,0.47307998,0.19820438,0.666404,0.4671862,0.80806756,0.2805668,0.32284236,0.31317544,0.65995455,0.6011066,0.04747024,0.98454213,0.28151077,0.72114074,0.16392948,0.15610696,0.2525453,0.29793411,0.4231953,0.29596907,0.41189545,0.2742734,0.10269348,0.37116385,0.6279043,0.70213425,0.37883085,0.18912794,0.11194171,0.6003086,0.5668262,0.39814872,0.25747132,0.27479142,0.42860508,0.5191474,0.23813806,0.5410417,0.4087782,0.45202172,0.32756335,0.11243352,0.6426183,0.5263828,0.20780922,0.45355588,0.37217605,0.25957716,0.5309463,0.17920353,0.80710864,0.24345268,0.30448985,0.97646224,0.25909877,0.4028303,0.12880121,0.47325087,0.28556287,0.3127544,0.38934016,0.16323783,0.54742366,0.1956471
18,0.00475,-0.056431066,0.6110576,0.14300464,0.55596334,0.5788571,0.7860962,0.11741188,0.412297,0.117639184,0.5520903,0.3874086,0.55004615,0.39684594,0.4198501,0.52973217,0.6297028,0.41501004,0.45012444,0.666268,0.53706926,0.4576428,0.88386726,0.10286178,0.85613984,0.7606485,0.8445723,0.22632091,0.34354132,0.74539053,0.32162833,0.82210344,0.33364326,0.38480914,0.27602154,0.48080224,0.41313475,0.32870704,0.64044034,0.30442524,0.647508,0.45570517,0.7904551,0.3033623,0.31986153,0.3111381,0.6470458,0.5509971,0.054075986,1.0340633,0.38630843,0.6986964,0.0884635,0.27711177,0.33892304,0.2595402,0.4925716,0.27965915,0.4418214,0.3072275,0.065263525,0.3845744,0.68171513,0.7373956,0.29768717,0.25120842,0.08740717,0.61400104,0.57544917,0.491494,0.30677134,0.33589208,0.45665437,0.5646925,0.23958896,0.57942593,0.3944587,0.4887414,0.37152153,0.11516641,0.64731073,0.5626844,0.23094489,0.55841166,0.3883009,0.28530467,0.50686634,0.18726759,0.9012619,0.36246383,0.35711426,0.9303374,0.35488528,0.5172844,0.20078017,0.48694086,0.36407954,0.28686696,0.34707075,0.18942581,0.5533638,0.26885957
19,0.005,-0.058215085,0.6283311,0.18680166,0.67749786,0.5434438,0.86920124,0.12714864,0.42857015,0.06858489,0.57641995,0.5032917,0.5951047,0.37978762,0.41376412,0.54036367,0.64486575,0.39780557,0.47387505,0.6679006,0.5540122,0.5140558,0.94504714,0.09713042,0.7564504,0.76396304,0.8425797,0.24574186,0.3104843,0.785237,0.3336085,0.90009034,0.33511263,0.41764122,0.3259259,0.5881586,0.33718562,0.3668967,0.708123,0.23539157,0.60266966,0.520697,0.9213631,0.2898414,0.3316869,0.3739822,0.75111866,0.5901487,0.058854967,1.1361058,0.4285437,0.7888557,0.089465275,0.3075828,0.38120866,0.33912826,0.54297155,0.25756413,0.40602708,0.34609258,0.19183831,0.45482463,0.6674148,0.82304955,0.31681776,0.3377431,0.1454304,0.6713038,0.6242984,0.50088805,0.28205585,0.31735295,0.5146272,0.6657667,0.3004644,0.6441028,0.42011285,0.6006669,0.39140958,0.16052724,0.7251318,0.6213003,0.3434145,0.60519916,0.48502052,0.28226262,0.56529975,0.24000098,0.95496917,0.4261589,0.36961436,0.9158596,0.4075508,0.5598852,0.11223227,0.4557008,0.36330324,0.43734616,0.45760185,0.20597632,0.4977352,0.3244986
20,0.00525,-0.05971367,0.6972958,0.23049824,0.66397494,0.56920195,0.8211167,0.1380081,0.39615488,0.10415344,0.6152295,0.4518749,0.68923175,0.28987914,0.42045385,0.6109968,0.7085952,0.469562,0.47006446,0.704608,0.57761955,0.49791086,1.0196283,0.06356554,0.8244663,0.78501207,0.8469311,0.4426123,0.22842534,0.7770207,0.37507784,0.9469029,0.38888043,0.47507215,0.26485926,0.56148386,0.39849156,0.34595168,0.7664189,0.23945554,0.6384157,0.59621453,0.9652537,0.42918128,0.35966098,0.48245156,0.73403424,0.58152395,-0.02874858,1.1265285,0.41548628,0.82288426,0.15235372,0.31761324,0.40742642,0.3750621,0.5719135,0.21620731,0.40694946,0.32137161,0.25433367,0.43338603,0.74413687,0.86803013,0.29442024,0.37624717,0.1379783,0.6587423,0.5756172,0.5262125,0.35077786,0.28751683,0.52071273,0.6391041,0.39300483,0.776616,0.42111266,0.6371923,0.44634682,0.11660409,0.7680845,0.62060976,0.39518666,0.6809826,0.50677353,0.33768082,0.48661196,0.34024274,0.99413323,0.43920797,0.4291197,1.0108047,0.38981122,0.59137815,0.2308536,0.579662,0.36939132,0.4847955,0.38301092,0.28675514,0.6067019,0.49214858
