,Date,videoVBR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,0.011,0.20581299,0.47859102,0.25339475,0.372842,0.4402206,-0.12254827,0.29978362,0.008825187,0.2836997,0.096281886,0.2587462,0.398429,0.35146233,0.08256879,-0.043933056,0.08539044,0.076836,0.12081739,-0.026622212,0.14560135,0.30311242,0.58403057,0.29451463,0.36561325,0.1474145,0.1993097,0.23538023,0.1658276,0.13876335,0.11710988,0.33671603,0.16029151,0.3249607,0.23370185,0.0074902154,0.14487508,0.19402172,0.22435863,0.0731391,0.3637125,0.14595017,0.20670593,-0.112090714,0.28602818,0.19484092,0.2509841,0.07319807,-0.1286511,-0.053912908,0.038444668,0.5899937,0.32583955,-0.2054861,0.1624472,0.04228118,0.04258075,0.0887569,0.43404868,0.11653511,0.3057445,0.119026065,0.17744756,-0.028419778,0.06287782,0.16166854,0.04985798,0.46115702,0.31970298,0.038693286,0.19552687,0.45331165,0.42019087,0.059696164,0.33307707,0.17655005,0.07250213,0.17309712,0.17604846,0.112013526,-0.019920042,0.46939856,0.5749847,0.19653285,0.005863725,0.15168357,0.48998284,0.052177444,0.19469959,0.20130096,0.20470594,0.17315903,0.09325893,-0.022997849,-0.0029360843,0.55794746,0.46083164,0.28881422,0.2470598,0.2967569,0.0017744871,0.62376964
11,0.012,0.2067337,0.4993102,0.25515938,0.3717935,0.46433344,-0.15775706,0.32732168,-0.014131802,0.27695712,0.09714505,0.2692419,0.4256145,0.38403174,0.06545068,-0.072576724,0.037094817,0.04793674,0.12769008,-0.047526784,0.15491444,0.3302079,0.6249003,0.31598672,0.37302265,0.12767483,0.1888254,0.25092232,0.18483512,0.13072185,0.13156943,0.35981444,0.15294889,0.31546268,0.24582301,-0.0240168,0.1281032,0.22392903,0.24031346,0.07594891,0.37277812,0.13956371,0.23404343,-0.13426057,0.29889804,0.182341,0.25595212,0.06549895,-0.17120185,-0.06175688,0.028278926,0.6315192,0.35961995,-0.2532435,0.14399438,0.023280688,0.017737053,0.0972283,0.4595815,0.11517976,0.32091376,0.117252395,0.17601727,-0.06311671,0.05320876,0.16454163,0.05047894,0.4876285,0.34823146,0.028089857,0.208627,0.48218536,0.42791978,0.028880205,0.3507416,0.18493323,0.065159865,0.15842435,0.15995225,0.09902224,-0.05137846,0.48726535,0.63461924,0.189971,0.006808158,0.1605801,0.52877855,0.051850885,0.18253723,0.20339707,0.20350285,0.16333099,0.07738648,-0.054316718,0.00667047,0.55555665,0.49718618,0.27590746,0.25350285,0.30539173,-0.022867937,0.6716276
12,0.013,0.20520353,0.49654213,0.22113927,0.38197386,0.5038697,-0.18554857,0.33540636,-0.037561364,0.25479376,0.0958299,0.27489078,0.45798016,0.41541767,0.055766,-0.09547131,-0.0069428356,0.016523777,0.13818368,-0.057118196,0.15512948,0.36754426,0.674478,0.32201183,0.40483344,0.099727854,0.19458327,0.26917404,0.1919389,0.12592636,0.12995012,0.39204505,0.14974095,0.30216733,0.27995643,-0.06700414,0.11638752,0.24979994,0.26192433,0.057560086,0.37402177,0.1267641,0.2342961,-0.15722609,0.31332064,0.15873425,0.27559182,0.060972374,-0.19966339,-0.06448661,0.026843844,0.6502295,0.39547363,-0.30287474,0.12302079,-0.017231459,-0.0010529094,0.10302811,0.5011445,0.09514722,0.32944232,0.12176558,0.17781994,-0.058249712,0.044165168,0.14553022,0.026459122,0.5269696,0.36480853,0.009521132,0.23126025,0.50211626,0.45574322,-0.015549393,0.347962,0.21144396,0.07062585,0.14751934,0.1593027,0.08796872,-0.07879946,0.529991,0.6711066,0.20777355,-0.004488796,0.1772964,0.5813553,0.06789335,0.14397839,0.20106132,0.19481118,0.14577177,0.08733114,-0.07711628,0.021297043,0.56658965,0.54541266,0.27536404,0.25404003,0.3045949,-0.02917316,0.7110095
13,0.014,0.19346122,0.52356374,0.20455892,0.38812253,0.52813256,-0.21404044,0.34971318,-0.06753763,0.23368591,0.094019406,0.27081484,0.5000156,0.45025328,0.040241975,-0.10363696,-0.02372155,0.008344696,0.11717255,-0.070737734,0.15432797,0.38823083,0.7179494,0.33958942,0.4147985,0.08588915,0.22747868,0.2913958,0.20710458,0.1152655,0.12165528,0.4419588,0.14159241,0.28229594,0.3027246,-0.11683456,0.084005006,0.26329544,0.3255656,0.04828111,0.39054987,0.12033093,0.2440489,-0.19066651,0.3324074,0.1588368,0.2807534,0.06299839,-0.21233293,-0.06787245,0.042723052,0.6660846,0.42068058,-0.3367695,0.1151439,-0.047927275,-0.018069925,0.10814882,0.5289032,0.0937332,0.3515959,0.1201309,0.17311554,-0.049882658,0.022963636,0.12881209,0.008134724,0.56086874,0.40230072,-0.01281515,0.25056463,0.51093966,0.4754791,-0.06963899,0.35129222,0.26250795,0.056669176,0.13300541,0.15970722,0.06642843,-0.09516074,0.56499785,0.69490415,0.19618429,0.0064855674,0.190508,0.6203759,0.08188216,0.122170396,0.19218506,0.19934504,0.15125756,0.047574792,-0.09251829,0.014910846,0.5820428,0.5726627,0.2771626,0.2558896,0.29156923,-0.051726043,0.7288027
14,0.015,0.18008499,0.56539124,0.19165999,0.38319695,0.5607266,-0.23362598,0.34900796,-0.06991468,0.20605429,0.077965565,0.2603626,0.48900157,0.46463048,0.005260794,-0.124372914,-0.03833951,0.0039421543,0.10192549,-0.08690239,0.1597168,0.4056741,0.7816693,0.36592174,0.43505096,0.0761712,0.23592076,0.32694933,0.23125698,0.12732664,0.11573362,0.47166187,0.1508407,0.2573361,0.29809296,-0.15910797,0.061044533,0.28975508,0.38718456,0.019159324,0.40361127,0.1279446,0.24201195,-0.21349165,0.3668656,0.16358717,0.27937567,0.07342523,-0.23919103,-0.08860474,0.056527883,0.69719744,0.44350442,-0.40119228,0.09871757,-0.073731765,-0.025791336,0.10371501,0.55756044,0.07341009,0.37905693,0.12875354,0.18300349,-0.06077459,0.013026299,0.12657997,0.0015447286,0.60581124,0.44111073,-0.03213865,0.2769423,0.52894944,0.48515677,-0.09956704,0.36659223,0.2818408,0.02925226,0.11677934,0.16344595,0.069800876,-0.13114312,0.5854091,0.73271954,0.17521617,0.012445808,0.19810876,0.6308966,0.09865016,0.08254145,0.18711288,0.20943826,0.16209312,0.017455133,-0.096453175,0.022675036,0.602072,0.5998341,0.29968095,0.2640289,0.30189094,-0.08168506,0.7695099
15,0.016,0.17120208,0.58198506,0.18281928,0.38497004,0.57069135,-0.24889003,0.359292,-0.076727875,0.20030688,0.08780743,0.27418864,0.4870789,0.4986478,-0.034525726,-0.13542333,-0.05916873,-0.004649629,0.099611886,-0.10736576,0.16945387,0.4470138,0.8421891,0.4147602,0.46844146,0.060423303,0.25145066,0.3417359,0.25388488,0.14270061,0.11476137,0.49919268,0.13977414,0.2374592,0.31443414,-0.20758192,0.042076737,0.32014734,0.43007943,0.032526005,0.43062353,0.13774295,0.24570939,-0.2324926,0.38872385,0.1582509,0.2949425,0.07717043,-0.2740933,-0.0990325,0.058374565,0.7243087,0.47821295,-0.43822494,0.06657014,-0.08742695,-0.018175911,0.1010589,0.60403425,0.06360523,0.40275383,0.14055632,0.20126072,-0.09661419,0.014350802,0.12474235,-0.005724537,0.63703054,0.4735142,-0.054945152,0.30442995,0.5483796,0.4995537,-0.14607361,0.38258892,0.30055788,0.043790914,0.10490798,0.1719051,0.07679513,-0.16021767,0.6091916,0.7747082,0.15671328,0.007935385,0.165983,0.6440163,0.09432566,0.0600914,0.20019555,0.2131196,0.1620405,0.0049833297,-0.10027338,0.03932512,0.6117518,0.63507026,0.32383683,0.28199396,0.32260975,-0.10026549,0.804678
16,0.017,0.17620765,0.586801,0.17227873,0.3729035,0.6028766,-0.26157123,0.37210593,-0.09149581,0.18534315,0.10235687,0.2825922,0.4915006,0.5307983,-0.07320614,-0.1833498,-0.08348972,-0.009278061,0.08675964,-0.12340682,0.17827676,0.4879971,0.8890915,0.4357818,0.49279436,0.0634993,0.25502837,0.37058583,0.26721835,0.17571668,0.11858418,0.5144156,0.13624325,0.22888166,0.3261766,-0.22785811,0.029511746,0.33116937,0.4603235,0.036787774,0.43090427,0.14626281,0.25905955,-0.21953723,0.40809655,0.15524186,0.3283863,0.0783223,-0.308749,-0.10792019,0.072831556,0.7516756,0.5143764,-0.46370903,0.049363624,-0.094410814,-0.03209072,0.09399925,0.6499704,0.057348795,0.4292842,0.14201818,0.20260674,-0.14314121,0.0137459915,0.14023551,-0.006571608,0.66884154,0.51165503,-0.042057335,0.30545485,0.53845173,0.5198373,-0.19628029,0.36880863,0.33397362,0.042620827,0.110896185,0.17405188,0.096466355,-0.18367927,0.62628204,0.7811503,0.134895,0.020163542,0.15198389,0.6520632,0.107628785,0.036393862,0.21124072,0.21052119,0.16233687,-0.015513981,-0.11557963,0.024343275,0.6162094,0.64090383,0.35621506,0.2924449,0.3242342,-0.12875627,0.8185374
17,0.018,0.17549443,0.61081916,0.16037986,0.37227026,0.62853295,-0.27430308,0.38112795,-0.11635715,0.18173064,0.10159206,0.28494936,0.51721656,0.5527957,-0.105239905,-0.21882708,-0.09793592,-0.0082005905,0.073384725,-0.123696655,0.18378316,0.55452347,0.9328094,0.46773064,0.51555324,0.039870687,0.26733303,0.3978322,0.2779413,0.17380244,0.122105524,0.527442,0.15303786,0.21111473,0.3381323,-0.21152443,0.016692232,0.32974836,0.49396622,0.036154553,0.4516664,0.15896866,0.26365352,-0.21333121,0.4143901,0.1384766,0.3621373,0.047214087,-0.3388047,-0.13719241,0.09821238,0.76903206,0.54488146,-0.48478025,0.050712686,-0.10887991,-0.052542664,0.09792362,0.68238384,0.036223102,0.43236047,0.15640877,0.22564496,-0.19262551,0.004482514,0.13980208,-0.026009927,0.6915739,0.55730975,-0.03914417,0.3198625,0.54545414,0.5210462,-0.22129452,0.36944437,0.35221857,0.045647725,0.10083466,0.17439558,0.1062531,-0.21179684,0.6363399,0.77884007,0.09972327,0.028257813,0.15666193,0.66345423,0.08865512,0.019119205,0.21482065,0.21565257,0.16322815,-0.027057463,-0.13642876,0.018641798,0.6134283,0.6500335,0.3597451,0.30662414,0.32822362,-0.18163334,0.8340196
18,0.019,0.16416061,0.64985174,0.13236125,0.37540102,0.66838175,-0.27724174,0.38661486,-0.12199298,0.16869035,0.09038648,0.28186604,0.53340954,0.55405235,-0.1536899,-0.23673458,-0.14214925,0.0032039229,0.07672152,-0.14061193,0.20582367,0.60040647,0.96499264,0.47584453,0.53431326,0.03244039,0.27289954,0.43414462,0.27622563,0.17529772,0.13799758,0.54215765,0.15364575,0.19233786,0.3663273,-0.20506413,-0.0032325934,0.33255565,0.5120408,0.047853827,0.4450917,0.17182432,0.2749351,-0.21386494,0.4104321,0.11163935,0.37864354,0.03001781,-0.3461384,-0.16212547,0.11601965,0.79844254,0.58833855,-0.503009,0.05487877,-0.12327906,-0.071045294,0.11380564,0.71171093,0.002646462,0.4345695,0.17933929,0.2533319,-0.21213831,0.00861998,0.14750582,-0.05638922,0.71714956,0.58408964,-0.039400715,0.30137646,0.5512604,0.5241081,-0.25935987,0.3760296,0.36212882,0.06857977,0.09364931,0.18068826,0.10897382,-0.26257867,0.6518018,0.7917403,0.078433305,0.033942766,0.1632728,0.6622034,0.0845088,0.012533072,0.2121667,0.22134131,0.1526968,-0.04183427,-0.14225803,0.014775511,0.61359894,0.6640274,0.35554636,0.33333087,0.3388342,-0.19737221,0.85247064
19,0.02,0.14874195,0.6915033,0.11224067,0.38825363,0.71138793,-0.2777238,0.36947685,-0.15008605,0.14971446,0.07269315,0.28290144,0.5615358,0.58696127,-0.19692457,-0.28392258,-0.18364523,-0.000309137,0.07417287,-0.17534173,0.23986469,0.63781893,1.0156827,0.47851548,0.5464074,0.0129748555,0.28504762,0.47425362,0.26350355,0.16707605,0.1345736,0.5719804,0.1542017,0.17647515,0.38542387,-0.22218329,-0.03824803,0.33730853,0.5465195,0.053071164,0.4498029,0.16277987,0.2636372,-0.21954003,0.40670797,0.12180245,0.40609482,0.004330337,-0.37182593,-0.1778994,0.11460699,0.79680586,0.6400481,-0.5223791,0.0593348,-0.13355903,-0.08759095,0.13307433,0.73007363,-0.038301494,0.427284,0.17047423,0.26892483,-0.24337243,0.005164791,0.14109498,-0.0909251,0.7438139,0.62885416,-0.04666381,0.29100928,0.5336532,0.5341883,-0.28335512,0.36179855,0.35856485,0.07737662,0.0613093,0.1955108,0.092201985,-0.31373715,0.6552289,0.81913126,0.063872695,0.009487238,0.1622776,0.6832862,0.072497696,-0.0084649995,0.22531317,0.22489756,0.15188816,-0.07026049,-0.14361474,-0.016091898,0.62213874,0.68254316,0.35580215,0.33308607,0.33734578,-0.21764882,0.86256623
20,0.021,0.13168935,0.7168627,0.105572276,0.40361628,0.73173577,-0.28126028,0.36628395,-0.1685723,0.13757582,0.062368594,0.28908873,0.5729156,0.62240386,-0.22168395,-0.30516428,-0.20663157,-0.02733247,0.08737117,-0.19930416,0.26790193,0.6773775,1.0725945,0.4624635,0.54966223,-0.013140069,0.29302338,0.5167324,0.28585178,0.20108804,0.12403222,0.59379464,0.15784033,0.17885804,0.4138705,-0.21746096,-0.06257619,0.35158658,0.5931426,0.04620849,0.45591888,0.16939107,0.26652187,-0.21369155,0.40961713,0.15718178,0.43040508,-0.015640821,-0.39321837,-0.20497152,0.120108776,0.81479436,0.6768262,-0.55329394,0.06156608,-0.17872201,-0.12119853,0.1448423,0.7330653,-0.06490768,0.42070916,0.18025869,0.26362112,-0.25537422,-0.010328607,0.13701463,-0.113940105,0.74829215,0.65503997,-0.043114547,0.29998204,0.5188014,0.555673,-0.32415366,0.3632456,0.34500355,0.08317509,0.046462115,0.20889132,0.084798515,-0.35812318,0.66521734,0.8507704,0.045278944,0.0125850495,0.17147332,0.6838851,0.074814536,-0.017443791,0.23457903,0.24569136,0.1622282,-0.0902714,-0.150998,-0.044696204,0.63195336,0.6950711,0.34994674,0.34117302,0.35129395,-0.24949741,0.8764964
