,Date,videoVBR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,0.011,0.20581299,0.08743757,-0.53274894,-0.34349042,0.25267065,-0.050078347,-0.83669376,-0.75103724,0.5462748,-0.27026272,-0.2801741,-0.08180827,0.043232173,1.0084243,-0.33484972,0.09522914,0.24442387,-0.014668688,-0.57698953,0.22208372,-0.2548449,-0.0706805,-0.46283913,0.28888565,0.36479473,0.9510904,0.87461245,0.22808099,-0.15895122,0.2429841,-0.046949238,-0.4363631,-0.8427863,0.38492066,0.42719296,-0.15842894,-0.236251,-0.27754134,0.638121,0.33813947,-0.06745392,0.5202714,-0.26987946,0.90978426,0.51024914,0.30677313,0.3467327,-0.55546314,-0.5409401,-0.36827558,0.45039552,0.19176064,0.51412404,-0.11870268,0.09183951,0.8164819,0.14749642,-0.2454811,0.8070828,-0.42543745,0.053954154,0.22483999,0.6330849,0.4333009,0.14573786,-0.42900229,0.0062835366,0.21894032,0.26663005,0.62882817,-0.9693688,-0.10088986,-0.31543612,1.0654926,0.432252,-0.13386697,-0.32975817,0.1666384,0.090134226,-0.5149898,0.7306125,-0.05069831,0.0042230785,-0.376166,-0.15543243,-0.45003158,0.761976,0.3377899,-0.15002793,-0.12860551,-0.017881915,0.12577215,-0.79894596,-0.12790501,0.21889412,0.54812974,-0.48976403,0.27608064,0.7882709,-0.06609464,-0.30162433
11,0.012,0.2067337,-0.102369785,-0.6457211,-0.3260907,0.24617216,0.07566938,-1.187956,-1.0868908,0.47240224,-0.3440953,-0.30017257,0.0129674375,0.22441578,0.8442075,-0.46352208,0.23978254,0.31458881,-0.27834088,-0.48680502,0.04544121,-0.29249054,-0.027154744,-0.5046446,0.41828877,0.17511657,0.97378033,1.1265411,0.23847699,-0.12585872,0.4267163,-0.20937383,-0.41943264,-0.9354868,0.2598217,0.40881848,-0.12322125,-0.45629436,-0.39097983,0.72360814,0.25572798,0.03907782,0.6422292,-0.28460032,0.7573585,0.48677605,0.33020967,0.4191231,-0.5713576,-0.6020166,-0.4774438,0.4387353,0.2534195,0.45961872,-0.19639876,0.06497523,1.0054941,-0.03652072,0.003096968,0.68843395,-0.40489274,-0.09875953,0.28316143,0.44110996,0.38643974,0.005892813,-0.25709873,-0.2694233,0.053252846,0.21155576,0.5376197,-1.1144568,-0.15088928,-0.4759372,0.8400136,0.33177328,-0.09720343,-0.3764726,0.22862522,0.16372383,-0.3491435,0.8955516,-0.15214661,0.044320494,-0.30077133,-0.24936539,-0.39921522,0.7514174,0.29775095,-0.21476224,0.12201323,-0.12125951,0.28127494,-0.98974717,-0.38784015,0.22066444,0.43043476,-0.68394965,0.26059604,0.6057712,-0.1531474,-0.20190516
12,0.013,0.20520353,-0.23346174,-0.8503798,-0.27466998,0.35150486,0.15612464,-1.4477851,-1.2109841,0.4773037,-0.089280486,-0.118421316,0.0150823,0.21693778,0.58911574,-0.3548211,0.39367026,0.3865036,-0.40597343,-0.6725252,0.00097188354,-0.4339139,-0.049619466,-0.59313756,0.5101739,0.2711266,0.9491046,1.1576123,0.37327048,-0.12736359,0.457772,-0.3417585,-0.5003823,-0.6377117,0.15930143,0.33779165,-0.26774484,-0.3488919,-0.42948145,0.79800415,0.103786945,-0.1949161,0.59937394,-0.25473142,0.70566905,0.47910845,0.3145682,0.5089229,-0.59739196,-0.51511097,-0.70417106,0.64238685,0.12651053,0.3864179,-0.32719147,0.070098974,0.79737324,0.01079385,-0.12356314,0.5733342,-0.4588495,-0.275493,0.29091337,0.3162542,0.5732558,0.15423793,-0.038968652,-0.255796,0.024112225,0.1530862,0.69757456,-1.0538853,-0.06272185,-0.5357287,1.1006995,0.30115977,-0.36158878,-0.39540452,0.1183185,0.28941482,-0.1955224,0.95205444,-0.20358899,0.19204214,-0.31108892,-0.11248466,-0.6536311,0.4740784,0.08708382,-0.46997416,-0.022891402,-0.38155407,0.008711785,-0.9356899,-0.46182334,0.3476399,0.7061384,-0.74563724,0.222677,0.47663292,-0.103898585,-0.07191187
13,0.014,0.19346122,-0.16933334,-0.95107055,-0.46055126,0.3812977,0.20411128,-1.3323333,-1.4096776,0.35611016,-0.09424928,-0.21624833,0.100315556,0.15260819,0.5421221,-0.3611455,0.47358495,0.317467,-0.41176116,-0.80114895,-0.24181673,-0.67205596,0.11591867,-0.5746039,0.3910479,0.17713909,0.93278533,1.1322188,0.36569002,-0.39532876,0.24394502,-0.5126701,-0.57410413,-0.67506295,0.06529945,0.32783234,-0.10642946,-0.39466846,-0.4614963,0.79161966,0.17030904,-0.2893791,0.62615144,-0.093396544,0.66835564,0.49000818,0.31457487,0.48492956,-0.39822567,-0.62717277,-0.8350369,0.8606009,0.06388879,0.5973,-0.2915293,0.13040242,0.7569646,-0.02342473,-0.14727688,0.3879986,-0.6111273,-0.5569395,0.28286916,0.27630776,0.56944674,0.1960453,-0.051310003,-0.16635168,0.0326415,-0.21070117,0.8645995,-0.8311454,0.07570636,-0.47260725,1.2387315,0.07098491,-0.6160965,-0.63639766,0.38322228,0.23268345,-0.20018801,0.88721967,-0.25409847,0.37518793,-0.4368419,-0.107902914,-0.7011144,0.5969924,0.19661939,-0.4480918,-0.19496164,-0.49294597,0.13172626,-1.1184305,-0.28395787,0.26983988,0.55491817,-0.5546269,-0.037924573,0.22473653,-0.035146907,0.11961067
14,0.015,0.18008499,-0.27519834,-0.6211485,-0.47564363,0.22787583,0.1349789,-1.1847175,-1.0988928,0.45293918,-0.3669502,-0.44952667,0.15764247,0.28213644,0.6159215,-0.4433902,0.7286343,0.48679656,-0.30396318,-0.8890859,-0.16569835,-0.7755126,0.24219656,-0.5725178,0.53943765,0.22241709,0.8311668,1.0626451,0.34873414,-0.34091508,0.085549995,-0.6006689,-0.7516374,-0.3888269,-0.1295084,0.29502976,-0.16979593,-0.2602313,-0.47175032,0.57093394,0.13658169,-0.17911467,0.5133823,0.05780962,0.6892837,0.45150727,0.19766937,0.63568157,-0.584711,-0.5200815,-0.73422503,0.9490798,0.17989,0.53724086,-0.0685243,0.292695,0.5622799,-0.051091045,-0.20075947,0.7136206,-0.78861964,-0.52913254,0.46101367,0.2540236,0.7241463,0.20853193,-0.110396266,-0.09297043,0.106743306,-0.16508105,0.70319045,-0.92217004,0.16129845,-0.581512,1.3424064,-0.07105902,-0.6683634,-0.82917595,0.3082325,0.044029802,-0.2922835,0.82174355,-0.24743497,0.25602853,-0.278228,-0.25581282,-0.89033914,0.62308717,0.3313315,-0.25728828,-0.21149617,-0.60301006,0.15537037,-1.0895524,-0.4187202,0.10024802,0.5512897,-0.31179097,-0.21081349,0.28722197,0.066414446,-0.015654534
15,0.016,0.17120208,-0.32703906,-0.7487702,-0.42228824,0.08941312,0.07919825,-1.0872254,-1.0451186,0.113752335,-0.41010857,-0.3382597,0.29140383,0.26671416,0.49044764,-0.46852052,0.72378725,0.76994437,-0.1543979,-0.77053136,-0.13128576,-0.9114677,0.5606298,-0.43255478,0.5026611,0.07758555,1.062361,1.0547657,0.33758625,-0.096951276,-0.090541124,-0.7740821,-0.5986804,-0.20765829,-0.383137,0.30465975,-0.11533302,-0.346534,-0.518078,0.44745845,0.14599767,-0.16527608,0.58554983,-0.011378914,0.5162269,0.5268501,0.14320973,0.60812354,-0.937104,-0.64134204,-0.6164579,0.9236787,0.1904541,0.72801876,-0.13197613,0.21541283,0.47817022,-0.1190044,-0.0841544,0.75614524,-0.69805694,-0.6775218,0.34806526,0.20726293,0.5791838,0.28028187,-0.15215239,0.060977146,0.009630844,-0.078190595,0.63696814,-0.9549786,0.36612257,-0.62275034,1.3465132,-0.0049295127,-0.65401906,-0.6816665,0.092635125,0.18068522,-0.29655933,0.8935219,-0.14812803,0.105519876,-0.30022722,-0.10897076,-1.1281208,0.39152747,0.26476413,-0.25037786,-0.45392108,-0.68098617,0.18747005,-1.0502343,-0.5209443,-0.13755614,0.85527563,-0.4868465,-0.50043106,0.5687413,0.3029495,-0.031820357
16,0.017,0.17620765,-0.30499125,-0.64244205,-0.5188071,0.25203168,0.015025154,-1.3737063,-1.0971402,0.055414796,-0.251823,-0.245251,0.30253702,0.2258707,0.45253545,-0.37300628,0.80076313,0.968419,-0.22102791,-0.8771237,-0.2182214,-0.87142766,0.27782738,-0.35825944,0.34133273,0.118752375,0.98058945,1.0376651,0.13742241,-0.10729885,-0.094650716,-0.66003996,-1.0146649,-0.19246095,-0.5341107,0.4963429,-0.09871891,-0.19459224,-0.60942906,0.3546976,0.038749337,-0.24556765,0.5092615,-0.24826756,0.6980445,0.8144756,0.07300936,0.5668839,-0.88515615,-0.8018994,-0.7624536,1.2321519,0.16984558,0.60643554,-0.28947708,0.4509816,0.47047246,0.1628137,0.1064269,0.7356664,-0.67048144,-0.7228063,0.3144446,0.061763763,0.40278685,0.13645242,-0.30073804,0.19627358,0.023149043,-0.18432897,0.5320464,-0.80036753,0.20537074,-0.51738185,1.3657674,0.052864715,-0.61579895,-0.8316989,0.059998035,0.28191477,-0.2084688,0.90561426,-0.06849742,0.31726962,-0.31954634,-0.27106774,-1.048664,0.32357663,0.43609893,-0.22439691,-0.47571325,-0.7518049,0.19804758,-1.1129936,-0.54899746,-0.12685513,0.6120116,-0.6669715,-0.6599814,0.47281763,0.26275277,0.13193959
17,0.018,0.17549443,-0.45045376,-0.61161566,-0.50865656,0.10126647,0.047999114,-1.6261253,-1.0811634,-0.05984871,-0.3599754,-0.3387338,0.20028618,0.37940973,0.60221034,-0.3892517,0.7343718,1.0596232,-0.10803929,-0.81592214,-0.31792688,-1.065279,0.27132308,-0.35506982,0.34429187,-0.052598387,1.0548924,0.84526443,0.16867498,0.18352701,-0.072779536,-0.62209415,-1.2257116,-0.15664324,-0.6771052,0.37628466,0.16697344,-0.20760208,-0.6531969,0.17696851,0.1761766,-0.33958107,0.3811899,-0.3021546,0.57562304,0.7518427,0.19201387,0.5456248,-1.0650982,-0.74570966,-0.7418159,1.2216966,0.17736453,0.70231295,0.0032024086,0.7175061,0.546591,0.08069829,0.18369712,0.5198064,-0.61424863,-0.5701431,0.109825164,-0.053842545,0.24618669,0.24839881,-0.2936315,-0.16140127,0.09701231,-0.20002335,0.54821765,-0.8539735,0.18469955,-0.39747107,1.2818333,0.09744785,-0.6807943,-0.68278027,-0.08290228,0.42327806,-0.3183564,0.9991279,-0.11419201,0.28879142,-0.23249045,-0.27109256,-1.0094377,0.28551182,0.2464293,-0.39472556,-0.33805835,-0.7328359,0.07870313,-1.1769537,-0.8413913,-0.102473855,0.7381516,-0.68687075,-0.56961703,0.34276515,0.27455562,-0.15886813
18,0.019,0.16416061,-0.22584462,-0.6949769,-0.6010693,0.44423643,0.011700615,-1.8342901,-1.1795104,0.032960057,-0.3864208,-0.43270093,-0.012349233,0.327894,0.65265465,-0.45180428,0.4226789,1.066941,-0.55785453,-0.750075,-0.32893056,-0.96987855,0.09927019,-0.5952489,0.13116378,-0.0015307069,1.1432724,0.6572019,0.19448468,0.19491203,0.01528275,-0.69257385,-1.2236104,-0.10216722,-0.7927955,0.15819839,-0.03466153,-0.19636947,-0.69319516,0.124282,0.15410095,-0.40786076,0.4490208,-0.3322093,0.7649494,0.7919416,0.35771024,0.5704441,-1.0692031,-0.7392012,-0.80492234,1.0867302,0.27133206,0.86930406,-0.38311005,0.48051548,0.56018436,0.09690582,-0.009330258,0.63660705,-0.38418806,-0.46602112,0.20960888,-0.26376277,0.15652023,0.44948435,-0.52664286,-0.07884854,-0.05461088,-0.2163719,0.62799,-0.8425821,0.012025565,-0.3912859,1.3271035,-0.031268567,-0.690002,-0.65563166,-0.21568984,0.28117257,-0.52123934,0.7726638,-0.1728338,0.39151984,-0.100794286,-0.38510042,-1.1736593,0.40085566,0.30319053,-0.4037484,-0.28556806,-0.6805722,-0.086913586,-1.1377311,-0.71610165,-0.16362873,0.57498467,-0.66215104,-0.5722783,0.21807575,0.41671607,-0.14946654
19,0.02,0.14874195,-0.22316584,-0.8264673,-0.68309796,0.33545098,0.16963871,-1.8915375,-1.1683608,0.17340556,-0.2907886,-0.6373252,0.16442825,0.20158279,0.4945871,-0.7123365,0.3700833,0.7893513,-0.48323166,-0.56912136,-0.7023326,-1.1581178,0.29587936,-0.42433667,0.1282422,0.16007766,1.2486352,0.5302657,0.17454955,0.27646518,-0.0495857,-0.949018,-1.3842459,-0.32829946,-0.9523828,0.20128657,-0.21169963,-0.15438214,-0.68100023,0.050901487,-0.09401497,-0.6604523,0.6277735,-0.3857876,0.9943194,0.5560248,0.38885933,0.38782722,-1.0391061,-0.7895746,-0.8938981,1.0767254,0.09207042,0.96900064,-0.67078704,0.3452028,0.43593085,0.19917801,0.052732676,0.43664557,-0.19100258,-0.36740732,0.0587233,-0.21054631,-0.2670083,0.46016076,-0.36270958,0.2660463,-0.024006322,-0.27381736,0.65454847,-0.9309765,0.08286947,-0.39476967,1.4244272,-0.17022973,-0.7645016,-0.65506196,-0.38645214,0.36941198,-0.5995516,0.55840194,-0.04965356,0.48329073,0.031304896,-0.4278713,-1.1998733,0.4144353,0.35728782,-0.38270378,-0.18519855,-0.86985564,-0.23230192,-1.1608814,-0.90424585,-0.1864743,0.6718632,-0.42941344,-0.5636415,-0.095523,0.47473624,-0.32614177
