,Date,videoVBR,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,0.011,0.20581299,0.31486762,0.18260507,0.17390186,0.16451798,0.14610565,0.14590366,0.25330803,0.27921763,0.20309503,0.14841564,0.19856395,0.1854991,0.18611296,0.22109534,0.23487772,0.20255142,0.2837773,0.24588242,0.059636716,0.19294323,0.1820057,0.27246994,0.20299792,0.19737701,0.16993867,0.21020363,0.20146824,0.19620307,0.1716438,0.16022304,0.20314519,0.19935298,0.15236725,0.16594872,0.21300173,0.15168953,0.16664785,0.2725763,0.20138729,0.17730312,0.21757299,0.30266646,0.2790137,0.19720599,0.16211466,0.19070125,0.21685658,0.19778514,0.13850832,0.23891656,0.18478045,0.24088255,0.23466323,0.27011922,0.20474488,0.2566916,0.1547883,0.23653951,0.24962442,0.200926,0.17000924,0.14108044,0.2088084,0.15919057,0.30509186,0.19488747,0.16007344,0.18180007,0.25800768,0.17415759,0.19902924,0.17857133,0.2074736,0.20134144,0.18512243,0.28707486,0.19429792,0.2411601,0.29609108,0.17384587,0.17871729,0.1818753,0.19613053,0.19490696,0.23962028,0.19025742,0.17373767,0.21371071,0.18471913,0.20281121,0.19857773,0.18470727,0.20540549,0.19615465,0.24256283,0.24594854,0.23893303,0.1467346,0.17752963,0.1994607
11,0.012,0.2067337,0.3433183,0.1572321,0.19244723,0.14193074,0.15257297,0.15103272,0.26585132,0.3089275,0.20160706,0.16114776,0.19617066,0.18964751,0.18099912,0.2291451,0.24384159,0.22305466,0.2871707,0.23421212,0.05465098,0.16940299,0.15962265,0.27564928,0.2039643,0.24404119,0.17100358,0.19927558,0.20398992,0.22270732,0.18330534,0.15343177,0.20425095,0.1751242,0.15384212,0.16701749,0.20437524,0.15385751,0.16872618,0.28213418,0.18471874,0.19868438,0.23232837,0.30771813,0.2828535,0.20143032,0.16467726,0.17939816,0.1998127,0.19213854,0.14348112,0.24454558,0.18091117,0.21190281,0.21753459,0.25883636,0.21798018,0.30650252,0.16233109,0.2505032,0.25395247,0.19926454,0.17669764,0.14246967,0.18277593,0.16593057,0.30012277,0.20967934,0.15038691,0.20000055,0.2491907,0.18431963,0.21189453,0.18058674,0.22856712,0.19926886,0.19778414,0.27685815,0.19188315,0.23841913,0.28400847,0.18406183,0.15531603,0.17284623,0.21261981,0.22420023,0.24113207,0.18906546,0.1617275,0.21001615,0.1887488,0.19066651,0.21548069,0.17477809,0.20869002,0.24801241,0.22112316,0.24551743,0.24598129,0.1492163,0.1692591,0.18696328
12,0.013,0.20520353,0.3501799,0.1760484,0.21644278,0.12482497,0.16434383,0.16224015,0.2862633,0.33828938,0.2013261,0.17792895,0.1823701,0.18161727,0.18155113,0.23829564,0.22867647,0.24162982,0.24784434,0.25233328,0.07216031,0.17102814,0.17622489,0.2614846,0.221072,0.27133092,0.16801846,0.200359,0.21945027,0.22914703,0.17453955,0.1717322,0.20445582,0.17763011,0.16923833,0.15577954,0.21785018,0.14402649,0.17465985,0.3063539,0.20925662,0.18479572,0.20578833,0.33104703,0.29911003,0.2428417,0.16627784,0.17435434,0.19172758,0.17450625,0.14959782,0.24709255,0.17468035,0.21646157,0.20527488,0.26836982,0.23483218,0.32665393,0.14481477,0.24817215,0.26253223,0.22426967,0.1500542,0.12844287,0.17119269,0.1778488,0.2683775,0.20300546,0.16354719,0.21091533,0.22253008,0.18353531,0.23424494,0.18301661,0.23506983,0.1799429,0.18182932,0.2990412,0.19483703,0.24281652,0.29336768,0.19528063,0.14088696,0.1763087,0.2163088,0.25128907,0.23417208,0.18532744,0.17367883,0.18705723,0.20773111,0.17943303,0.21058583,0.17216328,0.21148413,0.24520054,0.23275347,0.26592365,0.23999119,0.15908684,0.17252547,0.20495307
13,0.014,0.19346122,0.3427059,0.18558961,0.22164337,0.11700169,0.16270018,0.18111889,0.29105955,0.35674042,0.17995995,0.14232865,0.18478188,0.21726541,0.19816455,0.24732704,0.2327958,0.23429535,0.2688799,0.25614432,0.05949532,0.1791816,0.1879025,0.25032198,0.22774076,0.27026758,0.17242855,0.2097923,0.22547756,0.23985308,0.1811091,0.18291579,0.21339622,0.20364481,0.17953975,0.1696964,0.18530586,0.13938586,0.17411949,0.2882586,0.21992646,0.19767958,0.2170273,0.37774023,0.30239743,0.22602445,0.17546476,0.19179958,0.19615975,0.17051636,0.15595908,0.2504115,0.1749967,0.19176137,0.21265015,0.28412354,0.24879901,0.3443057,0.13397415,0.26203787,0.23804587,0.2271571,0.15094283,0.1447171,0.1846575,0.1683862,0.26313558,0.2132586,0.17764133,0.20751095,0.2037592,0.1965461,0.24407484,0.17425805,0.22945324,0.17241924,0.19846228,0.25078928,0.18393973,0.2659789,0.27885598,0.19935486,0.115571894,0.16918826,0.19908515,0.2763077,0.21293329,0.17157435,0.20289327,0.17771745,0.22112267,0.17059882,0.22680664,0.18242665,0.21257865,0.26659358,0.22933897,0.28154054,0.24719174,0.16988187,0.18221086,0.21777578
14,0.015,0.18008499,0.35593683,0.18056718,0.2403948,0.10177714,0.15123649,0.20153919,0.27656817,0.35023528,0.20806597,0.14840503,0.1926874,0.1960414,0.18148808,0.2589533,0.21560177,0.24816765,0.24804613,0.2928423,0.0724452,0.18966721,0.18239638,0.25084198,0.2021706,0.26744047,0.14644738,0.2031042,0.25453353,0.22099112,0.214397,0.21029407,0.21328898,0.1956356,0.19317684,0.17184637,0.17719188,0.13815832,0.15637738,0.2717224,0.22005433,0.23401864,0.2383359,0.3405858,0.27514333,0.22929399,0.1647452,0.18028153,0.17607903,0.1852956,0.14033425,0.25421223,0.17678405,0.20515212,0.22525552,0.2824806,0.23927638,0.33599186,0.13651319,0.24264137,0.23285915,0.22327445,0.18241414,0.12205625,0.18387435,0.1570443,0.26459035,0.21359922,0.18318315,0.2228004,0.1994793,0.18467806,0.24130908,0.18550377,0.22501984,0.1671954,0.18599956,0.2571442,0.1687195,0.29086158,0.2675996,0.19347881,0.10989539,0.17616495,0.2105388,0.27181283,0.19053215,0.16664805,0.22211722,0.15965855,0.22548075,0.17065914,0.22173448,0.17008306,0.2089507,0.2763872,0.23423629,0.28074306,0.25799575,0.1627722,0.19382045,0.24146931
15,0.016,0.17120208,0.31970608,0.16867556,0.22466677,0.09072277,0.15547556,0.1954656,0.24804272,0.33416486,0.18987712,0.14312358,0.1763869,0.23692267,0.14751728,0.28065628,0.22050092,0.2419444,0.20378992,0.28471315,0.061524,0.1991229,0.1940911,0.2705561,0.21215929,0.23890983,0.15884323,0.22359565,0.24717912,0.22671938,0.23732328,0.21382979,0.21516764,0.228645,0.21970885,0.1672819,0.16918461,0.13377641,0.16839223,0.28840125,0.22126675,0.20079039,0.25003058,0.3324026,0.28761557,0.20865065,0.18652207,0.18266706,0.1860698,0.17700474,0.16679138,0.26785776,0.17421505,0.21377386,0.24293573,0.28624892,0.24503925,0.34847808,0.15176344,0.24117503,0.2199904,0.20610195,0.20195068,0.0984542,0.16048904,0.16765386,0.2643618,0.21489255,0.19002996,0.21332951,0.18474433,0.17711689,0.22026388,0.20187908,0.22536114,0.18117136,0.19397254,0.27434355,0.17762175,0.28419742,0.27554744,0.17806856,0.0995388,0.19357222,0.20088795,0.24693087,0.20102096,0.14668362,0.24583082,0.13296573,0.22076419,0.16481517,0.24732615,0.1582573,0.20348434,0.27624315,0.24230334,0.3131568,0.26010045,0.15457341,0.21973422,0.24187042
16,0.017,0.17620765,0.35080785,0.1680327,0.21237774,0.09748734,0.12402232,0.21407808,0.274479,0.32191682,0.1706606,0.13560987,0.18588021,0.2273796,0.15183744,0.2976569,0.2362901,0.26154876,0.22271802,0.25834042,0.08532981,0.19241247,0.18318509,0.26075584,0.20487152,0.23504063,0.15868461,0.24870548,0.25518978,0.20201951,0.20934466,0.21172728,0.20517056,0.2475721,0.20155475,0.14779389,0.18306485,0.13286003,0.15887307,0.28551495,0.2137762,0.21327762,0.2517216,0.33058712,0.29914755,0.21233764,0.19530194,0.19012433,0.17169149,0.18460235,0.16632368,0.27480254,0.17968833,0.23411536,0.25017738,0.27417272,0.25490302,0.32272083,0.14909992,0.24852361,0.21303421,0.17223491,0.22068918,0.11306208,0.15881027,0.18195918,0.2539889,0.2285462,0.20331976,0.19656795,0.19451462,0.17943886,0.23504198,0.20965973,0.2146168,0.20350026,0.17794845,0.28480113,0.20532353,0.28239518,0.2964629,0.18127356,0.10551274,0.21550153,0.2117952,0.2490303,0.18611768,0.14247008,0.23920602,0.15406981,0.22259146,0.16739638,0.24752589,0.16613397,0.2088354,0.26653728,0.24982667,0.29989403,0.25569123,0.17167258,0.17961499,0.26889622
17,0.018,0.17549443,0.37087503,0.15597685,0.23043084,0.09144835,0.10184846,0.21672848,0.28463238,0.31929594,0.1560488,0.1428505,0.21238725,0.22476743,0.14329161,0.2781364,0.2642022,0.24329494,0.20613208,0.28546944,0.083899714,0.19287786,0.18326683,0.26644477,0.18424593,0.22381574,0.15570967,0.2504673,0.24760972,0.17811707,0.21305446,0.19913636,0.21386641,0.22663614,0.242786,0.150422,0.19823158,0.12600519,0.17108889,0.32915395,0.19767629,0.22935413,0.24610871,0.34454572,0.30486947,0.22388466,0.21152171,0.22136201,0.18691884,0.17763366,0.15821995,0.28322166,0.20329049,0.23112696,0.28920346,0.301889,0.28313237,0.33722526,0.13037911,0.2547664,0.21080974,0.16792643,0.22227868,0.11329769,0.16753212,0.2162113,0.23543133,0.20990817,0.21153522,0.21993794,0.22417614,0.15663916,0.26179564,0.19618098,0.19714516,0.2002324,0.16217774,0.27109352,0.22903478,0.26908714,0.31107432,0.16168788,0.1050052,0.2138043,0.22399423,0.2586521,0.17977645,0.12708794,0.2733481,0.15895997,0.22423281,0.16297358,0.23182625,0.15319635,0.22530055,0.22398612,0.29034647,0.27723953,0.2687162,0.16213161,0.16796035,0.28148153
18,0.019,0.16416061,0.35419968,0.15714972,0.22841075,0.07424832,0.10199623,0.235313,0.29328018,0.32294118,0.17367713,0.16875218,0.23053263,0.22034019,0.15939307,0.2852031,0.2567482,0.22500399,0.19896638,0.27943757,0.08630928,0.15583757,0.2012428,0.26655343,0.17354266,0.17359063,0.14629857,0.25855273,0.26597315,0.19506508,0.20974748,0.21130924,0.21775654,0.23950738,0.26425737,0.14000832,0.19431143,0.135262,0.19315375,0.3295609,0.20610993,0.23189028,0.23646545,0.39486796,0.30434242,0.21648565,0.18855056,0.23353375,0.17684872,0.18262507,0.14642617,0.30128655,0.22032142,0.21534666,0.27381185,0.2905709,0.2896989,0.3196761,0.120078415,0.26042494,0.19221435,0.1874357,0.2213793,0.09239303,0.16351038,0.19567338,0.2552022,0.19364323,0.18915322,0.21204345,0.21863167,0.13180731,0.24616629,0.19909419,0.18307014,0.19256695,0.17998971,0.2757789,0.23857869,0.23983055,0.28726992,0.1667375,0.1355551,0.22112681,0.22778402,0.25542763,0.18689184,0.13392003,0.2799047,0.13720106,0.22307613,0.16537964,0.25848058,0.15002945,0.25732693,0.26444942,0.27684334,0.26858887,0.26045424,0.1652512,0.15614234,0.28360268
19,0.02,0.14874195,0.34462643,0.1495968,0.23105472,0.054969445,0.08627814,0.24690053,0.27480057,0.2980003,0.16989309,0.1463859,0.25835916,0.23104338,0.1586132,0.28382087,0.27465692,0.21745354,0.199736,0.28689194,0.088667005,0.17363709,0.18283275,0.25409082,0.19767341,0.18552904,0.1459523,0.2900704,0.2761877,0.20420268,0.2173587,0.2144146,0.2219449,0.2544798,0.24794862,0.14441156,0.19148901,0.14802219,0.19138761,0.31602114,0.17115231,0.23102842,0.23176622,0.41408426,0.342823,0.22660436,0.21496125,0.22536618,0.17551441,0.19213337,0.14720492,0.31735525,0.24090993,0.2131167,0.29912865,0.31095672,0.26461226,0.3178469,0.115081556,0.26026526,0.18715732,0.18200815,0.20975357,0.113152,0.17538567,0.19238414,0.25668585,0.19019362,0.19057056,0.20896809,0.23501946,0.12954068,0.23966132,0.16185252,0.20757046,0.18640637,0.18028875,0.30314705,0.26926264,0.24246724,0.2706632,0.1726177,0.11473386,0.25149244,0.22565372,0.27465686,0.15316862,0.13756196,0.2732195,0.13208853,0.201,0.15356125,0.24875762,0.1425061,0.2532866,0.2847778,0.2653531,0.2975054,0.26356152,0.16113332,0.13785185,0.292093
20,0.021,0.13168935,0.37048793,0.15225956,0.24678816,0.060638867,0.09768676,0.24691835,0.26076487,0.30184293,0.15361628,0.15803775,0.2800373,0.23163587,0.15528983,0.28094918,0.28974265,0.23768698,0.21927662,0.27924713,0.09945605,0.15365018,0.19363652,0.2371617,0.20622957,0.1940562,0.14918622,0.28270224,0.27870417,0.18750502,0.23405802,0.24344057,0.23919572,0.23973246,0.24135162,0.15574457,0.1881203,0.14244437,0.21531475,0.33850783,0.15327257,0.26062045,0.24347323,0.40547067,0.34728923,0.21418744,0.17086263,0.23835364,0.16005689,0.19823657,0.15143241,0.33242935,0.20760758,0.23687038,0.30727863,0.32536733,0.25744188,0.29930362,0.1373216,0.2793466,0.19035795,0.20089415,0.20287782,0.103599794,0.1574589,0.18468846,0.257208,0.19739737,0.19008587,0.20154133,0.22420889,0.13483433,0.23299322,0.18399301,0.17637809,0.19130112,0.18111804,0.31343397,0.26815364,0.23711248,0.2521278,0.14690572,0.12620425,0.27763426,0.23318283,0.23252504,0.13959144,0.1263459,0.27308878,0.1323843,0.22651048,0.13988456,0.2622051,0.12559126,0.27567694,0.2977532,0.24954969,0.29963136,0.256304,0.1783321,0.13029526,0.3065874
21,0.022,0.12362341,0.40068686,0.16457735,0.2574709,0.08515203,0.11142826,0.26443827,0.26411897,0.32585227,0.1504836,0.18405424,0.32209536,0.21436134,0.12777916,0.31345809,0.29606265,0.25421202,0.22724345,0.30375177,0.07170036,0.15332419,0.21442845,0.2399799,0.20293283,0.19935209,0.14230774,0.2903056,0.30052838,0.19389711,0.22097279,0.23980172,0.23749168,0.24307026,0.26471078,0.18482594,0.18265319,0.17282896,0.19633132,0.33680514,0.17031965,0.26378775,0.24824083,0.4297605,0.3389513,0.20978905,0.17627835,0.20693466,0.15675586,0.17543958,0.19453634,0.33518323,0.1753276,0.20786032,0.33074823,0.2942165,0.29429147,0.32151785,0.1364327,0.30044094,0.18915781,0.20075639,0.2019702,0.091954485,0.16229142,0.16785781,0.26004577,0.17260976,0.19108087,0.2182089,0.20879352,0.12815468,0.23744406,0.18729658,0.17865936,0.20105979,0.16082358,0.34612247,0.26129916,0.20613346,0.24878925,0.14074229,0.11911827,0.2962344,0.24513291,0.2318589,0.14066193,0.12516771,0.23232341,0.15215741,0.21517482,0.14200468,0.24990231,0.12882368,0.3048314,0.31507453,0.24467304,0.31239128,0.24669628,0.19236463,0.1419495,0.29025915
