,Date,TPX,0,1,2,3,4,5,6,7,8,9
75,2010/4/22,-1.1557825,-0.7014036,-1.4217074,-0.6186427,-0.9314125,-0.7739667,-0.66775,-1.1013802,-1.0859616,-1.4046664,-1.2216369
76,2010/4/23,-1.1655921,-0.6772005,-1.441527,-0.6290193,-0.90573126,-0.7443695,-0.6805433,-1.113745,-1.0817864,-1.3955837,-1.1983157
77,2010/4/26,-1.1733073,-0.6491772,-1.5061251,-0.6865683,-0.9367962,-0.669418,-0.72060215,-1.1329899,-1.2023213,-1.4075074,-1.1457616
78,2010/4/27,-1.1311879,-0.6504148,-1.5139668,-0.6705621,-0.933208,-0.64733315,-0.71251595,-1.1542389,-1.2183522,-1.3895273,-1.1078403
79,2010/4/28,-1.0928894,-0.64101017,-1.504693,-0.6678232,-0.93220353,-0.646498,-0.7214877,-1.1943198,-1.2132598,-1.3862126,-1.1040696
80,2010/4/29,-1.1083918,-0.64868253,-1.4938937,-0.67061514,-0.90759635,-0.63147324,-0.7296457,-1.225516,-1.2468057,-1.4093382,-1.092969
81,2010/4/30,-1.0891056,-0.6391568,-1.4688852,-0.67924666,-0.9029927,-0.61855936,-0.7230865,-1.2066436,-1.2711966,-1.4278636,-1.1040789
82,2010/5/3,-1.0852193,-0.71368784,-1.4660193,-0.67373425,-0.9461344,-0.6047804,-0.7499268,-1.1683873,-1.2666875,-1.4363061,-1.1189263
83,2010/5/4,-1.1148579,-0.7047087,-1.4667342,-0.67795455,-0.9811985,-0.62249476,-0.74571806,-1.1775657,-1.2482176,-1.4265513,-1.1405565
84,2010/5/5,-1.0856469,-0.6958453,-1.4732056,-0.67942905,-0.9921466,-0.63407236,-0.74255383,-1.1756911,-1.255529,-1.4341534,-1.1776673
85,2010/5/6,-1.0720614,-0.7046636,-1.4853276,-0.6691299,-0.98288614,-0.64227283,-0.72619426,-1.179081,-1.2426286,-1.4936284,-1.1974609
86,2010/5/7,-1.0312907,-0.6855799,-1.4911786,-0.6654923,-0.97473896,-0.64667434,-0.74055934,-1.2121078,-1.2777557,-1.5025864,-1.1889058
87,2010/5/10,-1.0287681,-0.6676756,-1.5296807,-0.6272877,-0.9744612,-0.63889325,-0.68129945,-1.2896383,-1.3517032,-1.5309606,-1.186446
88,2010/5/11,-0.9958733,-0.64789,-1.5421873,-0.61786795,-0.9541384,-0.63464946,-0.6916683,-1.302615,-1.367386,-1.5350499,-1.1721308
89,2010/5/12,-0.95165646,-0.6492718,-1.5643264,-0.5970906,-0.94279814,-0.6295543,-0.7009523,-1.2868354,-1.3654377,-1.5635691,-1.1624053
90,2010/5/13,-0.98642176,-0.61020106,-1.5754876,-0.57050276,-0.93427664,-0.63067096,-0.6994259,-1.2730657,-1.3438768,-1.5296024,-1.1668268
91,2010/5/14,-0.93500715,-0.6114677,-1.5678989,-0.5565001,-0.91070753,-0.6259584,-0.6928084,-1.2610353,-1.3507624,-1.4430109,-1.1743872
92,2010/5/17,-0.909955,-0.627402,-1.5889485,-0.5408224,-0.8864363,-0.56824446,-0.66942763,-1.2518848,-1.3664021,-1.4393443,-1.1347909
93,2010/5/18,-0.93997943,-0.6329628,-1.5982386,-0.5340248,-0.8726564,-0.5339826,-0.66121036,-1.1962723,-1.37334,-1.4341247,-1.13482
94,2010/5/19,-0.9666382,-0.62946093,-1.5937239,-0.5007517,-0.8680912,-0.5111216,-0.67302305,-1.1764594,-1.3679898,-1.4649045,-1.1348437
95,2010/5/20,-0.9840027,-0.638353,-1.5970143,-0.46531454,-0.8618499,-0.5042844,-0.62968487,-1.1895183,-1.3870144,-1.4557445,-1.1368754
96,2010/5/21,-0.945164,-0.62352437,-1.5588624,-0.47335657,-0.8696041,-0.4699577,-0.61498314,-1.2470472,-1.3574103,-1.4808595,-1.174761
97,2010/5/24,-0.997087,-0.5918954,-1.5641314,-0.4180874,-0.8343095,-0.42373243,-0.6638976,-1.2552873,-1.4025488,-1.4248469,-1.192755
98,2010/5/25,-1.019186,-0.577111,-1.567628,-0.4178213,-0.82550263,-0.4221997,-0.66504633,-1.2627575,-1.4158096,-1.410063,-1.2135305
99,2010/5/26,-1.0833312,-0.5797156,-1.5718949,-0.40675232,-0.82185525,-0.42104614,-0.67123014,-1.2444658,-1.3727793,-1.39328,-1.211448
100,2010/5/27,-1.1145703,-0.5814799,-1.5352322,-0.40491042,-0.83024013,-0.42093045,-0.6934838,-1.2830564,-1.3641182,-1.3841445,-1.1983974
101,2010/5/28,-1.0907471,-0.57168454,-1.487845,-0.37868986,-0.8174799,-0.39457592,-0.6734286,-1.2639922,-1.3653817,-1.3720703,-1.1999804
102,2010/6/1,-1.1382064,-0.53197056,-1.6022959,-0.3554315,-0.7055672,-0.3378791,-0.6728967,-1.2196664,-1.3553488,-1.4221456,-1.181835
103,2010/6/2,-1.1473094,-0.51929104,-1.583114,-0.34681925,-0.699822,-0.3307574,-0.677154,-1.2289947,-1.3379854,-1.435227,-1.1635216
104,2010/6/3,-1.0961056,-0.5313808,-1.5649666,-0.36719173,-0.6933935,-0.34550443,-0.6872412,-1.2660621,-1.3353776,-1.4214033,-1.1558833
105,2010/6/4,-1.0858964,-0.5432649,-1.5351007,-0.38181177,-0.7124887,-0.34735194,-0.667766,-1.2339013,-1.356027,-1.4526335,-1.1483805
106,2010/6/7,-1.1022966,-0.5109239,-1.6310655,-0.3907021,-0.6759505,-0.35932547,-0.69765425,-1.2519082,-1.3869087,-1.454382,-1.0971304
107,2010/6/8,-1.1722093,-0.5002903,-1.6470896,-0.40920353,-0.6365555,-0.33657032,-0.6862833,-1.2610322,-1.397192,-1.4797369,-1.0938183
108,2010/6/9,-1.2044629,-0.4792753,-1.6571891,-0.43596923,-0.6288991,-0.33923432,-0.6486194,-1.2874007,-1.3817897,-1.4784095,-1.1114737
109,2010/6/10,-1.2097894,-0.47967523,-1.6477897,-0.4384037,-0.62838566,-0.33004838,-0.6542895,-1.322032,-1.3758013,-1.4673889,-1.1310269
110,2010/6/11,-1.2026523,-0.48231408,-1.6428932,-0.43008763,-0.6734729,-0.34988174,-0.6597538,-1.3166167,-1.3621122,-1.487384,-1.1293074
111,2010/6/14,-1.1708189,-0.45499578,-1.6826608,-0.412838,-0.64868075,-0.35842383,-0.65885025,-1.2970303,-1.3666921,-1.4521013,-1.1440166
112,2010/6/15,-1.2027632,-0.47720575,-1.6940058,-0.43360186,-0.67924315,-0.37548992,-0.6323856,-1.3024135,-1.3338493,-1.4019929,-1.1499513
113,2010/6/16,-1.1964893,-0.47041842,-1.6977139,-0.43207365,-0.6827417,-0.36434606,-0.67085505,-1.309362,-1.3520491,-1.37117,-1.1443855
114,2010/6/17,-1.125519,-0.47060314,-1.7263445,-0.4238816,-0.677194,-0.3713879,-0.62909997,-1.3156285,-1.3324234,-1.3995882,-1.1399531
115,2010/6/18,-1.1251583,-0.47628397,-1.7595034,-0.41920882,-0.6988261,-0.3783263,-0.63423926,-1.279769,-1.3192399,-1.3789577,-1.1224366
116,2010/6/21,-1.1821052,-0.47261506,-1.7801062,-0.45172527,-0.6893394,-0.4115088,-0.6496289,-1.2995151,-1.2568679,-1.3864616,-1.1156489
117,2010/6/22,-1.1071001,-0.49839142,-1.794857,-0.46095422,-0.67818356,-0.42739832,-0.6655354,-1.336924,-1.2978517,-1.3687724,-1.0818919
118,2010/6/23,-1.1156491,-0.5000067,-1.8051597,-0.46781185,-0.66092545,-0.44889516,-0.6630608,-1.3846833,-1.3070959,-1.3848368,-1.077416
119,2010/6/24,-1.1579316,-0.4762264,-1.809771,-0.45488808,-0.6733105,-0.46552274,-0.65104157,-1.387477,-1.3020486,-1.436375,-1.0514905
120,2010/6/25,-1.1735636,-0.4648784,-1.8195124,-0.4438422,-0.6586367,-0.4944891,-0.6388863,-1.3943819,-1.305059,-1.4386011,-1.0431463
121,2010/6/28,-1.16373,-0.43071407,-1.8341824,-0.45619768,-0.6743479,-0.4866492,-0.60047674,-1.4657391,-1.298506,-1.4552463,-1.002975
122,2010/6/29,-1.1461475,-0.46221083,-1.809419,-0.41655567,-0.6496867,-0.48189124,-0.62326163,-1.508812,-1.278495,-1.484646,-0.95867056
123,2010/6/30,-1.132453,-0.46636793,-1.7878088,-0.4127297,-0.62917453,-0.47187668,-0.60943675,-1.5379821,-1.2913481,-1.4954883,-0.9458288
124,2010/7/1,-1.1218413,-0.48716205,-1.834924,-0.41640654,-0.589763,-0.45404658,-0.58736384,-1.5582927,-1.2918577,-1.4877975,-0.96530956
125,2010/7/2,-1.1508342,-0.47837058,-1.8220061,-0.4139925,-0.5476539,-0.45971575,-0.5792404,-1.6038291,-1.3099484,-1.4815121,-0.9675582
126,2010/7/6,-1.1032997,-0.47676998,-1.8375548,-0.4463376,-0.5536837,-0.48213708,-0.58641976,-1.6715887,-1.3401037,-1.5119449,-0.92495686
127,2010/7/7,-1.0447071,-0.48937654,-1.8181663,-0.4942478,-0.55153936,-0.4833924,-0.61351365,-1.6035548,-1.3431882,-1.5071203,-0.914025
128,2010/7/8,-1.0550352,-0.48758748,-1.8250333,-0.53026444,-0.55675215,-0.50390524,-0.62173474,-1.552265,-1.373309,-1.5154923,-0.9052616
129,2010/7/9,-1.0618917,-0.49663225,-1.830257,-0.52984726,-0.5491021,-0.52033174,-0.6306956,-1.5446244,-1.3879102,-1.5139688,-0.9098316
130,2010/7/12,-1.0339204,-0.49175262,-1.8287687,-0.5308666,-0.56507176,-0.49369776,-0.5692094,-1.5343182,-1.4457064,-1.5133995,-0.87023956
131,2010/7/13,-1.0129414,-0.50080127,-1.8324311,-0.5121017,-0.5357856,-0.44722372,-0.54816484,-1.5044191,-1.4624958,-1.5204227,-0.8805754
132,2010/7/14,-1.0041355,-0.50794405,-1.8587468,-0.5032328,-0.51583153,-0.41670507,-0.5550782,-1.5063969,-1.4789742,-1.5428383,-0.9038706
133,2010/7/15,-1.0069522,-0.5109342,-1.8685204,-0.5021952,-0.5180521,-0.4075039,-0.5436327,-1.518302,-1.4704998,-1.562999,-0.90833783
134,2010/7/16,-0.9746544,-0.51246935,-1.8814775,-0.5164743,-0.52568877,-0.39262098,-0.52751136,-1.5466969,-1.4634043,-1.5888555,-0.9063557
135,2010/7/19,-0.9976073,-0.5664748,-1.9986341,-0.567669,-0.5486315,-0.4332027,-0.5286404,-1.5586555,-1.4174986,-1.6869552,-0.92329913
136,2010/7/20,-0.9694915,-0.58328444,-2.0033073,-0.55230904,-0.53854847,-0.45219225,-0.53539366,-1.5692377,-1.4451731,-1.6829278,-0.9282834
137,2010/7/21,-0.974861,-0.5927568,-1.9858557,-0.5732046,-0.52156365,-0.44605717,-0.53495646,-1.5791589,-1.4567505,-1.6628041,-0.93691206
138,2010/7/22,-0.95905304,-0.60542,-1.9876709,-0.5980999,-0.509078,-0.4501348,-0.54113925,-1.5722017,-1.4642667,-1.6538558,-0.9499997
139,2010/7/23,-0.95850456,-0.6411847,-1.9987977,-0.5747494,-0.5089826,-0.47685605,-0.52207416,-1.6040716,-1.4709247,-1.6249107,-0.9749124
140,2010/7/26,-0.9088746,-0.6431615,-1.9232227,-0.5878257,-0.50400466,-0.5044685,-0.4673186,-1.607399,-1.5472598,-1.5844972,-0.92607623
141,2010/7/27,-0.910867,-0.6552669,-1.9128642,-0.59429795,-0.49550325,-0.5202707,-0.45250627,-1.6167097,-1.5351838,-1.5790987,-0.9217991
142,2010/7/28,-0.8657466,-0.6530105,-1.8977883,-0.6062454,-0.50850105,-0.5408186,-0.4372609,-1.6360058,-1.4903543,-1.6039495,-0.9126683
143,2010/7/29,-0.86831295,-0.64064085,-1.885475,-0.6092828,-0.522798,-0.5386728,-0.4201341,-1.6683749,-1.4794134,-1.6232183,-0.89953476
144,2010/7/30,-0.8468778,-0.6353127,-1.8657547,-0.6064339,-0.5157599,-0.5537732,-0.40755954,-1.6455956,-1.4883417,-1.6157192,-0.91061383
145,2010/8/2,-0.83322626,-0.6057231,-1.8479437,-0.65508676,-0.5499028,-0.51840115,-0.37648776,-1.6384636,-1.5403831,-1.547158,-0.82202005
146,2010/8/3,-0.81254405,-0.6288564,-1.8257682,-0.66894984,-0.5327224,-0.4827111,-0.3473508,-1.6379209,-1.5271043,-1.5439955,-0.81091195
147,2010/8/4,-0.82861155,-0.6272506,-1.8155175,-0.6649353,-0.5412062,-0.46431103,-0.34074846,-1.6674575,-1.5111357,-1.5629338,-0.81514096
148,2010/8/5,-0.81300294,-0.6303701,-1.7833489,-0.6677879,-0.5419423,-0.46403074,-0.32549146,-1.6933886,-1.518199,-1.5962127,-0.84186596
149,2010/8/6,-0.84446067,-0.6081021,-1.8010905,-0.69608194,-0.5292174,-0.46657804,-0.31857613,-1.6585696,-1.5297637,-1.6111002,-0.8442544
150,2010/8/9,-0.8331273,-0.5575953,-1.7543075,-0.6600767,-0.5394473,-0.4704262,-0.32543698,-1.6103394,-1.5726317,-1.6532646,-0.88901865
151,2010/8/10,-0.8154953,-0.54559696,-1.7149668,-0.6914573,-0.512314,-0.45335248,-0.34354568,-1.5878346,-1.5729562,-1.6612791,-0.89690214
152,2010/8/11,-0.8363614,-0.5443583,-1.7185345,-0.7299752,-0.48674068,-0.46485782,-0.33288264,-1.5911978,-1.5888879,-1.6421558,-0.89174414
153,2010/8/12,-0.8275906,-0.5518683,-1.7602603,-0.7100142,-0.47237974,-0.45007485,-0.31509015,-1.5783204,-1.5902144,-1.6450721,-0.92049295
154,2010/8/13,-0.8020068,-0.567035,-1.7693757,-0.72840804,-0.48645625,-0.44823226,-0.28877896,-1.5465515,-1.5811598,-1.6224132,-0.95204824
155,2010/8/16,-0.835041,-0.60030556,-1.82103,-0.6751091,-0.52015555,-0.47642326,-0.2953547,-1.5527419,-1.544103,-1.6341492,-0.93041193
156,2010/8/17,-0.8949954,-0.6322026,-1.800763,-0.6393263,-0.5123668,-0.47022206,-0.29670945,-1.5526204,-1.5475732,-1.596363,-0.9063663
157,2010/8/18,-0.89072895,-0.6540779,-1.8315274,-0.6281322,-0.48390836,-0.4869958,-0.2854179,-1.5785526,-1.5567695,-1.6001407,-0.8894888
158,2010/8/19,-0.8408879,-0.6652136,-1.8551933,-0.60558724,-0.45194852,-0.5050375,-0.2694793,-1.604246,-1.580904,-1.5947942,-0.86392355
159,2010/8/20,-0.8704475,-0.6671212,-1.854291,-0.595812,-0.4413529,-0.5493339,-0.30345154,-1.5923367,-1.6132519,-1.6062633,-0.84191525
160,2010/8/23,-0.87034744,-0.6668004,-1.9131308,-0.61087966,-0.49305648,-0.61490494,-0.263456,-1.5989033,-1.602553,-1.6291267,-0.81837523
161,2010/8/24,-0.8091697,-0.61685747,-1.9212067,-0.6029898,-0.46078876,-0.6267129,-0.28653848,-1.5867897,-1.6289333,-1.6300081,-0.8137954
162,2010/8/25,-0.8061587,-0.61397684,-1.9068934,-0.568418,-0.43426433,-0.63767326,-0.27954534,-1.5904653,-1.6285154,-1.5779908,-0.82487977
163,2010/8/26,-0.8722163,-0.6276249,-1.8986714,-0.57059634,-0.44813284,-0.6256088,-0.29748607,-1.5839837,-1.6487834,-1.5672821,-0.8374975
