,Date,TPX,0,1,2,3,4,5,6,7,8,9
14,2010/1/25,-1.0264224,-0.45857286,-0.8357118,-0.66769576,-0.919703,-0.7202974,-0.7390467,-1.032658,-0.84187335,-0.9425805,-1.0535381
15,2010/1/26,-1.0302393,-0.5864352,-0.80537397,-0.7083101,-0.96307385,-0.68101734,-0.66096854,-1.0679767,-0.8277926,-0.9971623,-1.0771062
16,2010/1/27,-1.0020158,-0.608343,-0.83172363,-0.7327365,-1.0191324,-0.628238,-0.69145036,-1.0798749,-0.8848128,-1.012053,-1.0449572
17,2010/1/28,-1.0022937,-0.6712497,-0.7614511,-0.7048796,-1.0146973,-0.6436709,-0.70557463,-1.2092689,-0.90955675,-1.1113303,-1.0690681
18,2010/1/29,-0.96512663,-0.6253153,-0.75830907,-0.7406887,-1.0705947,-0.6482748,-0.789799,-1.2325162,-0.86585873,-1.1902736,-1.0282818
19,2010/2/1,-1.061078,-0.62500376,-0.7195462,-0.7107092,-1.0249099,-0.5898388,-0.864706,-1.2911317,-0.91637045,-1.1919758,-1.041637
20,2010/2/2,-1.131983,-0.67353034,-0.75859404,-0.75733864,-1.0056773,-0.54877114,-0.80833167,-1.277839,-0.8731411,-1.1926587,-0.98149467
21,2010/2/3,-1.1277926,-0.71553457,-0.79444057,-0.7403221,-0.9956312,-0.5662664,-0.92247605,-1.27312,-0.91597867,-1.1861368,-1.0043209
22,2010/2/4,-1.1067772,-0.6821358,-0.7866231,-0.75355494,-1.019903,-0.61992544,-1.0061618,-1.2855749,-0.8627228,-1.1091548,-1.0278018
23,2010/2/5,-1.1563652,-0.6189699,-0.83808273,-0.72460616,-1.0330279,-0.6219336,-0.9270202,-1.270173,-0.9364697,-1.0493689,-1.1083279
24,2010/2/8,-1.2354336,-0.6399076,-0.90629154,-0.7910516,-1.0374477,-0.604681,-0.85469204,-1.2158628,-0.9240496,-1.0201013,-1.1894747
25,2010/2/9,-1.2631241,-0.5620876,-0.8988982,-0.797882,-1.1039896,-0.7042483,-0.8655949,-1.17342,-0.9370275,-1.0568631,-1.1963348
26,2010/2/10,-1.2467961,-0.58918667,-0.9010391,-0.8537238,-1.1010814,-0.6716241,-0.8619342,-1.1709684,-0.8614389,-1.1473193,-1.1538837
27,2010/2/11,-1.1945727,-0.7302685,-0.9013774,-0.91303223,-1.1579005,-0.6377638,-0.90068007,-1.1294194,-0.85752505,-1.090001,-1.1757088
28,2010/2/12,-1.1875792,-0.77866465,-0.93309915,-0.8976328,-1.1869402,-0.6606474,-0.953368,-1.1789488,-0.9099094,-1.0688691,-1.2479359
29,2010/2/16,-1.1501435,-0.80655694,-0.9296302,-0.83171153,-1.1412568,-0.6650049,-1.0017623,-1.1424787,-1.024,-1.1266869,-1.2223065
30,2010/2/17,-1.1371925,-0.8407777,-0.9404151,-0.9553546,-1.0516458,-0.7910181,-0.9547166,-1.0654352,-1.036144,-1.0336826,-1.1818397
31,2010/2/18,-1.1628541,-0.835442,-0.95444417,-0.89723665,-0.94060624,-0.80657667,-0.913014,-1.1567423,-1.1168282,-1.0002383,-1.2412004
32,2010/2/19,-1.1273955,-0.8751099,-0.8567824,-0.9402781,-0.88376594,-0.80665976,-0.8865988,-1.219459,-1.1301378,-1.024799,-1.2167642
33,2010/2/22,-1.1388221,-0.8105564,-0.84088695,-0.88438946,-0.8424568,-0.7130988,-0.82642317,-1.2860801,-1.0231378,-0.9930534,-1.2028452
34,2010/2/23,-1.1213008,-0.80136156,-0.8883914,-0.8718149,-0.8324698,-0.69837075,-0.75310653,-1.3397889,-0.99361277,-0.9154313,-1.2052455
35,2010/2/24,-1.093854,-0.83634096,-0.86498976,-0.91112995,-0.78676414,-0.72656745,-0.75560546,-1.3702594,-1.0130554,-0.9121583,-1.2415187
36,2010/2/25,-1.0929608,-0.80600643,-0.88899666,-0.89000773,-0.74008644,-0.6659212,-0.79996645,-1.3300695,-0.921862,-0.96014607,-1.2167656
37,2010/2/26,-1.1112281,-0.72102606,-0.82585734,-0.8280393,-0.7210244,-0.63802606,-0.84331274,-1.3699015,-0.8331599,-0.9958376,-1.314344
38,2010/3/1,-1.1349123,-0.6723338,-0.8222994,-0.8922504,-0.6929078,-0.6687048,-0.7724407,-1.4209124,-0.82336277,-1.0311546,-1.317096
39,2010/3/2,-1.1036222,-0.6443046,-0.8756388,-0.908549,-0.63352,-0.75106776,-0.7910719,-1.321762,-0.83927613,-0.9951745,-1.3169187
40,2010/3/3,-1.1586968,-0.6396432,-1.0341055,-0.8633483,-0.7105392,-0.7338123,-0.8491609,-1.345692,-0.8317261,-0.8961392,-1.3087776
41,2010/3/4,-1.1831331,-0.7308085,-1.0255212,-0.9513974,-0.73301613,-0.75712264,-0.7456067,-1.3999145,-0.74719834,-0.9197472,-1.2856727
42,2010/3/5,-1.2072359,-0.8531986,-1.0559816,-1.0065193,-0.628711,-0.8497851,-0.7197827,-1.4840126,-0.74030364,-0.99743664,-1.1950908
43,2010/3/8,-1.1616502,-0.88203037,-1.0645506,-0.9779343,-0.6464515,-0.7938063,-0.70641047,-1.5651627,-0.6570956,-1.0617027,-1.0697078
44,2010/3/9,-1.2136046,-0.8124225,-1.0111192,-0.8948629,-0.6519959,-0.6754054,-0.7356034,-1.5975436,-0.71940917,-0.94933164,-1.1191587
45,2010/3/10,-1.2109002,-0.78692746,-1.0480444,-0.8757529,-0.72535807,-0.603948,-0.68369305,-1.5813129,-0.70511425,-0.9129725,-1.0876974
46,2010/3/11,-1.2343516,-0.8164969,-0.95439917,-0.80221146,-0.7578004,-0.62675595,-0.74907994,-1.6273797,-0.7495358,-0.8403528,-1.1180489
47,2010/3/12,-1.237897,-0.8772715,-0.93160576,-0.7682438,-0.70763266,-0.55490863,-0.70134294,-1.6252332,-0.77771497,-0.85583144,-1.0791348
48,2010/3/15,-1.2503926,-0.90217316,-0.94924414,-0.73373705,-0.6627329,-0.57535744,-0.69674087,-1.7145498,-0.7545569,-0.7999949,-1.021347
49,2010/3/16,-1.2437648,-0.8892004,-1.0756762,-0.7267233,-0.70703673,-0.5027884,-0.75702596,-1.7154725,-0.6806323,-0.79451627,-1.0369194
50,2010/3/17,-1.2443259,-0.85832083,-1.0766627,-0.6373452,-0.730091,-0.5365699,-0.8447624,-1.6267779,-0.66388893,-0.83890444,-1.1102866
51,2010/3/18,-1.2615441,-0.7586422,-1.1705666,-0.6684027,-0.7170837,-0.54404545,-0.76513654,-1.6193075,-0.7007166,-0.88265264,-1.1379671
52,2010/3/19,-1.2649308,-0.71229327,-1.1617234,-0.7362034,-0.6299702,-0.58451474,-0.73997074,-1.5605823,-0.6319065,-0.8965309,-1.1584419
53,2010/3/22,-1.2890408,-0.69818574,-1.1650664,-0.72764844,-0.6970459,-0.69881845,-0.73006886,-1.5837657,-0.66036814,-0.93273735,-1.1340495
54,2010/3/23,-1.3020387,-0.7900665,-1.240351,-0.77551925,-0.7196758,-0.6066861,-0.7489734,-1.553065,-0.67500484,-0.97648203,-1.1883798
55,2010/3/24,-1.3285747,-0.68122107,-1.221223,-0.79970765,-0.6954714,-0.6484603,-0.78873277,-1.5369072,-0.6683441,-0.8512672,-1.137014
56,2010/3/25,-1.3763367,-0.61181915,-1.203362,-0.73551124,-0.8011556,-0.6261937,-0.80937123,-1.6275032,-0.62974524,-0.772003,-1.2105045
57,2010/3/26,-1.3724432,-0.58391666,-1.1901507,-0.81146,-0.71683335,-0.7350739,-0.75587606,-1.5909061,-0.68144226,-0.7712125,-1.2031264
58,2010/3/29,-1.4095808,-0.51957184,-1.1810272,-0.85441,-0.75625193,-0.68823,-0.7776165,-1.4999962,-0.69816047,-0.7825801,-1.2139274
59,2010/3/30,-1.3936018,-0.5522034,-1.1609664,-0.8409707,-0.69072926,-0.7092989,-0.84091014,-1.4575105,-0.66549355,-0.75501436,-1.277671
60,2010/3/31,-1.408243,-0.54094017,-1.147558,-0.78730273,-0.67439044,-0.8569931,-0.84326684,-1.52974,-0.6336576,-0.7639632,-1.2561345
61,2010/4/1,-1.4820485,-0.51663357,-1.1366801,-0.83764315,-0.6337177,-0.8263117,-0.9095864,-1.589422,-0.65337634,-0.8190124,-1.2305424
62,2010/4/5,-1.3676605,-0.59995556,-1.1013501,-0.94937915,-0.55170256,-0.8116191,-0.92251027,-1.6159742,-0.72927445,-0.76308906,-1.1989162
63,2010/4/6,-1.2991458,-0.60627335,-1.0695767,-1.0790201,-0.6388229,-0.8122009,-0.90624666,-1.4727077,-0.80809367,-0.69329363,-1.1875975
64,2010/4/7,-1.2954193,-0.62718505,-1.1265268,-1.1540343,-0.6420146,-0.8769762,-0.9526713,-1.3676428,-0.8369918,-0.64872015,-1.1175715
65,2010/4/8,-1.185925,-0.58607113,-1.0592098,-1.1029031,-0.59531444,-0.94760466,-1.0326006,-1.3710637,-0.8108907,-0.656097,-1.0943633
66,2010/4/9,-1.1802703,-0.5960553,-1.0261598,-1.1401646,-0.58896327,-0.9500037,-1.0234269,-1.4189487,-0.8301244,-0.6003819,-1.0902389
67,2010/4/12,-1.1461475,-0.54935205,-0.9518304,-1.1777022,-0.5855246,-0.96210074,-1.0461329,-1.3601,-0.8913371,-0.5905613,-1.0042725
68,2010/4/13,-1.1542535,-0.4819983,-0.91270596,-1.2095432,-0.60526484,-0.933526,-0.99523836,-1.3758667,-0.8888929,-0.61509407,-0.9430882
69,2010/4/14,-1.1973374,-0.47812435,-0.9169841,-1.2361736,-0.5590209,-0.9140289,-1.00051,-1.2592643,-0.93603915,-0.47129917,-0.9171802
70,2010/4/15,-1.2383078,-0.51037896,-0.91685,-1.1805608,-0.6001253,-0.84507334,-0.95854104,-1.3063827,-0.9407029,-0.435717,-0.92234415
71,2010/4/16,-1.1839778,-0.54761636,-0.9626301,-1.164686,-0.567524,-0.88053906,-0.95538616,-1.287145,-0.94769186,-0.43839535,-0.93650705
72,2010/4/19,-1.1968212,-0.5420121,-0.9756944,-1.1849276,-0.49324182,-0.7626792,-1.0255237,-1.3584733,-0.9379055,-0.46314603,-0.9008993
73,2010/4/20,-1.1984808,-0.51319027,-0.98559684,-1.222743,-0.5328882,-0.73531985,-1.097239,-1.3700563,-1.0035529,-0.5324607,-0.83779985
74,2010/4/21,-1.1484718,-0.5381819,-0.96013296,-1.267365,-0.6171911,-0.7618822,-1.2065188,-1.3998606,-0.9526572,-0.53286755,-0.8231317
75,2010/4/22,-1.1557825,-0.59197545,-1.005044,-1.2385563,-0.54207695,-0.7301547,-1.186891,-1.4947982,-0.9306368,-0.51023304,-0.8402494
76,2010/4/23,-1.1655921,-0.65802336,-1.0028516,-1.2134664,-0.5513189,-0.7154672,-1.1061913,-1.4518387,-0.95900285,-0.58126205,-0.77087426
77,2010/4/26,-1.1733073,-0.58617777,-1.0251211,-1.1850581,-0.47270748,-0.72381973,-1.1415088,-1.3637321,-0.94637465,-0.55381143,-0.7936236
78,2010/4/27,-1.1311879,-0.57872075,-1.0098369,-1.1380597,-0.4444462,-0.71211934,-1.1927767,-1.3827686,-0.9337597,-0.46045396,-0.75839084
79,2010/4/28,-1.0928894,-0.44206923,-1.0117984,-1.1617837,-0.46000314,-0.6567575,-1.203165,-1.4491172,-0.81872106,-0.42388228,-0.8836538
80,2010/4/29,-1.1083918,-0.460888,-1.0439115,-1.187934,-0.49561986,-0.6917107,-1.1884764,-1.4074589,-0.8663379,-0.41215798,-0.8191877
81,2010/4/30,-1.0891056,-0.45247167,-1.0136294,-1.2358625,-0.41251215,-0.6553882,-1.1582989,-1.4878147,-0.87974423,-0.4814763,-0.83698815
82,2010/5/3,-1.0852193,-0.44944492,-1.1219522,-1.1639825,-0.336276,-0.71653885,-1.0750854,-1.3904784,-0.87727547,-0.5311055,-0.7201159
83,2010/5/4,-1.1148579,-0.48441178,-1.1477149,-1.1896315,-0.30704892,-0.68636787,-0.9994534,-1.3967338,-0.81425494,-0.55212975,-0.6233133
84,2010/5/5,-1.0856469,-0.559018,-1.1620436,-1.1622608,-0.30121195,-0.64212495,-1.0168943,-1.3643091,-0.84562624,-0.5211158,-0.7497631
85,2010/5/6,-1.0720614,-0.5956359,-1.1112238,-1.1859072,-0.26164567,-0.61366034,-1.0143613,-1.3188801,-0.81898487,-0.4681117,-0.816596
86,2010/5/7,-1.0312907,-0.5784199,-1.0775058,-1.0908905,-0.24791366,-0.6258766,-0.9706681,-1.3613048,-0.9078105,-0.34378386,-0.82204187
87,2010/5/10,-1.0287681,-0.6495375,-1.1156951,-1.1377122,-0.34651726,-0.5823425,-0.9274165,-1.4052547,-0.86687726,-0.24211764,-0.9102824
88,2010/5/11,-0.9958733,-0.6127855,-1.1644945,-1.1073922,-0.25502884,-0.65181047,-0.94417894,-1.3307338,-0.8776699,-0.2203036,-0.8998916
89,2010/5/12,-0.95165646,-0.6017356,-1.1217216,-1.1846378,-0.2598495,-0.7070974,-0.9375211,-1.3275666,-0.9009847,-0.12144351,-0.8945153
90,2010/5/13,-0.98642176,-0.54609746,-0.9892203,-1.1770626,-0.23953938,-0.7037008,-0.90280646,-1.4342315,-0.85929745,-0.18641019,-0.83615845
91,2010/5/14,-0.93500715,-0.5547948,-1.0261022,-1.1126487,-0.26889557,-0.75659144,-1.044866,-1.431187,-0.87426966,-0.16282463,-0.8824636
92,2010/5/17,-0.909955,-0.51588804,-1.091999,-1.0779622,-0.22965121,-0.6881988,-0.9553673,-1.5070168,-0.86953366,-0.13494694,-0.90336734
93,2010/5/18,-0.93997943,-0.46594426,-1.0623655,-1.0552937,-0.19582784,-0.74266285,-0.9333121,-1.4520597,-0.8826653,-0.111521065,-0.82818085
94,2010/5/19,-0.9666382,-0.5064026,-1.1081885,-1.0463614,-0.198152,-0.7379499,-0.9536031,-1.408845,-0.85661083,-0.07488793,-0.94500005
95,2010/5/20,-0.9840027,-0.5025703,-1.1463223,-1.0845716,-0.19489497,-0.720005,-0.9644215,-1.4709989,-0.81681913,-0.076161504,-0.9669886
96,2010/5/21,-0.945164,-0.41689688,-1.1305097,-1.0530287,-0.19793785,-0.6371974,-0.94767356,-1.4957132,-0.81407076,-0.10156351,-1.0147302
97,2010/5/24,-0.997087,-0.35936683,-1.1616273,-1.0728173,-0.23577535,-0.59231234,-0.97285545,-1.5377178,-0.87917733,-0.057073534,-1.1035199
98,2010/5/25,-1.019186,-0.363132,-1.0851556,-1.0314224,-0.2871346,-0.67005324,-0.95185775,-1.5392336,-0.81914884,-0.108252466,-1.0773083
99,2010/5/26,-1.0833312,-0.27130103,-1.1189382,-0.9522773,-0.32526404,-0.62756276,-0.9209403,-1.5341153,-0.7606903,-0.17470104,-1.0589981
100,2010/5/27,-1.1145703,-0.32504785,-1.1450014,-1.0691153,-0.3911661,-0.52570724,-0.9572483,-1.4757936,-0.7276099,-0.1107254,-0.9461637
101,2010/5/28,-1.0907471,-0.3163879,-1.1390481,-1.0480984,-0.50391376,-0.53497773,-0.92739326,-1.4394715,-0.6388011,-0.020380616,-0.9765737
102,2010/6/1,-1.1382064,-0.35563374,-1.0977407,-1.0028871,-0.46437296,-0.5224371,-1.0063258,-1.4500686,-0.64006966,-0.015591264,-0.9288809
103,2010/6/2,-1.1473094,-0.3757943,-1.1351353,-1.051856,-0.39249262,-0.5232034,-0.91336405,-1.4545202,-0.631004,-0.0053973794,-1.006111
104,2010/6/3,-1.0961056,-0.39696598,-1.2264538,-0.9567392,-0.41612628,-0.58223295,-0.9087085,-1.4446828,-0.5482979,-0.0041202903,-1.0701365
105,2010/6/4,-1.0858964,-0.29072845,-1.2508051,-0.9414882,-0.32613593,-0.59223723,-0.95116043,-1.5210097,-0.47464195,0.08354157,-1.1410815
106,2010/6/7,-1.1022966,-0.3041122,-1.3043519,-0.8632154,-0.27320594,-0.58105546,-0.8928465,-1.6033633,-0.48288026,0.19354737,-1.0888071
107,2010/6/8,-1.1722093,-0.22647321,-1.3335478,-0.9583679,-0.32637876,-0.5839772,-0.8847205,-1.5075665,-0.5450775,0.17077947,-1.0913336
108,2010/6/9,-1.2044629,-0.24696141,-1.3445703,-0.9322191,-0.38692588,-0.60811794,-0.8268099,-1.4195763,-0.5637747,0.16523218,-0.98075414
109,2010/6/10,-1.2097894,-0.20304418,-1.3347874,-0.88444406,-0.3754152,-0.6230222,-0.7541251,-1.3814268,-0.56251156,0.1545825,-0.88204116
110,2010/6/11,-1.2026523,-0.25332278,-1.2923499,-0.84930706,-0.32372934,-0.52177536,-0.81999105,-1.2801852,-0.5943669,0.19366384,-0.82349557
111,2010/6/14,-1.1708189,-0.25782472,-1.2711973,-0.9043948,-0.33206552,-0.52872735,-0.7343019,-1.3230567,-0.5142391,0.18422246,-0.8419224
112,2010/6/15,-1.2027632,-0.22044599,-1.299876,-0.9272342,-0.31214184,-0.5997411,-0.7079783,-1.382473,-0.46272767,0.21570647,-0.891622
113,2010/6/16,-1.1964893,-0.2561438,-1.3086395,-0.9415444,-0.30277002,-0.57297695,-0.6832907,-1.4035081,-0.5584785,0.18194258,-0.96743643
114,2010/6/17,-1.125519,-0.31684732,-1.2891922,-0.8627446,-0.29267335,-0.654067,-0.64983577,-1.4312404,-0.6242659,0.21859038,-1.0815871
115,2010/6/18,-1.1251583,-0.31847167,-1.3988984,-0.86953664,-0.28606695,-0.6190735,-0.57563525,-1.5202785,-0.6963966,0.2915064,-1.098634
116,2010/6/21,-1.1821052,-0.32481217,-1.3976022,-0.8880591,-0.25267226,-0.64374965,-0.59304756,-1.4497125,-0.7602455,0.28562856,-1.1429135
117,2010/6/22,-1.1071001,-0.34006512,-1.3762906,-0.8402535,-0.27735525,-0.5771974,-0.55491245,-1.3864765,-0.80495083,0.32164693,-1.1187038
118,2010/6/23,-1.1156491,-0.37890923,-1.4527084,-0.8188555,-0.27484602,-0.533832,-0.5974536,-1.4344327,-0.78214514,0.428396,-1.1790084
119,2010/6/24,-1.1579316,-0.39926895,-1.4410241,-0.75779563,-0.23935658,-0.49694067,-0.6034069,-1.3815261,-0.7260048,0.3556913,-1.1293323
120,2010/6/25,-1.1735636,-0.5114525,-1.5627408,-0.69812995,-0.25970173,-0.50532395,-0.6122233,-1.463522,-0.6442852,0.28599107,-1.0981281
121,2010/6/28,-1.16373,-0.4209894,-1.5548441,-0.723031,-0.19276035,-0.52943146,-0.6278255,-1.4490623,-0.6533415,0.23235416,-1.1408461
122,2010/6/29,-1.1461475,-0.38841707,-1.5909921,-0.7928756,-0.20080489,-0.5334806,-0.6183356,-1.4371107,-0.6854488,0.19991589,-1.1089048
123,2010/6/30,-1.132453,-0.3590362,-1.6017742,-0.85502404,-0.17376482,-0.5514177,-0.60912776,-1.4539828,-0.67931414,0.14508569,-1.1065241
124,2010/7/1,-1.1218413,-0.3967919,-1.5579457,-0.89541095,-0.1371665,-0.4491749,-0.6047866,-1.3827406,-0.700795,0.19409311,-1.1012404
125,2010/7/2,-1.1508342,-0.38371733,-1.6466272,-1.0525907,-0.20541519,-0.45562634,-0.6257839,-1.2874765,-0.7232263,0.26685822,-1.0736309
126,2010/7/6,-1.1032997,-0.3195545,-1.6907635,-0.9916357,-0.1517176,-0.40988106,-0.6546457,-1.3052639,-0.67555064,0.20560598,-1.064281
127,2010/7/7,-1.0447071,-0.3390963,-1.6047286,-1.0178595,-0.13882804,-0.4658319,-0.7062228,-1.3919101,-0.721949,0.19609344,-1.1041139
128,2010/7/8,-1.0550352,-0.31956297,-1.666886,-1.0643017,-0.105074406,-0.4855742,-0.64056337,-1.375908,-0.70161647,0.19303608,-1.1869938
129,2010/7/9,-1.0618917,-0.3853318,-1.719012,-1.1531789,-0.10095692,-0.43052036,-0.71580666,-1.3560838,-0.70499945,0.19488347,-1.0974483
130,2010/7/12,-1.0339204,-0.40071765,-1.7018911,-1.0944169,-0.15037721,-0.4505887,-0.7479451,-1.3419787,-0.63671505,0.122222185,-1.1475407
131,2010/7/13,-1.0129414,-0.3365395,-1.6856413,-1.1020702,-0.10752028,-0.38469037,-0.7698712,-1.3608701,-0.6519128,0.08731264,-1.0463169
132,2010/7/14,-1.0041355,-0.4193881,-1.69084,-1.1640568,-0.14999563,-0.41213956,-0.8107888,-1.433754,-0.60996,0.1046164,-1.1166186
133,2010/7/15,-1.0069522,-0.44192266,-1.7327527,-1.148246,-0.1910643,-0.39338237,-0.68132234,-1.4290724,-0.5773342,0.05878061,-1.1504824
134,2010/7/16,-0.9746544,-0.36480415,-1.6285596,-1.1570114,-0.14603567,-0.45150813,-0.6392005,-1.4355965,-0.5251719,0.05294174,-1.0508916
135,2010/7/19,-0.9976073,-0.30083418,-1.5361881,-1.2682518,-0.050529063,-0.4726345,-0.6338308,-1.4315865,-0.4735868,0.022529721,-1.047136
136,2010/7/20,-0.9694915,-0.23855239,-1.5301671,-1.2452008,-0.0013540983,-0.44324544,-0.5169957,-1.4363761,-0.44326326,-0.04965931,-0.9122034
137,2010/7/21,-0.974861,-0.3467409,-1.5120702,-1.1936864,0.0035129786,-0.38600612,-0.53463113,-1.4099612,-0.46069434,-0.066113174,-0.9235698
138,2010/7/22,-0.95905304,-0.32923704,-1.4449914,-1.1453836,0.006326556,-0.31579208,-0.5400163,-1.3277999,-0.31597215,-0.059090197,-0.80599684
139,2010/7/23,-0.95850456,-0.30276603,-1.3658541,-1.1809618,0.023994863,-0.41888234,-0.5548723,-1.3575406,-0.27404928,-0.09328431,-0.7811733
140,2010/7/26,-0.9088746,-0.303469,-1.3709342,-1.1007701,0.059582412,-0.4345873,-0.50198865,-1.2890904,-0.28784275,-0.12825799,-0.7456813
141,2010/7/27,-0.910867,-0.35815954,-1.3628812,-1.0227405,0.10563761,-0.39649555,-0.48143482,-1.3014854,-0.26922077,-0.09879053,-0.74367535
142,2010/7/28,-0.8657466,-0.33453965,-1.3776045,-0.91726327,0.050013244,-0.36927718,-0.5080447,-1.337988,-0.3271128,-0.100375414,-0.6562463
143,2010/7/29,-0.86831295,-0.2581691,-1.3590624,-0.86923665,0.046848595,-0.3506338,-0.41118813,-1.3094894,-0.25866985,-0.09135866,-0.5816134
144,2010/7/30,-0.8468778,-0.33021128,-1.3861794,-0.83756906,0.05131632,-0.330661,-0.36288095,-1.2808151,-0.2885412,-0.10965991,-0.50862104
145,2010/8/2,-0.83322626,-0.38773125,-1.228147,-0.8838991,0.06710142,-0.36647338,-0.38157824,-1.1774914,-0.265337,-0.03530699,-0.40127745
146,2010/8/3,-0.81254405,-0.48970956,-1.2219979,-0.8622799,0.071296036,-0.39393866,-0.47727564,-1.203463,-0.21760046,0.012049735,-0.3687526
147,2010/8/4,-0.82861155,-0.40796596,-1.1739086,-0.8926145,0.08273554,-0.48098168,-0.49673092,-1.1657239,-0.19836181,-0.026156962,-0.34574056
148,2010/8/5,-0.81300294,-0.32062078,-1.1449547,-1.0044286,0.09465104,-0.49826366,-0.5271357,-1.1961951,-0.28954107,-0.076563716,-0.34822273
149,2010/8/6,-0.84446067,-0.29700923,-1.1531534,-1.0077283,0.12724173,-0.5589522,-0.51658666,-1.0949397,-0.33867705,-0.059231758,-0.28816986
150,2010/8/9,-0.8331273,-0.32871318,-1.1332915,-1.1097836,0.17719114,-0.5359756,-0.4451553,-1.04864,-0.374389,0.0052538514,-0.22526675
151,2010/8/10,-0.8154953,-0.34944093,-1.0577551,-0.9631461,0.057790577,-0.6427779,-0.47093123,-1.1065341,-0.47526318,0.03921193,-0.22598684
152,2010/8/11,-0.8363614,-0.32297873,-1.0996821,-1.0173541,0.079576194,-0.60302603,-0.43730414,-1.0320956,-0.5003381,-0.0067130923,-0.2196942
153,2010/8/12,-0.8275906,-0.37698275,-1.1854739,-1.0904266,0.028269768,-0.6894077,-0.44068345,-1.0686548,-0.5234339,-0.052271128,-0.23143667
154,2010/8/13,-0.8020068,-0.34654963,-1.1540506,-1.1677574,-0.01420635,-0.70853305,-0.47655195,-1.0950137,-0.60193837,-0.039392054,-0.24633652
155,2010/8/16,-0.835041,-0.35633898,-1.1836982,-1.22326,-0.089680254,-0.7684433,-0.46659714,-1.1256211,-0.6541149,-0.085293114,-0.23894179
156,2010/8/17,-0.8949954,-0.30283147,-1.2030761,-1.2386414,-0.108622074,-0.80716336,-0.4281081,-1.130663,-0.78074396,-0.06080526,-0.24411815
157,2010/8/18,-0.89072895,-0.3317471,-1.2136924,-1.2455785,-0.18645978,-0.70700324,-0.42506856,-1.1225753,-0.79256904,0.0016261935,-0.23582739
158,2010/8/19,-0.8408879,-0.32893586,-1.2731204,-1.1114135,-0.27418917,-0.7078614,-0.3984666,-1.1064978,-0.81589496,0.018621564,-0.21825582
159,2010/8/20,-0.8704475,-0.24171919,-1.2030203,-1.0885558,-0.33144528,-0.6921982,-0.417956,-1.1223242,-0.8957642,0.074032545,-0.116051555
160,2010/8/23,-0.87034744,-0.31965697,-1.1313107,-1.0831349,-0.3695854,-0.58927,-0.39384544,-1.1061754,-0.7751934,0.12817287,-0.09262347
161,2010/8/24,-0.8091697,-0.4445653,-1.1620126,-1.0112047,-0.30023134,-0.6508403,-0.3902364,-1.0484959,-0.7516767,0.049292505,-0.055545986
162,2010/8/25,-0.8061587,-0.43644556,-1.1265056,-0.93895656,-0.3013972,-0.67149115,-0.34042257,-1.1347532,-0.73801863,0.1242708,-0.08548832
163,2010/8/26,-0.8722163,-0.4717515,-1.1356561,-0.9629328,-0.37857383,-0.6297389,-0.237701,-1.0824633,-0.70149124,0.14453447,-0.14484197
