,Date,SPX,0,1,2,3,4,5,6,7,8,9
48,2010/3/15,-1.5596199,-1.0332224,-2.0265338,-1.8236718,-1.4779167,-1.6615819,-1.6835052,-1.581791,-1.7007831,-1.5716804,-1.5155466
49,2010/3/16,-1.5391867,-1.0035324,-2.0593243,-1.8474245,-1.5047671,-1.6707186,-1.7133275,-1.5601234,-1.7049271,-1.5896186,-1.5346435
50,2010/3/17,-1.5238804,-0.9904859,-2.0647707,-1.8409408,-1.4958748,-1.6917865,-1.7052352,-1.5521256,-1.6818713,-1.6040617,-1.5454216
51,2010/3/18,-1.5247397,-0.9845064,-2.0877783,-1.8251342,-1.4762999,-1.6947988,-1.6820104,-1.5488856,-1.6931975,-1.6066386,-1.5341455
52,2010/3/19,-1.5381863,-1.0029724,-2.0974307,-1.8321028,-1.4465779,-1.7128737,-1.671059,-1.553029,-1.716398,-1.6249624,-1.5458909
53,2010/3/22,-1.5247849,-0.94630265,-2.0833035,-1.9087955,-1.4149528,-1.6949761,-1.6729963,-1.6256857,-1.6947508,-1.5856271,-1.5842524
54,2010/3/23,-1.5059437,-0.9251793,-2.098441,-1.8997598,-1.4006257,-1.7055266,-1.7033235,-1.6468861,-1.7087648,-1.6106895,-1.6124326
55,2010/3/24,-1.5204685,-0.94210815,-2.0819662,-1.8935324,-1.425187,-1.7094048,-1.7046001,-1.6465638,-1.7225273,-1.609207,-1.6058878
56,2010/3/25,-1.5249659,-0.9100621,-2.054542,-1.8497132,-1.4792657,-1.6985111,-1.7271777,-1.6342336,-1.7043399,-1.6130702,-1.6085131
57,2010/3/26,-1.5230213,-0.87917763,-2.0410254,-1.8366505,-1.491637,-1.6914665,-1.7330074,-1.6276555,-1.6806175,-1.6286192,-1.6125116
58,2010/3/29,-1.508078,-0.8436403,-2.0237653,-1.8233372,-1.5016407,-1.6541197,-1.7309037,-1.6429447,-1.6520544,-1.7005358,-1.6220185
59,2010/3/30,-1.5079656,-0.83827215,-2.0320194,-1.8267063,-1.5243994,-1.6577334,-1.7553838,-1.6453804,-1.6570272,-1.6959202,-1.638545
60,2010/3/31,-1.5166099,-0.8397886,-2.0457366,-1.8092607,-1.5296209,-1.6546211,-1.7441282,-1.6587603,-1.646959,-1.683493,-1.6362954
61,2010/4/1,-1.4971328,-0.8127889,-2.0492895,-1.79496,-1.5026332,-1.6575559,-1.738276,-1.6641269,-1.6495687,-1.6781857,-1.6636528
62,2010/4/5,-1.4763103,-0.7863921,-2.0592792,-1.8421857,-1.521046,-1.7258167,-1.7620645,-1.7690524,-1.6757244,-1.7071145,-1.6426984
63,2010/4/6,-1.4718727,-0.7460529,-2.0544162,-1.8516272,-1.5466566,-1.7463652,-1.742819,-1.8100643,-1.7009021,-1.7195265,-1.6786846
64,2010/4/7,-1.4874145,-0.69607615,-2.054793,-1.8614888,-1.5420188,-1.7599833,-1.7363683,-1.7954566,-1.7065537,-1.7258965,-1.6840363
65,2010/4/8,-1.4785317,-0.69833565,-2.0568435,-1.861359,-1.5328065,-1.7398103,-1.7315131,-1.7798631,-1.7185482,-1.7459583,-1.6826181
66,2010/4/9,-1.4609661,-0.6815856,-2.0556533,-1.8626502,-1.5308708,-1.706816,-1.7342649,-1.7781827,-1.717743,-1.7650969,-1.6912825
67,2010/4/12,-1.4563118,-0.6648411,-2.048168,-1.9352139,-1.497878,-1.7006072,-1.8026779,-1.8089144,-1.6886151,-1.8113871,-1.7741232
68,2010/4/13,-1.4545053,-0.6660116,-2.0408912,-1.9366891,-1.5108898,-1.6929145,-1.7946279,-1.7988063,-1.6946054,-1.8007857,-1.7728372
69,2010/4/14,-1.425267,-0.6675431,-2.0391889,-1.9551682,-1.5312585,-1.6932278,-1.7805498,-1.7619445,-1.7493352,-1.8230785,-1.7812985
70,2010/4/15,-1.4230462,-0.66809857,-2.047188,-1.9598606,-1.5181516,-1.7001092,-1.7918218,-1.7411418,-1.7709804,-1.841907,-1.7901913
71,2010/4/16,-1.465916,-0.6635882,-2.055068,-1.9659374,-1.5128808,-1.6814147,-1.810962,-1.7189804,-1.7852641,-1.8281627,-1.7854768
72,2010/4/19,-1.4540209,-0.6681379,-2.0498135,-1.8855965,-1.5787469,-1.6050924,-1.7835283,-1.6921209,-1.7370142,-1.8033843,-1.7753503
73,2010/4/20,-1.4328356,-0.67621475,-2.0783842,-1.9014724,-1.5675888,-1.5822532,-1.7958878,-1.689836,-1.7494172,-1.7812859,-1.7846817
74,2010/4/21,-1.4355236,-0.68960744,-2.1017306,-1.9089693,-1.5412546,-1.5778806,-1.7966663,-1.684976,-1.7614717,-1.7550478,-1.7709397
75,2010/4/22,-1.429583,-0.6910278,-2.104392,-1.9210181,-1.5403023,-1.5598724,-1.8132067,-1.6789498,-1.7609001,-1.7237235,-1.7550856
76,2010/4/23,-1.4108659,-0.70344925,-2.1092331,-1.9169569,-1.5324494,-1.55051,-1.8461794,-1.6705348,-1.7414216,-1.7247789,-1.7372322
77,2010/4/26,-1.4222194,-0.64633644,-2.1267755,-1.9136822,-1.5504268,-1.5045675,-1.8944206,-1.6459717,-1.738793,-1.6901624,-1.7482398
78,2010/4/27,-1.4846061,-0.63239473,-2.1281366,-1.9192158,-1.5269088,-1.4547329,-1.9058253,-1.6293294,-1.7508898,-1.6926059,-1.7147194
79,2010/4/28,-1.4676198,-0.6292791,-2.122977,-1.947001,-1.5224402,-1.4235314,-1.9009674,-1.6478727,-1.7674615,-1.7065842,-1.6972256
80,2010/4/29,-1.4337095,-0.6310151,-2.1280084,-1.9641347,-1.5302715,-1.4232622,-1.8680149,-1.6396555,-1.7967085,-1.7120911,-1.7123363
81,2010/4/30,-1.4779762,-0.6403763,-2.1222615,-2.0036275,-1.5449079,-1.415266,-1.8574626,-1.6629114,-1.8191037,-1.7237732,-1.692065
82,2010/5/3,-1.4436044,-0.6521573,-2.0860698,-2.0826135,-1.5760983,-1.4851938,-1.8719479,-1.6694459,-1.7619377,-1.6673374,-1.6636311
83,2010/5/4,-1.5072241,-0.65290767,-2.1010263,-2.067656,-1.5971087,-1.5062062,-1.8365787,-1.7069749,-1.7796147,-1.6630687,-1.6382176
84,2010/5/5,-1.5245814,-0.6474793,-2.1070697,-2.0582948,-1.6064904,-1.5029796,-1.8323572,-1.736329,-1.8011297,-1.6689796,-1.633682
85,2010/5/6,-1.6113712,-0.6526246,-2.085407,-2.0397134,-1.6128936,-1.4860126,-1.8224901,-1.74536,-1.8110651,-1.6932005,-1.6325457
86,2010/5/7,-1.6520251,-0.66703546,-2.077421,-2.0465662,-1.6190412,-1.4972947,-1.826478,-1.7218606,-1.8070842,-1.6735035,-1.6228248
87,2010/5/10,-1.5385728,-0.6284855,-2.07659,-2.0548773,-1.60696,-1.5642009,-1.840645,-1.76192,-1.7776052,-1.6130203,-1.6176573
88,2010/5/11,-1.5475464,-0.63168854,-2.0994117,-2.060701,-1.615111,-1.5578531,-1.8433263,-1.763286,-1.7598817,-1.6177256,-1.5953826
89,2010/5/12,-1.5115639,-0.6510479,-2.1168623,-2.0870104,-1.5948822,-1.5298202,-1.8670098,-1.7674922,-1.7697532,-1.5905863,-1.6142927
90,2010/5/13,-1.5437846,-0.67968625,-2.1443422,-2.1054573,-1.6081319,-1.5448092,-1.8658793,-1.7499018,-1.7726529,-1.5612673,-1.6365502
91,2010/5/14,-1.5938296,-0.71275544,-2.1243753,-2.0832427,-1.6363027,-1.5599685,-1.8673664,-1.7319826,-1.7921926,-1.554153,-1.6476135
92,2010/5/17,-1.5909058,-0.7598303,-2.12358,-2.0880227,-1.7249827,-1.5216072,-1.8868082,-1.6754322,-1.7896422,-1.5737503,-1.590484
93,2010/5/18,-1.6286067,-0.7733707,-2.0910985,-2.1069283,-1.7311126,-1.5097266,-1.9128549,-1.6679276,-1.772448,-1.602765,-1.5922444
94,2010/5/19,-1.6421692,-0.78000546,-2.0726478,-2.1091425,-1.7460064,-1.5323038,-1.9157221,-1.665785,-1.7655973,-1.5875529,-1.5806239
95,2010/5/20,-1.746999,-0.7669918,-2.056498,-2.088423,-1.7530215,-1.5721262,-1.9229938,-1.6666389,-1.730259,-1.5742905,-1.551796
96,2010/5/21,-1.7076766,-0.7808729,-2.0476582,-2.0986671,-1.7234914,-1.5639576,-1.9262698,-1.6704675,-1.7243755,-1.5629271,-1.5652055
97,2010/5/24,-1.7419349,-0.7576518,-1.9899426,-2.102551,-1.7161714,-1.5833532,-1.9093107,-1.6763214,-1.6694587,-1.5201641,-1.5298568
98,2010/5/25,-1.7410017,-0.77239287,-1.9909091,-2.1210973,-1.7337075,-1.5709877,-1.8889195,-1.6712257,-1.6487486,-1.528186,-1.5067247
99,2010/5/26,-1.7559712,-0.7798157,-2.0336769,-2.1472023,-1.7142957,-1.6114581,-1.8781176,-1.6779695,-1.6654446,-1.5244981,-1.4749697
100,2010/5/27,-1.6706765,-0.79910034,-2.027765,-2.1610487,-1.7237568,-1.6443092,-1.849021,-1.694464,-1.6610997,-1.5137303,-1.4378185
101,2010/5/28,-1.7035102,-0.7958301,-2.0242033,-2.1571312,-1.7016321,-1.6330831,-1.8046203,-1.7084674,-1.6274635,-1.514441,-1.436689
102,2010/6/1,-1.7491653,-0.7872529,-1.996598,-2.1659968,-1.7224287,-1.639215,-1.7553211,-1.7497479,-1.6875772,-1.5056303,-1.3657619
103,2010/6/2,-1.6818877,-0.7805352,-1.9913197,-2.174067,-1.7441561,-1.6463281,-1.7195909,-1.7558876,-1.6745712,-1.509772,-1.3563956
104,2010/6/3,-1.6712264,-0.76138675,-1.9972172,-2.1744833,-1.7529618,-1.684728,-1.7066635,-1.7671305,-1.6514052,-1.5126921,-1.3452458
105,2010/6/4,-1.7635622,-0.7350681,-2.0047123,-2.1561236,-1.7684011,-1.6887573,-1.690669,-1.7670648,-1.6484206,-1.4975022,-1.3425158
106,2010/6/7,-1.7994877,-0.6720254,-1.9758582,-2.1526446,-1.8230253,-1.6918919,-1.7271369,-1.6986104,-1.6775609,-1.4560099,-1.344501
107,2010/6/8,-1.7707032,-0.68321604,-1.9844811,-2.1642454,-1.8592756,-1.7301683,-1.6913488,-1.6973213,-1.7048855,-1.4456707,-1.3225794
108,2010/6/9,-1.7864171,-0.681312,-1.9908901,-2.1514494,-1.8295252,-1.6952785,-1.6798468,-1.6771837,-1.706241,-1.4542861,-1.3180223
109,2010/6/10,-1.709738,-0.6950764,-1.9723343,-2.1669095,-1.8294642,-1.7103919,-1.661969,-1.6964356,-1.749232,-1.4735228,-1.3239776
110,2010/6/11,-1.6982148,-0.69394773,-1.9469942,-2.1608765,-1.8265482,-1.7129574,-1.6675866,-1.7248025,-1.7493882,-1.4949734,-1.3231158
111,2010/6/14,-1.7029778,-0.63945365,-1.9474715,-2.1851408,-1.7791172,-1.7267264,-1.6632817,-1.704968,-1.7409282,-1.4713414,-1.2447172
112,2010/6/15,-1.6417437,-0.62841153,-1.9481997,-2.238941,-1.7767795,-1.7119887,-1.659475,-1.6920475,-1.7579151,-1.4681138,-1.2374924
113,2010/6/16,-1.6432099,-0.6498386,-1.9297605,-2.2343037,-1.8009161,-1.7171421,-1.6442076,-1.6845646,-1.7400811,-1.479122,-1.2505115
114,2010/6/17,-1.6398292,-0.65486616,-1.9102993,-2.2256982,-1.8027722,-1.7144823,-1.6379697,-1.6882814,-1.7396054,-1.4978867,-1.2730911
115,2010/6/18,-1.6363583,-0.6341102,-1.9061406,-2.2248416,-1.8036828,-1.7137288,-1.650381,-1.6739079,-1.733468,-1.4966269,-1.2701082
116,2010/6/21,-1.6465477,-0.6133795,-1.9079001,-2.241333,-1.793497,-1.7435088,-1.6593019,-1.6830612,-1.7197695,-1.5364324,-1.2620268
117,2010/6/22,-1.6892681,-0.60335284,-1.8647496,-2.262386,-1.7751331,-1.7357378,-1.6764008,-1.7272065,-1.6982263,-1.5313747,-1.2578813
118,2010/6/23,-1.6971521,-0.59826416,-1.8555285,-2.2592614,-1.781968,-1.7360543,-1.6814969,-1.7501962,-1.6915141,-1.5072159,-1.2479668
119,2010/6/24,-1.7418367,-0.595774,-1.8515124,-2.2551634,-1.7455032,-1.729452,-1.6480452,-1.7614068,-1.6822655,-1.491372,-1.2295678
120,2010/6/25,-1.7342833,-0.5876899,-1.8721129,-2.255291,-1.7222961,-1.7267593,-1.6296065,-1.7765497,-1.6934117,-1.4815183,-1.2255878
121,2010/6/28,-1.7396764,-0.5164332,-1.8407401,-2.2092357,-1.7259508,-1.7654903,-1.6310488,-1.7123289,-1.7011366,-1.4140662,-1.2043074
122,2010/6/29,-1.8227589,-0.5146441,-1.829959,-2.2065437,-1.7173965,-1.7798463,-1.612874,-1.6712245,-1.7120306,-1.4150641,-1.1861131
123,2010/6/30,-1.849561,-0.49006078,-1.8716255,-2.2303042,-1.6880273,-1.7939513,-1.5990547,-1.6758133,-1.7002681,-1.3879125,-1.1620433
124,2010/7/1,-1.8581195,-0.47735238,-1.8681662,-2.2520864,-1.6593246,-1.7649835,-1.5725842,-1.6639369,-1.7120397,-1.3608019,-1.1515079
125,2010/7/2,-1.8704423,-0.47234145,-1.8514161,-2.283464,-1.6405674,-1.737461,-1.6026512,-1.6285317,-1.7199444,-1.3476485,-1.18732
126,2010/7/6,-1.8563491,-0.4065106,-1.8936225,-2.293463,-1.6798271,-1.7433796,-1.6537864,-1.6028941,-1.6901946,-1.2586455,-1.1812011
127,2010/7/7,-1.7750022,-0.42234084,-1.8766017,-2.2866204,-1.6943477,-1.7393126,-1.6627138,-1.5964723,-1.6633738,-1.2378129,-1.1763139
128,2010/7/8,-1.750323,-0.40358463,-1.8724965,-2.2947683,-1.6927025,-1.7347902,-1.6548998,-1.5961006,-1.6499164,-1.2253383,-1.1956939
129,2010/7/9,-1.7313708,-0.40402743,-1.9016545,-2.276336,-1.6841197,-1.72075,-1.6440853,-1.5723304,-1.641249,-1.1996697,-1.1714685
130,2010/7/12,-1.7294391,-0.37927377,-1.925345,-2.2280068,-1.7138441,-1.6724448,-1.665128,-1.5517662,-1.6395566,-1.183997,-1.1784986
131,2010/7/13,-1.6891959,-0.36164603,-1.91156,-2.227944,-1.70136,-1.6565725,-1.6441983,-1.5517821,-1.627914,-1.1644677,-1.1683595
132,2010/7/14,-1.6896052,-0.34421253,-1.9059625,-2.2366438,-1.6755038,-1.6672812,-1.622117,-1.5752292,-1.6100562,-1.1763667,-1.1451055
133,2010/7/15,-1.686453,-0.33547312,-1.9139233,-2.2556,-1.6642735,-1.6938734,-1.6034657,-1.5903089,-1.6049476,-1.177817,-1.1314522
134,2010/7/16,-1.7635622,-0.32197002,-1.9053863,-2.2416604,-1.6791257,-1.7018409,-1.5872175,-1.5774113,-1.6045078,-1.155553,-1.1400602
135,2010/7/19,-1.7478358,-0.27859864,-1.84505,-2.2747667,-1.6856781,-1.7162012,-1.5563004,-1.5954669,-1.5901731,-1.1318696,-1.1268909
136,2010/7/20,-1.7179025,-0.26859757,-1.8429729,-2.2682662,-1.7055875,-1.7419076,-1.5396852,-1.5867791,-1.5818503,-1.1480873,-1.0940895
137,2010/7/21,-1.751925,-0.25301504,-1.8606147,-2.2389505,-1.7078973,-1.7614142,-1.514255,-1.5839324,-1.5926617,-1.1522983,-1.1024023
138,2010/7/22,-1.6932192,-0.23711829,-1.8758965,-2.223467,-1.7010605,-1.7904607,-1.4976226,-1.5898772,-1.5992723,-1.1397327,-1.1230254
139,2010/7/23,-1.6716329,-0.2356537,-1.8776103,-2.243604,-1.6930217,-1.8070598,-1.46954,-1.6039426,-1.6021616,-1.1307695,-1.1431481
140,2010/7/26,-1.6422638,-0.24941279,-1.8556644,-2.2009468,-1.6421698,-1.8163235,-1.4632598,-1.5831915,-1.5810776,-1.1522945,-1.0913341
141,2010/7/27,-1.6450322,-0.26732638,-1.851755,-2.2018704,-1.6567905,-1.8074464,-1.4586644,-1.6019262,-1.5664254,-1.162987,-1.090835
142,2010/7/28,-1.6633478,-0.2902194,-1.858926,-2.2250123,-1.6693646,-1.8031286,-1.4641367,-1.6121405,-1.5744526,-1.1514193,-1.0956943
143,2010/7/29,-1.6743364,-0.29780215,-1.877303,-2.235563,-1.6687194,-1.7970794,-1.4608614,-1.6304475,-1.5793687,-1.1349272,-1.0989989
144,2010/7/30,-1.674169,-0.2959993,-1.8771005,-2.2537374,-1.6681604,-1.8060638,-1.4700656,-1.6190566,-1.5780925,-1.1309452,-1.0695565
145,2010/8/2,-1.616729,-0.288851,-1.8487548,-2.3085024,-1.6788749,-1.7859098,-1.4283471,-1.6314625,-1.5711719,-1.1345077,-1.0883152
146,2010/8/3,-1.6294067,-0.2954114,-1.8294623,-2.3166404,-1.699813,-1.7930346,-1.4078747,-1.6213971,-1.5879654,-1.139558,-1.0966176
147,2010/8/4,-1.613499,-0.2968992,-1.8188411,-2.350274,-1.6740081,-1.8122169,-1.408476,-1.6333048,-1.6079456,-1.1319966,-1.0965185
148,2010/8/5,-1.6168227,-0.31437188,-1.8027449,-2.341312,-1.6697736,-1.8072053,-1.4271214,-1.6446297,-1.5693403,-1.1121026,-1.1329805
149,2010/8/6,-1.6266311,-0.3274192,-1.8030386,-2.3501518,-1.6705396,-1.8067696,-1.4527365,-1.6603214,-1.5864122,-1.1060237,-1.1531342
150,2010/8/9,-1.6122128,-0.36781618,-1.8732122,-2.3254783,-1.6146438,-1.8531895,-1.4629991,-1.6594884,-1.6173179,-1.1819978,-1.169615
151,2010/8/10,-1.627995,-0.3698725,-1.8627648,-2.3328373,-1.6399964,-1.8582581,-1.4681959,-1.6619502,-1.5891523,-1.2051173,-1.1830068
152,2010/8/11,-1.703365,-0.3538741,-1.8457834,-2.3506925,-1.677968,-1.8550466,-1.4572605,-1.6567395,-1.6058688,-1.2059494,-1.2084954
153,2010/8/12,-1.7175862,-0.33605984,-1.852911,-2.3792908,-1.6475599,-1.8611592,-1.4260969,-1.6391542,-1.6145825,-1.2217102,-1.2441442
154,2010/8/13,-1.7282172,-0.32073712,-1.8615513,-2.3904035,-1.6346112,-1.8653145,-1.4038388,-1.634747,-1.6403787,-1.2023684,-1.2789215
155,2010/8/16,-1.7278996,-0.326848,-1.8849803,-2.3110325,-1.6974185,-1.8728278,-1.3745474,-1.5857219,-1.6340508,-1.1938316,-1.3300273
156,2010/8/17,-1.695945,-0.34234312,-1.8989719,-2.280148,-1.7093095,-1.8883448,-1.35193,-1.5800582,-1.6572452,-1.1740708,-1.3062996
157,2010/8/18,-1.692038,-0.3634094,-1.8966783,-2.2856302,-1.7145903,-1.9136244,-1.338995,-1.582232,-1.6511381,-1.1840072,-1.302972
158,2010/8/19,-1.7370765,-0.35389453,-1.9113538,-2.283493,-1.7175615,-1.9247423,-1.3262947,-1.6046408,-1.6319644,-1.1850686,-1.3122954
159,2010/8/20,-1.746753,-0.37905225,-1.9160651,-2.312572,-1.7206974,-1.9346619,-1.2837938,-1.5779803,-1.6246119,-1.2065492,-1.3133277
160,2010/8/23,-1.7574283,-0.40179524,-1.8740532,-2.3481483,-1.7159674,-1.9210008,-1.2165788,-1.522401,-1.6044642,-1.2147031,-1.3192216
161,2010/8/24,-1.7959758,-0.41245148,-1.8261112,-2.3501985,-1.7203834,-1.9282283,-1.2284416,-1.5135275,-1.6040329,-1.2215925,-1.3260075
162,2010/8/25,-1.7873164,-0.42228943,-1.7995871,-2.348558,-1.7285851,-1.9172611,-1.2344743,-1.5030122,-1.584953,-1.2211351,-1.3426187
163,2010/8/26,-1.8076584,-0.4244729,-1.7706331,-2.3261056,-1.7373534,-1.9138036,-1.2472343,-1.521938,-1.591939,-1.2266319,-1.3469367
