,Date,SPX,0,1,2,3,4,5,6,7,8,9
30,2010/2/17,-1.6791764,-1.4256748,-1.3280846,-0.99514264,-1.4170144,-1.4114028,-1.8028255,-1.7634143,-1.7758943,-1.4384599,-1.5490423
31,2010/2/18,-1.6618704,-1.4626987,-1.3547344,-0.97668403,-1.3992554,-1.3693678,-1.832089,-1.7773311,-1.8270494,-1.4437155,-1.6157407
32,2010/2/19,-1.6561109,-1.4797006,-1.3525369,-0.9731553,-1.394194,-1.3916315,-1.8656826,-1.767588,-1.8475136,-1.4239132,-1.6210026
33,2010/2/22,-1.6588463,-1.4518454,-1.400892,-0.9279167,-1.421006,-1.3515773,-1.8829308,-1.7479831,-1.872475,-1.4374653,-1.6351622
34,2010/2/23,-1.6909779,-1.4631896,-1.351502,-0.9462197,-1.4438084,-1.3780777,-1.8783059,-1.7341948,-1.8788465,-1.4055183,-1.6138806
35,2010/2/24,-1.6654704,-1.474293,-1.3185602,-0.9413018,-1.4290847,-1.4019399,-1.8696921,-1.713926,-1.8867918,-1.4017608,-1.693253
36,2010/2/25,-1.6709634,-1.5223194,-1.3409154,-0.98312193,-1.3892243,-1.379373,-1.8615239,-1.675467,-1.9165857,-1.3653034,-1.7293122
37,2010/2/26,-1.6672603,-1.5080056,-1.3204076,-0.9442434,-1.4456776,-1.4261503,-1.9109912,-1.7661186,-1.935765,-1.3935151,-1.7754415
38,2010/3/1,-1.6406089,-1.5266113,-1.3189173,-0.9619009,-1.4528282,-1.4833808,-1.9220603,-1.7668208,-1.9563179,-1.4211881,-1.8070827
39,2010/3/2,-1.6344713,-1.5213097,-1.3074514,-0.9520029,-1.433779,-1.489013,-1.9014539,-1.7590601,-1.9206603,-1.4575996,-1.8119184
40,2010/3/3,-1.6333398,-1.5711827,-1.351478,-0.9355062,-1.4281743,-1.4571455,-1.9234371,-1.7385011,-1.970101,-1.4932542,-1.8223767
41,2010/3/4,-1.6235064,-1.526874,-1.32729,-0.9137812,-1.400078,-1.439571,-1.9011205,-1.6956532,-1.9682535,-1.5311517,-1.8411375
42,2010/3/5,-1.586827,-1.4912585,-1.356674,-0.93373674,-1.4030291,-1.4336957,-1.8850856,-1.7043098,-1.9564053,-1.5277308,-1.8323487
43,2010/3/8,-1.587267,-1.4480987,-1.3421992,-0.91754323,-1.3705794,-1.4888282,-1.9120647,-1.7310421,-1.9949079,-1.5172738,-1.7663387
44,2010/3/9,-1.5827777,-1.4080137,-1.3209774,-0.9070552,-1.3603783,-1.4684693,-1.8855425,-1.6964313,-2.02931,-1.5021354,-1.8000993
45,2010/3/10,-1.5708741,-1.3764597,-1.343766,-0.87542146,-1.3127736,-1.3972433,-1.8977011,-1.7071614,-2.1229029,-1.4778867,-1.7833205
46,2010/3/11,-1.5602387,-1.3887141,-1.426657,-0.9168708,-1.3282403,-1.4269674,-1.9224954,-1.773254,-2.1529517,-1.5528022,-1.76044
47,2010/3/12,-1.5608119,-1.379388,-1.3799295,-0.91798997,-1.309795,-1.422267,-1.8993816,-1.7686771,-2.1757114,-1.5442871,-1.7437315
48,2010/3/15,-1.5596199,-1.3643551,-1.3821447,-0.9305406,-1.3416307,-1.3947397,-1.8911692,-1.7319944,-2.2020848,-1.4922057,-1.7039214
49,2010/3/16,-1.5391867,-1.3702531,-1.4281331,-0.9276422,-1.3038893,-1.3593419,-1.8897352,-1.711393,-2.1845875,-1.5034578,-1.7828822
50,2010/3/17,-1.5238804,-1.3354702,-1.4931004,-0.92763835,-1.2759981,-1.3051269,-1.8630667,-1.6959603,-2.2496266,-1.4246254,-1.7716106
51,2010/3/18,-1.5247397,-1.3441584,-1.5650412,-0.9483096,-1.2885035,-1.3229947,-1.83874,-1.768598,-2.2205787,-1.4071815,-1.7736211
52,2010/3/19,-1.5381863,-1.3661693,-1.5119641,-0.88430744,-1.322265,-1.2984911,-1.8283097,-1.7618473,-2.2115378,-1.444395,-1.8417397
53,2010/3/22,-1.5247849,-1.3850508,-1.4698355,-0.83510906,-1.3529665,-1.2700251,-1.8395541,-1.7495977,-2.2011805,-1.4379556,-1.8482265
54,2010/3/23,-1.5059437,-1.3203276,-1.4208455,-0.909699,-1.3333535,-1.28568,-1.8541812,-1.7816399,-2.1843636,-1.4492959,-1.8224779
55,2010/3/24,-1.5204685,-1.274543,-1.4413962,-0.8735295,-1.3246232,-1.2528752,-1.807872,-1.7630792,-2.1500974,-1.447476,-1.7760829
56,2010/3/25,-1.5249659,-1.2420063,-1.4926071,-0.86212385,-1.3536499,-1.2485179,-1.8193525,-1.6677964,-2.096819,-1.3859265,-1.7371206
57,2010/3/26,-1.5230213,-1.2970291,-1.5441968,-0.830044,-1.402121,-1.2293196,-1.8160756,-1.6384844,-2.097272,-1.3983874,-1.7283607
58,2010/3/29,-1.508078,-1.3153099,-1.5527275,-0.76676965,-1.3210938,-1.1702448,-1.8118285,-1.6327381,-2.0876975,-1.4247588,-1.7345318
59,2010/3/30,-1.5079656,-1.358043,-1.570648,-0.7204087,-1.3328092,-1.1142359,-1.8190856,-1.6227229,-2.0710554,-1.4110698,-1.7013091
60,2010/3/31,-1.5166099,-1.40153,-1.523005,-0.7601171,-1.3174908,-1.1003298,-1.8422854,-1.5876648,-2.0713038,-1.3851322,-1.7088021
61,2010/4/1,-1.4971328,-1.4035728,-1.5720447,-0.7868389,-1.3286338,-1.0595498,-1.8737664,-1.5388014,-2.1086326,-1.3739152,-1.6702876
62,2010/4/5,-1.4763103,-1.4115478,-1.6029693,-0.8349165,-1.2706342,-1.0333217,-1.927217,-1.5780402,-2.1460083,-1.3702825,-1.6385576
63,2010/4/6,-1.4718727,-1.3829143,-1.6123953,-0.8456215,-1.3117671,-0.99735934,-1.9572691,-1.5714818,-2.1122508,-1.4340498,-1.6027386
64,2010/4/7,-1.4874145,-1.3200401,-1.6689818,-0.8503898,-1.3411138,-1.0131013,-1.9733934,-1.5484163,-2.1131854,-1.4925197,-1.5434086
65,2010/4/8,-1.4785317,-1.3305274,-1.6889781,-0.8574884,-1.3671639,-1.0298707,-2.0474262,-1.541368,-2.0637925,-1.4566374,-1.5688382
66,2010/4/9,-1.4609661,-1.3320417,-1.7099378,-0.83921397,-1.3252518,-1.0264838,-2.0123234,-1.525019,-2.0959568,-1.4832116,-1.583035
67,2010/4/12,-1.4563118,-1.3285085,-1.6874533,-0.85960054,-1.3188787,-1.0169895,-2.0290508,-1.5271665,-2.0704021,-1.472136,-1.5552089
68,2010/4/13,-1.4545053,-1.3116763,-1.705011,-0.8395725,-1.2799995,-0.98956347,-2.048556,-1.4411093,-2.108355,-1.5261395,-1.5194448
69,2010/4/14,-1.425267,-1.2550356,-1.6669805,-0.80143994,-1.2975235,-0.9813233,-2.024187,-1.46012,-2.1335344,-1.5195822,-1.4938618
70,2010/4/15,-1.4230462,-1.239318,-1.6680995,-0.793218,-1.3290225,-0.96502495,-2.0643334,-1.4911964,-2.1285076,-1.5304326,-1.5201885
71,2010/4/16,-1.465916,-1.2109413,-1.6702995,-0.79264504,-1.3096023,-0.96654457,-2.062972,-1.4938257,-2.151147,-1.5712943,-1.4864037
72,2010/4/19,-1.4540209,-1.2069511,-1.6418695,-0.7671845,-1.2659017,-0.9363336,-2.0748258,-1.5627905,-2.127374,-1.576186,-1.5947446
73,2010/4/20,-1.4328356,-1.1886818,-1.6262993,-0.7918035,-1.3032064,-0.8797549,-2.1038098,-1.5945001,-2.145842,-1.5890455,-1.5305748
74,2010/4/21,-1.4355236,-1.1795505,-1.5482706,-0.7942699,-1.373707,-0.8816907,-2.056528,-1.6746129,-2.1433444,-1.5698086,-1.5051298
75,2010/4/22,-1.429583,-1.1381228,-1.6086477,-0.75436765,-1.3519814,-0.88382816,-1.9839182,-1.6005837,-2.1446688,-1.6024454,-1.5238568
76,2010/4/23,-1.4108659,-1.1684096,-1.622022,-0.7562353,-1.3610232,-0.9642312,-2.0075166,-1.6003513,-2.0794199,-1.6666087,-1.540266
77,2010/4/26,-1.4222194,-1.1156192,-1.6316086,-0.7856926,-1.3308995,-0.96703583,-2.0173538,-1.6085443,-2.051744,-1.654327,-1.5710404
78,2010/4/27,-1.4846061,-1.1761279,-1.6038479,-0.74565685,-1.2900922,-0.95499766,-2.0177066,-1.6016228,-2.094801,-1.6695035,-1.6198179
79,2010/4/28,-1.4676198,-1.1464416,-1.5776974,-0.73601955,-1.3047993,-0.9617688,-2.0647433,-1.6168102,-2.0929074,-1.6815522,-1.6894605
80,2010/4/29,-1.4337095,-1.1433676,-1.6214588,-0.8109167,-1.3291271,-0.9775826,-2.0539634,-1.6015329,-2.0686069,-1.6908311,-1.6563282
81,2010/4/30,-1.4779762,-1.1063302,-1.6458479,-0.8406345,-1.290508,-0.94526315,-2.0247037,-1.6193478,-2.0157626,-1.7091305,-1.7385625
82,2010/5/3,-1.4436044,-1.1054044,-1.6629237,-0.86115474,-1.3102281,-0.99565035,-2.058207,-1.6310883,-2.0486937,-1.6693524,-1.711755
83,2010/5/4,-1.5072241,-1.1068957,-1.6187551,-0.8759862,-1.29715,-1.0228112,-2.0514836,-1.6655959,-2.069759,-1.665885,-1.7158518
84,2010/5/5,-1.5245814,-1.1121687,-1.6374853,-0.9297459,-1.2853789,-1.0124972,-2.0846093,-1.6813409,-2.0841384,-1.6404606,-1.6391217
85,2010/5/6,-1.6113712,-1.0838487,-1.6160429,-0.9062279,-1.2643473,-0.986675,-2.1133518,-1.7168896,-2.0839162,-1.6772549,-1.6453551
86,2010/5/7,-1.6520251,-1.0801542,-1.6262801,-0.92167455,-1.2963774,-0.9916582,-2.1440122,-1.7246163,-2.1418312,-1.6788894,-1.6533536
87,2010/5/10,-1.5385728,-1.0813175,-1.6676538,-0.93959445,-1.3102192,-0.94731367,-2.1235228,-1.7921048,-2.1740053,-1.6700488,-1.6164852
88,2010/5/11,-1.5475464,-1.114572,-1.6242578,-0.9596548,-1.3586887,-0.941725,-2.081402,-1.8274949,-2.2340825,-1.6603147,-1.6046336
89,2010/5/12,-1.5115639,-1.1423836,-1.6051197,-0.99201894,-1.3572319,-0.9334384,-2.0708766,-1.7780881,-2.2292035,-1.6760887,-1.6042001
90,2010/5/13,-1.5437846,-1.1229863,-1.6013609,-0.9118284,-1.3180938,-0.94336903,-2.1005144,-1.7502695,-2.2257247,-1.703788,-1.6148431
91,2010/5/14,-1.5938296,-1.1165192,-1.6248403,-0.9579595,-1.2808831,-0.96483785,-2.0784087,-1.8101614,-2.2494023,-1.6772504,-1.6007656
92,2010/5/17,-1.5909058,-1.1446048,-1.6195073,-0.9754479,-1.2906452,-0.9152654,-2.1148934,-1.7990074,-2.2560318,-1.6969279,-1.554545
93,2010/5/18,-1.6286067,-1.0624871,-1.6348256,-0.9886971,-1.2760086,-0.9347235,-2.0884132,-1.7913598,-2.2424629,-1.7108842,-1.5641804
94,2010/5/19,-1.6421692,-1.0482006,-1.6227274,-1.0119305,-1.2718637,-0.97218436,-2.0578272,-1.7334578,-2.2972095,-1.6906098,-1.5366946
95,2010/5/20,-1.746999,-1.0520266,-1.5711327,-1.0292535,-1.2608697,-0.97463,-2.1011114,-1.7206272,-2.2545533,-1.6178274,-1.5312867
96,2010/5/21,-1.7076766,-1.1023457,-1.5709208,-1.0586774,-1.2183574,-0.9605288,-2.0742078,-1.6747184,-2.179432,-1.610347,-1.4717531
97,2010/5/24,-1.7419349,-1.1449246,-1.5557746,-1.031672,-1.1856694,-0.90906644,-2.064403,-1.6076624,-2.1393454,-1.6266232,-1.4517964
98,2010/5/25,-1.7410017,-1.1080229,-1.5574905,-0.99718165,-1.2555892,-0.9339548,-2.0965786,-1.6142817,-2.1151173,-1.5983107,-1.4529566
99,2010/5/26,-1.7559712,-1.1334339,-1.5727887,-1.0302386,-1.2774556,-0.9952531,-2.1196475,-1.614349,-2.1435175,-1.5193408,-1.4811732
100,2010/5/27,-1.6706765,-1.0882785,-1.538345,-1.0411656,-1.2584832,-1.0238991,-2.1491034,-1.6178831,-2.1400423,-1.4896402,-1.4399728
101,2010/5/28,-1.7035102,-1.0188187,-1.5371773,-1.0128369,-1.2688358,-1.0349233,-2.1677086,-1.634792,-2.1755643,-1.5006375,-1.4499022
102,2010/6/1,-1.7491653,-0.98299575,-1.5552759,-1.0093007,-1.3228483,-0.99456024,-2.16553,-1.6774836,-2.1467893,-1.5085866,-1.4529217
103,2010/6/2,-1.6818877,-0.9742464,-1.6000258,-0.9841289,-1.375623,-0.9735447,-2.1748772,-1.6686074,-2.1230507,-1.4900049,-1.430334
104,2010/6/3,-1.6712264,-1.0391674,-1.6528308,-1.0090823,-1.3650918,-1.040082,-2.1516457,-1.7320225,-2.107987,-1.5130979,-1.4499527
105,2010/6/4,-1.7635622,-0.9874221,-1.5677803,-1.0150313,-1.3641129,-0.97226876,-2.0620778,-1.7312977,-2.1036959,-1.512075,-1.5094811
106,2010/6/7,-1.7994877,-0.97200155,-1.5244637,-1.0145552,-1.3597741,-1.0028744,-2.045898,-1.759662,-2.070048,-1.529497,-1.5109696
107,2010/6/8,-1.7707032,-1.0113304,-1.5485489,-1.0720897,-1.3307511,-1.0018063,-2.0712242,-1.7457637,-2.0073917,-1.5088025,-1.5267413
108,2010/6/9,-1.7864171,-1.064734,-1.5306154,-1.0351505,-1.353609,-0.9336415,-2.1020725,-1.7538366,-2.0518231,-1.550829,-1.5309901
109,2010/6/10,-1.709738,-1.0175723,-1.4570833,-1.0294441,-1.4152963,-0.958156,-2.0344114,-1.681728,-2.0206444,-1.4698099,-1.4840246
110,2010/6/11,-1.6982148,-1.041179,-1.411069,-0.98345965,-1.3551941,-0.9791839,-2.048315,-1.7296978,-1.9979378,-1.4532129,-1.4979086
111,2010/6/14,-1.7029778,-1.0070918,-1.3744981,-0.9855531,-1.3987025,-1.0365053,-2.0201986,-1.7891618,-1.9517932,-1.4566083,-1.539906
112,2010/6/15,-1.6417437,-1.0437639,-1.3578153,-0.96641886,-1.358047,-1.0671628,-2.1023922,-1.7211627,-1.9945738,-1.4277679,-1.5226132
113,2010/6/16,-1.6432099,-1.094043,-1.3511263,-0.9315377,-1.2792188,-1.1254717,-2.071027,-1.7041374,-1.9903191,-1.3851931,-1.5500575
114,2010/6/17,-1.6398292,-1.080652,-1.3631542,-0.9755214,-1.2509027,-1.1455371,-2.0453987,-1.6967343,-1.995778,-1.3489106,-1.572104
115,2010/6/18,-1.6363583,-1.0470505,-1.3907332,-0.94455266,-1.340865,-1.0882674,-2.0063903,-1.73074,-2.034515,-1.3301177,-1.4931965
116,2010/6/21,-1.6465477,-1.099421,-1.3614223,-0.9635276,-1.2967765,-1.034353,-1.9963748,-1.7117823,-2.004813,-1.3580886,-1.5038302
117,2010/6/22,-1.6892681,-1.0810537,-1.3965986,-0.99119824,-1.333998,-1.0016705,-1.9729812,-1.7046311,-2.0087767,-1.34546,-1.5345347
118,2010/6/23,-1.6971521,-1.1029979,-1.4375858,-0.99360573,-1.3127971,-1.0324116,-1.9507394,-1.6752533,-1.9784448,-1.3007905,-1.5486417
119,2010/6/24,-1.7418367,-1.0774021,-1.4773337,-1.0101148,-1.269485,-1.0761093,-1.9144174,-1.6812717,-1.9830613,-1.3046005,-1.5590137
120,2010/6/25,-1.7342833,-1.0406059,-1.43793,-1.000324,-1.277087,-1.0847383,-1.9194161,-1.6872591,-1.942127,-1.3154016,-1.5346719
121,2010/6/28,-1.7396764,-1.040433,-1.4518048,-1.0291269,-1.323685,-1.0932708,-1.8778617,-1.6099008,-1.8945075,-1.3016868,-1.5272117
122,2010/6/29,-1.8227589,-1.0413213,-1.4795892,-1.1136401,-1.3560126,-1.0689094,-1.8368145,-1.5850523,-1.8860251,-1.3195634,-1.4781418
123,2010/6/30,-1.849561,-0.98603386,-1.499586,-1.0666279,-1.3159497,-1.0606631,-1.8181316,-1.5101807,-1.8304864,-1.3533139,-1.4963535
124,2010/7/1,-1.8581195,-1.0048851,-1.521303,-1.0438912,-1.2945856,-1.0631199,-1.7773112,-1.5276657,-1.8460917,-1.391229,-1.5422349
125,2010/7/2,-1.8704423,-0.99487305,-1.5905559,-1.1237571,-1.2574053,-1.0564613,-1.8155364,-1.5123801,-1.8961515,-1.4356447,-1.5441843
126,2010/7/6,-1.8563491,-0.99455166,-1.5960022,-1.0709555,-1.2594019,-1.0823586,-1.7591422,-1.4984264,-1.8404336,-1.4277147,-1.5305501
127,2010/7/7,-1.7750022,-1.0146587,-1.5511595,-1.0403414,-1.3313318,-1.0604589,-1.7110674,-1.4749396,-1.8754932,-1.4615201,-1.5490727
128,2010/7/8,-1.750323,-1.084719,-1.5326837,-1.065532,-1.3481994,-1.0352408,-1.6600903,-1.4448603,-1.8752499,-1.4317892,-1.5635836
129,2010/7/9,-1.7313708,-1.0271406,-1.5419466,-1.0700183,-1.3096201,-1.0376868,-1.6376009,-1.4073136,-1.8303989,-1.4645758,-1.5560504
130,2010/7/12,-1.7294391,-1.043009,-1.5198615,-1.067953,-1.3347781,-1.0160778,-1.5878621,-1.3580489,-1.8310031,-1.4893568,-1.6014723
131,2010/7/13,-1.6891959,-1.03704,-1.5791669,-1.1633444,-1.3626333,-1.037886,-1.5906051,-1.2626055,-1.8140912,-1.532674,-1.5987337
132,2010/7/14,-1.6896052,-1.023088,-1.5740979,-1.1294731,-1.3668956,-1.048714,-1.6082866,-1.2235733,-1.809846,-1.5295217,-1.6476523
133,2010/7/15,-1.686453,-1.0315902,-1.5942378,-1.1516972,-1.382223,-1.0049607,-1.6138184,-1.2999531,-1.8116374,-1.5241668,-1.6619731
134,2010/7/16,-1.7635622,-1.0312805,-1.6436143,-1.1604049,-1.3699172,-1.0104661,-1.6536627,-1.2997476,-1.7879163,-1.4872729,-1.6883655
135,2010/7/19,-1.7478358,-1.027824,-1.6227591,-1.1216695,-1.423752,-1.0067744,-1.6720306,-1.2710252,-1.8058817,-1.4873372,-1.6160159
136,2010/7/20,-1.7179025,-0.9926642,-1.6208855,-1.1134204,-1.4202213,-1.040308,-1.6178075,-1.3030057,-1.8149598,-1.5115784,-1.5836717
137,2010/7/21,-1.751925,-0.9606405,-1.6649197,-1.0942421,-1.4120594,-1.0019796,-1.609744,-1.2395439,-1.8578227,-1.5016832,-1.574398
138,2010/7/22,-1.6932192,-0.9737092,-1.6341115,-1.0814154,-1.3969358,-0.97114927,-1.6134096,-1.2402513,-1.8011801,-1.4417708,-1.6070521
139,2010/7/23,-1.6716329,-1.0400734,-1.6239007,-1.1016858,-1.4153036,-0.92770636,-1.592865,-1.2448158,-1.8209733,-1.5052983,-1.6287711
140,2010/7/26,-1.6422638,-1.0417553,-1.5711157,-1.1297534,-1.4444777,-0.9338903,-1.6457878,-1.1861905,-1.8176757,-1.4877989,-1.6089805
141,2010/7/27,-1.6450322,-1.0428326,-1.6066316,-1.1627306,-1.4198333,-1.0037293,-1.6995538,-1.2215323,-1.8300337,-1.4956886,-1.609414
142,2010/7/28,-1.6633478,-1.058471,-1.6303967,-1.1344639,-1.428379,-1.0615475,-1.6616518,-1.1953068,-1.864004,-1.5394256,-1.5007206
143,2010/7/29,-1.6743364,-1.0978321,-1.5935297,-1.1192304,-1.4016823,-1.0172256,-1.639628,-1.1817694,-1.8353734,-1.5402389,-1.459275
144,2010/7/30,-1.674169,-1.0761302,-1.6293094,-1.1413589,-1.4062543,-1.0039456,-1.5832945,-1.1608484,-1.8697457,-1.5460479,-1.4205153
145,2010/8/2,-1.616729,-1.0038128,-1.6451567,-1.0828125,-1.4012772,-1.0351225,-1.5722674,-1.2000268,-1.8768739,-1.5956935,-1.4148545
146,2010/8/3,-1.6294067,-1.0012708,-1.6906399,-1.0405519,-1.3983399,-1.061774,-1.5481346,-1.1650767,-1.8647882,-1.5730807,-1.3802233
147,2010/8/4,-1.613499,-1.0009055,-1.6774268,-1.0073144,-1.4007062,-1.1082513,-1.5523655,-1.1557053,-1.8836508,-1.5741131,-1.3604088
148,2010/8/5,-1.6168227,-0.94460803,-1.7485708,-1.0054865,-1.4059349,-1.0787609,-1.5295256,-1.2076387,-1.9096271,-1.5472583,-1.3269856
149,2010/8/6,-1.6266311,-0.90726197,-1.7682639,-1.0247831,-1.3883063,-1.110064,-1.4844037,-1.2070271,-1.9568465,-1.5095882,-1.3176271
150,2010/8/9,-1.6122128,-0.915697,-1.7377384,-1.0246603,-1.3738264,-1.159806,-1.500676,-1.2220999,-1.9664626,-1.5080371,-1.2891748
151,2010/8/10,-1.627995,-0.94053614,-1.706759,-1.0078543,-1.3358458,-1.1783105,-1.430937,-1.260947,-1.9828537,-1.5335678,-1.2991875
152,2010/8/11,-1.703365,-0.90261734,-1.7287806,-1.0101388,-1.362858,-1.1335826,-1.3901317,-1.3303659,-1.9952619,-1.4900407,-1.2806807
153,2010/8/12,-1.7175862,-0.8990864,-1.7317417,-0.9730984,-1.4030828,-1.1029472,-1.3797435,-1.3714015,-2.00584,-1.4901681,-1.2537386
154,2010/8/13,-1.7282172,-0.9255979,-1.7847075,-0.9395448,-1.4439197,-1.1322818,-1.3786726,-1.3624675,-2.048103,-1.5444376,-1.2049202
155,2010/8/16,-1.7278996,-0.8953499,-1.7792563,-0.93924904,-1.4402376,-1.2051815,-1.3921466,-1.3733292,-2.0474658,-1.5314243,-1.2364284
156,2010/8/17,-1.695945,-0.8809811,-1.7473978,-0.9261754,-1.4444519,-1.2241881,-1.4062049,-1.411208,-2.0233614,-1.5082111,-1.2227978
157,2010/8/18,-1.692038,-0.93079305,-1.7521757,-0.9060629,-1.4346615,-1.2269287,-1.3851123,-1.390189,-1.9955162,-1.4723547,-1.181294
158,2010/8/19,-1.7370765,-0.98796177,-1.7153186,-0.8825403,-1.4340998,-1.2290895,-1.4136751,-1.3777391,-1.949796,-1.4469192,-1.1907423
159,2010/8/20,-1.746753,-1.0139506,-1.7153642,-0.850841,-1.407134,-1.262935,-1.3937639,-1.3712788,-1.9697539,-1.4725585,-1.1794662
160,2010/8/23,-1.7574283,-1.0582042,-1.7103086,-0.8547492,-1.4589552,-1.217046,-1.3579931,-1.3679152,-1.9599295,-1.4297316,-1.2628512
161,2010/8/24,-1.7959758,-1.0267258,-1.7265575,-0.88399017,-1.4341142,-1.2239156,-1.3722528,-1.3306936,-1.9362925,-1.4276597,-1.2013116
162,2010/8/25,-1.7873164,-1.0075176,-1.73445,-0.89962494,-1.4031496,-1.2659346,-1.3182261,-1.3192799,-1.9652193,-1.4620731,-1.2147436
163,2010/8/26,-1.8076584,-1.0160723,-1.7505257,-0.91711044,-1.3896374,-1.2150608,-1.3142737,-1.3110533,-2.0030503,-1.4666208,-1.2456756
164,2010/8/27,-1.7642803,-0.9837617,-1.745975,-0.98921424,-1.442544,-1.1455879,-1.2830596,-1.2792355,-1.9684193,-1.4867435,-1.3461274
