,Date,fOU_H0.9,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,0.01,1.4316745,1.4630915,1.4268873,1.3807906,1.3098012,1.5329404,1.3627489,1.4784203,1.4231665,1.3527089,1.395207,1.3486555,1.4029963,1.3484396,1.3239254,1.3022975,1.420044,1.423851,1.2134892,1.2594615,1.26318,1.3860162,1.2124317,1.351033,1.4107562,1.3089066,1.1974924,1.4545648,1.3386512,1.3250337,1.3762178,1.366921,1.3560324,1.2922511,1.2988764,1.2935898,1.2181032,1.2929829,1.3955632,1.334119,1.297169,1.3671609,1.5429558,1.5423986,1.6075877,1.4579756,1.2095428,1.3452863,1.36533,1.3234093,1.3090128,1.2395127,1.2482123,1.4445609,1.4175107,1.4683794,1.3830938,1.4195969,1.1311362,1.4375573,1.3994112,1.3762969,1.167946,1.4018829,1.3063328,1.4440597,1.4961681,1.3170346,1.2440001,1.444172,1.332176,1.4640155,1.4203871,1.2454433,1.2795961,1.2323767,1.3594344,1.4590434,1.3058566,1.4300057,1.4847134,1.5566188,1.3041152,1.2706685,1.3328708,1.370914,1.430545,1.3081155,1.376254,1.291648,1.3585311,1.181965,1.4523212,1.342092,1.2463053,1.2311895,1.3402942,1.3113303,1.2842282,1.2217766,1.2289703
11,0.011,1.416954,1.4653091,1.4201065,1.3750962,1.2960137,1.5388945,1.344867,1.4780126,1.4419619,1.3485497,1.385631,1.346196,1.395601,1.3572971,1.3041066,1.289706,1.4126072,1.422064,1.194553,1.2539567,1.2582889,1.3798429,1.1844032,1.3640783,1.3878947,1.2890426,1.162234,1.4395801,1.3290987,1.2972804,1.3798722,1.3636585,1.3623134,1.2851856,1.2784665,1.2862452,1.1925833,1.2931978,1.3885655,1.3250647,1.2709141,1.3700707,1.5547274,1.557425,1.6114994,1.4706111,1.1846622,1.3347042,1.3672003,1.2940047,1.3023096,1.2149044,1.2190099,1.4418555,1.4197736,1.4776741,1.3791593,1.4205656,1.1240585,1.4563531,1.4032837,1.3635178,1.1600983,1.3855562,1.2807401,1.4574225,1.5070997,1.2977089,1.2102196,1.4539032,1.3252938,1.4672221,1.4138281,1.2312186,1.2570909,1.2037135,1.3210658,1.4569148,1.2902461,1.4304556,1.4778892,1.556068,1.2979432,1.2610013,1.317572,1.3760562,1.4218341,1.2883352,1.3651191,1.2783972,1.3476614,1.153927,1.4546758,1.3264675,1.2211392,1.2243547,1.3264301,1.2985153,1.2688879,1.196723,1.1991754
12,0.012,1.4117689,1.4717525,1.4007362,1.3654461,1.2879338,1.5438277,1.3211046,1.4726679,1.461233,1.3545698,1.3643821,1.3441236,1.3859401,1.329907,1.2981657,1.2833291,1.4023588,1.4153489,1.1820478,1.2553475,1.233256,1.3529989,1.1617217,1.3729337,1.3812551,1.2610949,1.1297283,1.4256967,1.3223146,1.2640266,1.3781722,1.3533365,1.3656198,1.2885484,1.2544556,1.274589,1.1898036,1.2948533,1.3837616,1.329673,1.2500058,1.3494239,1.5556313,1.567208,1.6298636,1.471946,1.1607903,1.3273488,1.3630404,1.25163,1.2946556,1.1915954,1.1919551,1.4366897,1.4353371,1.4684181,1.3805876,1.4157132,1.1073227,1.4630775,1.4176903,1.3509772,1.1461192,1.3791864,1.2676421,1.4435505,1.5355895,1.2970563,1.1894915,1.4723978,1.3232201,1.4526956,1.4099643,1.2185355,1.2423512,1.1826345,1.3054641,1.45011,1.2803977,1.4300268,1.4812893,1.5511574,1.2853553,1.2460129,1.3052617,1.3755721,1.4061489,1.2686427,1.362861,1.269346,1.3325521,1.1448677,1.4484673,1.3149755,1.2017645,1.2181633,1.3075408,1.2959949,1.254524,1.1821591,1.166705
13,0.013,1.4058328,1.490709,1.3966964,1.3634415,1.2820064,1.5474087,1.3266687,1.4667978,1.4762706,1.3509754,1.3434983,1.340334,1.3834867,1.3136473,1.2728187,1.2814378,1.3930758,1.4220322,1.1667348,1.248239,1.2152551,1.3301514,1.1183506,1.3920763,1.3779228,1.2305614,1.0911613,1.417302,1.3079275,1.2375945,1.3767427,1.3437282,1.3647499,1.2884048,1.2283223,1.2606927,1.1895095,1.3019727,1.3690456,1.3272964,1.2262808,1.3334936,1.5607713,1.5694919,1.6397995,1.4790547,1.1318347,1.3291886,1.3606304,1.2332271,1.2778318,1.1708992,1.1633111,1.4327931,1.4274068,1.4602604,1.3789636,1.4117162,1.0670882,1.4792973,1.4145739,1.3486887,1.1311386,1.3792927,1.2391362,1.4311763,1.5628918,1.2853247,1.164618,1.4770687,1.3264979,1.4545385,1.3961309,1.197406,1.2141386,1.1537138,1.2952315,1.4371995,1.2643925,1.4270089,1.4863803,1.5596724,1.2745935,1.2242433,1.2872185,1.3781561,1.4050943,1.2495873,1.3691719,1.2499778,1.319616,1.1357703,1.4410399,1.3152032,1.1777993,1.1983992,1.2975377,1.279173,1.2386863,1.1697667,1.1404868
14,0.014,1.4030885,1.4887074,1.4071274,1.3495859,1.2722921,1.5459214,1.323675,1.4734603,1.4877626,1.3465896,1.329307,1.3246068,1.3755976,1.3026766,1.2680441,1.2790914,1.375513,1.42802,1.1560397,1.2327344,1.2118938,1.3101027,1.0788082,1.3844831,1.3756806,1.1960331,1.0576468,1.4055033,1.2960179,1.2206705,1.3855486,1.3428013,1.3572602,1.2876973,1.2286339,1.239942,1.1715192,1.301982,1.3499856,1.33029,1.1968241,1.3353988,1.5622184,1.5820787,1.6354952,1.4870259,1.1067953,1.321573,1.3571739,1.2153978,1.2515744,1.1448364,1.1418107,1.4252905,1.4331156,1.4490554,1.372878,1.4059017,1.0541646,1.4787192,1.4051403,1.3474456,1.1150827,1.3735173,1.2228185,1.4232223,1.5781329,1.2815257,1.1478397,1.4925318,1.3195459,1.4369978,1.3741724,1.1745254,1.1854837,1.1354977,1.2778342,1.4326936,1.2488356,1.4237757,1.5001504,1.5623995,1.2590119,1.2017764,1.2511235,1.383673,1.4085649,1.2321213,1.3784419,1.244,1.3083434,1.1130152,1.4385378,1.3108947,1.1484932,1.1749924,1.279528,1.2664993,1.2244328,1.1534634,1.123765
15,0.015,1.3987118,1.4940417,1.4058832,1.3452675,1.2475033,1.527047,1.3277016,1.4721769,1.4888289,1.3435235,1.3200494,1.317617,1.3846259,1.2883232,1.2584722,1.2709783,1.3542523,1.4158351,1.1348608,1.2052867,1.1955371,1.2854273,1.0330932,1.3830082,1.3895862,1.162988,1.0260589,1.3994172,1.2739725,1.1983639,1.3784935,1.3366252,1.3536377,1.2835902,1.203427,1.2124026,1.1442347,1.2826009,1.3503249,1.3220294,1.1689562,1.3326491,1.5675019,1.5917162,1.6512499,1.4849448,1.0837528,1.3215504,1.347369,1.1891904,1.2338201,1.1342012,1.1215649,1.4293375,1.4376036,1.4405509,1.3735079,1.401861,1.0267301,1.483065,1.3856732,1.3425236,1.0988888,1.3655771,1.2068802,1.4130932,1.5874971,1.2653815,1.1300983,1.4979205,1.3069732,1.4323534,1.3603002,1.154009,1.1760254,1.1086491,1.2629554,1.4114182,1.2275802,1.4122764,1.5073519,1.5552534,1.2316774,1.1831253,1.2117089,1.3800797,1.4077715,1.2174952,1.365584,1.2336055,1.2853734,1.0969604,1.4241687,1.3266306,1.1152449,1.1556506,1.2641102,1.2615441,1.2102141,1.1223214,1.0926576
16,0.016,1.3890741,1.5014547,1.4065528,1.3386886,1.2337587,1.5065658,1.3249304,1.4646322,1.5043501,1.3386316,1.311678,1.3121868,1.3965662,1.2811989,1.2602873,1.2790761,1.3432972,1.4036112,1.1092511,1.1710255,1.1743988,1.2604339,0.9986642,1.3761096,1.4109246,1.15996,0.9923853,1.388097,1.2570019,1.1651915,1.3603457,1.3380759,1.3476735,1.2877636,1.1705068,1.1828353,1.1222434,1.2770318,1.3351308,1.3120227,1.1370386,1.3354546,1.5754989,1.6072142,1.6488501,1.4717228,1.0542926,1.318285,1.3348163,1.1722935,1.198298,1.1038984,1.117425,1.4353801,1.4456074,1.4336226,1.3759375,1.3967859,1.0083282,1.5064477,1.3684303,1.3413973,1.0657105,1.3598793,1.1948949,1.4056282,1.5951092,1.249499,1.0978854,1.5134635,1.2972224,1.4154104,1.361446,1.1407328,1.1593263,1.0908012,1.2525221,1.4147446,1.199933,1.4086158,1.5101353,1.5316856,1.2025696,1.160588,1.1847432,1.3636844,1.4100748,1.2036996,1.3581872,1.2212738,1.2746296,1.0891587,1.4144918,1.3395866,1.094459,1.127385,1.2417036,1.2521819,1.2137208,1.0997926,1.079869
17,0.017,1.3761897,1.4939073,1.4108492,1.327532,1.2263162,1.4833379,1.314256,1.4553783,1.5142566,1.3357099,1.2907931,1.3049306,1.3962418,1.2778939,1.2571312,1.2767522,1.3438733,1.398938,1.0815158,1.1571577,1.150083,1.242264,0.95900685,1.364228,1.421496,1.1444483,0.9577138,1.3811306,1.238188,1.1337742,1.3422012,1.3264467,1.3543475,1.2933391,1.1506793,1.1752357,1.10965,1.2627908,1.3231523,1.3022983,1.1139424,1.358535,1.5799248,1.614928,1.6470023,1.4560949,1.0296606,1.320827,1.3292392,1.1594688,1.176405,1.097663,1.1122023,1.4352225,1.4501717,1.4271361,1.3764998,1.3907171,1.0021139,1.5088891,1.3561761,1.348204,1.052974,1.3326263,1.181584,1.408879,1.5908809,1.2297211,1.0828978,1.5340459,1.2862228,1.4209228,1.3501421,1.1281618,1.1554557,1.0934262,1.2386434,1.4112076,1.1744618,1.4090096,1.510105,1.5133556,1.1827534,1.1457251,1.151813,1.3474572,1.4145571,1.1768346,1.3500671,1.2086844,1.2635516,1.0859381,1.4058332,1.3393712,1.0795717,1.0965228,1.2186586,1.2339867,1.2103578,1.0814105,1.0702772
18,0.018,1.3577616,1.4937577,1.4077616,1.3274802,1.2208011,1.4618863,1.3066325,1.4384469,1.5186597,1.3421109,1.2887242,1.3070593,1.3985147,1.2738243,1.2378693,1.2822311,1.332986,1.3957022,1.0566217,1.1389115,1.1249229,1.217969,0.9316241,1.3563234,1.4121163,1.1258341,0.9149063,1.3707223,1.2188057,1.1105201,1.3296392,1.3304635,1.3634416,1.3004225,1.1333544,1.1529626,1.1044815,1.2456388,1.3054909,1.2754385,1.0925598,1.3803579,1.566232,1.6134874,1.6464856,1.4512621,1.0009934,1.3059548,1.3200747,1.1437147,1.1632377,1.0825083,1.1093098,1.4351646,1.4577677,1.4074951,1.3610234,1.387492,1.0022707,1.5179287,1.3398342,1.3459275,1.0259676,1.2972836,1.1662773,1.4012752,1.5921617,1.220642,1.0716145,1.5325732,1.2841814,1.4179715,1.3418515,1.1258185,1.1358943,1.0855534,1.2120228,1.411494,1.1527818,1.3977726,1.512055,1.5076054,1.1670802,1.123126,1.1249374,1.3426939,1.3992124,1.1558131,1.33324,1.1922791,1.258183,1.0832813,1.3913492,1.3445854,1.0537972,1.0853989,1.2170143,1.212975,1.2111098,1.0701072,1.0765027
19,0.019,1.3518835,1.5074712,1.4056028,1.3294846,1.2078488,1.4519556,1.2902322,1.418324,1.5159031,1.3458688,1.2913594,1.3138716,1.3980521,1.2619572,1.2283725,1.2833385,1.3096396,1.376297,1.0271865,1.1079149,1.104944,1.2045805,0.89803374,1.3485976,1.3986708,1.1053354,0.87223536,1.3603083,1.1969537,1.0886196,1.307122,1.3350734,1.3668585,1.3033079,1.1101818,1.1295564,1.084446,1.2126611,1.2888725,1.2649367,1.0731117,1.3997579,1.5649039,1.6191078,1.6445899,1.4445513,0.96884817,1.2938337,1.3139399,1.1382953,1.1375555,1.068214,1.1010427,1.4432089,1.4600759,1.3998591,1.3573775,1.3797188,0.9999452,1.5193619,1.3277953,1.3326181,1.007827,1.2812401,1.1588995,1.3921155,1.611732,1.223394,1.0656137,1.5253627,1.2876083,1.4198824,1.3350171,1.1309031,1.130884,1.0763772,1.1828363,1.4163977,1.1482185,1.4014888,1.513103,1.5076121,1.1725715,1.1124039,1.0991427,1.3285197,1.3680128,1.1446397,1.3401625,1.1895875,1.2547369,1.0678505,1.3868572,1.359267,1.0341294,1.0703369,1.2164582,1.178376,1.2119963,1.058248,1.0750536
20,0.02,1.3458906,1.5201635,1.4142154,1.3251525,1.2014986,1.443345,1.2765431,1.3968871,1.5111256,1.3444726,1.2994102,1.3015853,1.4093462,1.2437302,1.2158875,1.2856826,1.2889261,1.3620316,1.0015386,1.0778259,1.0952269,1.2005001,0.8763976,1.3352197,1.376443,1.0825685,0.8303974,1.359448,1.1798269,1.073904,1.2872542,1.3340683,1.3653369,1.3055645,1.0981078,1.113591,1.0683625,1.1924045,1.284042,1.2445456,1.040025,1.3892872,1.5613327,1.603582,1.6396904,1.4421704,0.9519787,1.2785606,1.3292451,1.1172025,1.102031,1.0391995,1.0928437,1.4504879,1.4712948,1.4039452,1.3553933,1.3726778,0.99656403,1.5152603,1.3235561,1.3118534,0.98993754,1.2632061,1.1427205,1.3780336,1.6389638,1.2257961,1.0654472,1.5217874,1.2666469,1.4103817,1.3247322,1.1340896,1.1261288,1.0507756,1.1700847,1.4082406,1.1436516,1.4027215,1.534796,1.4939121,1.1676142,1.0876337,1.048004,1.3100092,1.3379655,1.1379137,1.3411651,1.1889317,1.2381234,1.0576997,1.3836551,1.3834745,1.0070909,1.0433991,1.1993645,1.157142,1.215133,1.0447398,1.0861473
21,0.021,1.3377311,1.5350201,1.4143403,1.3348222,1.2060932,1.4471759,1.2608382,1.3670256,1.5052742,1.3409183,1.2967058,1.2955415,1.4065678,1.2411621,1.2115022,1.2777921,1.2748268,1.3511833,0.9994754,1.0397419,1.0917199,1.1799974,0.8447107,1.3267386,1.3592263,1.0824308,0.80005527,1.3435103,1.1775393,1.0484825,1.267195,1.3360468,1.3686192,1.292347,1.0736336,1.0945389,1.0566562,1.159449,1.280142,1.2381135,1.0159522,1.387521,1.5626242,1.591635,1.6259321,1.4460051,0.9302542,1.2646763,1.3214912,1.0868361,1.0813202,1.0294888,1.072299,1.4598488,1.4845961,1.4059448,1.3624096,1.3667213,0.9925565,1.5138491,1.3240312,1.2974985,0.9715753,1.2302871,1.1374277,1.3693267,1.652912,1.2227646,1.0696121,1.519507,1.2553443,1.3996558,1.3325535,1.1360787,1.1172031,1.0270538,1.154846,1.4009591,1.1279961,1.3991206,1.5517398,1.493086,1.1665574,1.0600284,1.0134687,1.2892481,1.318585,1.120323,1.3256772,1.1701853,1.2111534,1.0519812,1.3753287,1.3973441,0.97545826,1.0132872,1.1776744,1.1439949,1.215512,1.0499468,1.0786518
